Zygomaticus_Major_Integrated EMG,Zygomaticus_Major_Mean Absolute Value,Zygomaticus_Major_Simple Square Integral,Zygomaticus_Major_Variance of EMG,Zygomaticus_Major_Root Mean Square,Zygomaticus_Major_Waveform Length,Zygomaticus_Major_Standard Deviation,Zygomaticus_Major_Zero Crossings,Zygomaticus_Major_Number of Peaks,Zygomaticus_Major_Mean Peak Value,Zygomaticus_Major_Skewness,Zygomaticus_Major_Difference Absolute Mean Value,Zygomaticus_Major_Frequency Median,Zygomaticus_Major_Modified Median Frequency,Zygomaticus_Major_Modified Frequency Mean,Levator_Labi_Integrated EMG,Levator_Labi_Mean Absolute Value,Levator_Labi_Simple Square Integral,Levator_Labi_Variance of EMG,Levator_Labi_Root Mean Square,Levator_Labi_Waveform Length,Levator_Labi_Standard Deviation,Levator_Labi_Zero Crossings,Levator_Labi_Number of Peaks,Levator_Labi_Mean Peak Value,Levator_Labi_Skewness,Levator_Labi_Difference Absolute Mean Value,Levator_Labi_Frequency Median,Levator_Labi_Modified Median Frequency,Levator_Labi_Modified Frequency Mean,Orbicularis_Oculi_Integrated EMG,Orbicularis_Oculi_Mean Absolute Value,Orbicularis_Oculi_Simple Square Integral,Orbicularis_Oculi_Variance of EMG,Orbicularis_Oculi_Root Mean Square,Orbicularis_Oculi_Waveform Length,Orbicularis_Oculi_Standard Deviation,Orbicularis_Oculi_Zero Crossings,Orbicularis_Oculi_Number of Peaks,Orbicularis_Oculi_Mean Peak Value,Orbicularis_Oculi_Skewness,Orbicularis_Oculi_Difference Absolute Mean Value,Orbicularis_Oculi_Frequency Median,Orbicularis_Oculi_Modified Median Frequency,Orbicularis_Oculi_Modified Frequency Mean,Corrugator_Supercili_Integrated EMG,Corrugator_Supercili_Mean Absolute Value,Corrugator_Supercili_Simple Square Integral,Corrugator_Supercili_Variance of EMG,Corrugator_Supercili_Root Mean Square,Corrugator_Supercili_Waveform Length,Corrugator_Supercili_Standard Deviation,Corrugator_Supercili_Zero Crossings,Corrugator_Supercili_Number of Peaks,Corrugator_Supercili_Mean Peak Value,Corrugator_Supercili_Skewness,Corrugator_Supercili_Difference Absolute Mean Value,Corrugator_Supercili_Frequency Median,Corrugator_Supercili_Modified Median Frequency,Corrugator_Supercili_Modified Frequency Mean
3.033210160946785,0.8712271739177084,169148.4188476575,5.081355813898657,0.004333157372781122,0.0012446102484538692,241.64059835379643,0.007259079734140939,0.019494414336629934,0.0016520516862048805,251743244.3253269,0.05947958849728486,2.788900477343338e-05,2.3634501948567678e-06,360147.70289746334,8.509240128366933e-05,0.005277230650449416,0.0015362531814240594,599.694260585374,0.009217962937135674,1.6147347719969474,0.49172672659416683,19703.590738959258,3.0529671865781984,0.0030121272417936327,0.0009005660258299465,548.8561081069046,0.005681250049398559,0.0,0.0,0.0,0.0,236.0,225.0,92.0,217.0,0.007860529020918466,0.002326428828300485,1377.7920522627628,0.01420900584464758,0.7277089711318396,0.8225330032493833,4.453340287585589,1.149338879304109,5.00403303291646e-06,-1.711706315046924e-07,-0.7002404768842416,-2.949697107340727e-07,0.0031755186822643626,0.0002838567084077002,105435059.59219033,0.011296810743326894,12.443683355825538,3.8343264089171862,1299385.2610785486,23.980639716831558,327.1445418108873,333.0595368209581,151.4220374932244,338.9008423932365
2.84439497572803,0.9107296921537086,188192.24599640616,5.7771710722105984,0.004063421393897185,0.001301042417362441,268.8460657091517,0.008253101531729427,0.01769869406199467,0.002021829484240659,311600138.5378839,0.07276889994376969,2.532002011730282e-05,2.8924599202298413e-06,445779.8834590613,0.00010410429176504963,0.005028304750111352,0.0016995081154938662,667.1904188866323,0.010195860500626831,1.65703737577709,0.522287951826547,21922.38991170497,3.2890063435183308,0.0029618330870612914,0.001093442482645159,610.6266027670516,0.0059868093718781264,0.0,0.0,0.0,0.0,226.0,197.0,92.0,227.0,0.007550453414421476,0.002754619222415333,1532.880018192661,0.015356701558583225,0.9594390485322009,1.1923624484564563,4.453025085721847,0.9488213722602159,-7.152668010032685e-06,1.3483760337455796e-06,-0.7790341242877205,-4.82429257649358e-06,0.0030703593324638585,0.0004184657619986228,130502696.80239072,0.012544660259322729,12.357495719356567,4.367719634132024,1445653.6975411223,25.596081795645386,341.3537593280687,315.32779848315533,151.43630960649122,329.7508252288783
2.884186223118885,0.9870120256490276,207236.0731456485,5.322090611616471,0.004120266033026979,0.0014100171794986108,296.05153306521214,0.007602986588023529,0.018730021412530905,0.0022856577163170716,377835085.43911964,0.06621411601015191,2.6795452664564957e-05,3.269896589867055e-06,540536.6029171955,9.47269184694591e-05,0.0051727336531540765,0.0018069934446545146,734.6866051386611,0.009725821009057129,1.6815853152382432,0.5477368675546654,24141.189084489044,2.9243584526462247,0.0031273920866365405,0.0011300782550527938,672.3971278492406,0.00606516193044763,0.0,0.0,0.0,0.0,219.0,214.0,92.0,211.0,0.007915580232598179,0.0027856326500979634,1687.9679841256198,0.015345285702823586,1.1397501120292763,1.3196254729617554,4.452767479174459,1.0154420439767982,-7.6175952148132875e-06,1.8867365080499402e-06,-0.8578277716750252,9.00500047396309e-06,0.0034232034422448992,0.0004469769018901089,158241264.13896793,0.012875166234892927,12.684866748308893,4.663590391012855,1591922.2806221626,24.712525750410666,335.003665329425,309.57186500613375,151.44798700317682,312.224046814799
2.961860612774213,0.9090426791972709,226279.90029648997,5.536715914600184,0.004231229446820304,0.0012986323988532441,323.2570004235571,0.00790959416371455,0.019818572337037585,0.0017693357102263956,450448085.02476853,0.06786142995522355,2.835275012451729e-05,2.531238498177962e-06,644417.8612657633,9.708359078000508e-05,0.00532092531386863,0.0015898498178068786,802.1828122822739,0.009846060122507563,1.5703646525752648,0.4930263934431598,26359.988257305573,3.345885203052859,0.0032262894420880366,0.0009171566582810342,734.1676756697094,0.005863720670475903,0.0,0.0,0.0,0.0,225.0,235.0,92.0,228.0,0.008088974247505478,0.0023676869631867542,1843.0559500505778,0.01486100500106462,0.9881710059134363,0.8225119183721068,4.452553003769276,0.9847866988092124,-5.504164608326661e-06,3.249064443450367e-06,-0.9366214190778552,6.488354783814268e-06,0.0036431302474450554,0.0002944117175402319,188650761.59939203,0.012034127035478242,12.793807633152927,3.8374963602262593,1738190.973015474,25.346489163694756,309.52459308593313,323.160284313533,151.45771812547645,350.3057809156619
2.8981309994912032,0.8750327451856288,245323.7274480637,5.753637461317486,0.00414018714213029,0.0012500467788366125,350.4624677829481,0.008219482087596408,0.01865632953050452,0.0017872392781578682,529439137.30525494,0.07428237806071318,2.669002794063594e-05,2.556851613959754e-06,757423.658519678,0.00010626949651031929,0.005162547755642767,0.0015978732643100813,869.6790354618149,0.010301343744574101,1.6381183665070262,0.4879219294614417,28578.787430149605,3.33739241866064,0.0030839503493783993,0.0009952798699447128,795.9382409441569,0.0062094925038651645,0.0,0.0,0.0,0.0,208.0,218.0,91.0,224.0,0.008045533705522634,0.002492900534375197,2010.5470620363844,0.01570125262060831,1.0212176665854786,0.9823316077183118,4.452371664271122,0.9233056745495386,-5.872794009332137e-06,-2.525845200816276e-07,-1.015415066476885,-2.128551960635916e-06,0.003328762415100899,0.00034670370683100726,221731189.1890475,0.013495229004445171,12.497861280037396,4.104750058585769,1884459.749093771,26.229736732304623,329.0419884866717,321.0485242139857,151.4659520132691,339.4636035500518
3.230342704056352,0.8754239342327915,264367.55459931405,5.712748457613487,0.0046147752915090745,0.0012506056203325593,377.6679351418772,0.008161069225162125,0.023427673880971427,0.0017753508528738447,614808242.2673237,0.07193761389465288,3.351598552356427e-05,2.5398438524661583e-06,879553.9946599767,0.00010291504133712858,0.005785162533952257,0.0015925500005040635,937.1752712024147,0.010137456281015672,1.7584095955689447,0.49396226682507177,30797.58660300961,3.2121252008624586,0.0034888328353651827,0.0009860025793567218,857.7088198911033,0.006013731699337426,0.0,0.0,0.0,0.0,219.0,211.0,91.0,236.0,0.008937920905324977,0.002445306576099024,2166.6018063502997,0.014919991492701049,0.9020397475525704,1.3632300735058764,4.452216332473669,0.9947085262864717,-2.9621379273928065e-06,-9.629732519737408e-07,-1.0942087138733179,1.624017854448653e-05,0.00426018409359279,0.000340270380274338,257482546.90164623,0.012657739133065532,14.08547041078708,4.093795001466554,2030728.590648469,25.383944344039595,318.8070866107692,322.94580555732705,151.47300946433805,331.8805255177959
3.074631027248046,0.9566938901416122,283411.3817482827,5.579105782480214,0.00439233003892578,0.0013667055573451602,404.8734024975467,0.007970151117828877,0.021557043768829227,0.002098588000129486,706555399.9162885,0.07141489594558295,3.0839833717924505e-05,3.0022718170665037e-06,1010808.8696942611,0.00010216723311242196,0.005549394274388258,0.0017314684107219043,1004.6715169762051,0.010100558396557161,1.5928797416727392,0.5230987753974412,33016.385775864415,3.2999487276162816,0.0033916387840929405,0.0010630610409800986,919.4794097603959,0.006204673325907862,0.0,0.0,0.0,0.0,213.0,220.0,91.0,212.0,0.008611585976357132,0.0026276052449530404,2322.65655066759,0.015503203838825901,1.0309462265033165,1.310775493412663,4.452081787786892,1.4051808787133786,-7.956368341006252e-06,9.61306328752109e-07,-1.1730023612542448,-1.1783234024872368e-06,0.004026124774617204,0.00039553457189739154,295904834.7406644,0.013474289878431401,13.314426181600743,4.3233879025690465,2176997.4844042426,25.823540366075726,299.62333522197196,313.0506628187758,151.4791257554891,326.1405011534227
3.0220901548152614,1.304401272990064,302455.2089011622,5.440755083860441,0.004317271649736088,0.0018634303899858057,432.07886985880316,0.007772507262657772,0.020540829334541974,0.00598332949801931,804680610.261329,0.06684734406384514,2.938602193782829e-05,8.559841914190715e-06,1151188.2836356638,9.56328241256726e-05,0.005417014113558182,0.002923630203804683,1072.1677708944417,0.009772216013038857,1.6203033725342475,0.6325427612521658,35235.18494873506,3.204796985035093,0.0032718813256097214,0.002252829498714086,981.2500084923802,0.005923203242961125,0.0,0.0,0.0,0.0,218.0,118.0,91.0,221.0,0.008282003318203657,0.005426197547850031,2478.7112950076794,0.015015452284650392,1.0825981779564489,3.9233117788933414,4.451964119197078,0.8849711105898712,1.015219288700257e-05,2.108936912728874e-07,-1.2517960086604287,-2.7977216389838777e-06,0.0037468225931057697,0.001776334262596726,336998052.7082033,0.012279517830098823,13.302973792183234,7.3058396174539375,2323266.420449003,25.04670784825593,315.3462488040029,241.58024536365377,151.48447735578887,326.14799021572577
3.567677366568848,1.7589640298546536,321499.03604976065,5.409679208938258,0.005096681952241212,0.0025128057569352193,459.2843372139438,0.007728113155626083,0.027829889624545627,0.010135215463773556,909183873.2810018,0.06641942245677408,3.981386212381349e-05,1.4499592938159593e-05,1300692.2364535076,9.502063298537064e-05,0.006305314042767602,0.003805112249850485,1139.6640314966273,0.009740887496730622,1.749923161916054,0.9129473446808948,37453.984121498,3.0203953526172564,0.003712252450416191,0.0028573915485763284,1043.0206145024617,0.005929684332053606,0.0,0.0,0.0,0.0,228.0,137.0,91.0,221.0,0.009520681816556156,0.006730945266061487,2634.766039318467,0.014952522053088148,0.8920691738990754,3.4552526240723536,4.451860339056052,1.0072380732267836,-5.794048685509681e-06,-1.6707422269542714e-07,-1.3305896560696626,-6.422720337667817e-06,0.004823286389467356,0.0028576402616564047,380762200.7969829,0.012306404697230723,15.23411194939349,9.700352161206135,2469535.391219609,24.519472205967435,310.55907976200086,266.23078008255095,151.48919921865925,325.00647008262445
3.044360805733556,1.1857942726878115,340542.86320031213,5.6500968911043605,0.004349086865333651,0.001693991818125445,486.48980457187446,0.008071566987291943,0.020684665313911728,0.0031716203007280033,1020065189.00144,0.06894135888126204,2.9591795871118353e-05,4.5373680983233236e-06,1459320.728185179,9.862855347820034e-05,0.005435947192257919,0.002128587828560792,1207.1602976770614,0.009924094696477865,1.8501981946142787,0.6996843157164344,39672.783294175126,3.222658355984543,0.0032611294538547717,0.0012889056846880562,1104.7912265832797,0.005773860226427307,0.0,0.0,0.0,0.0,218.0,208.0,91.0,241.0,0.008263013738100162,0.0033084062645226445,2790.8207836582615,0.014574954342391156,1.0674827508823277,1.113836170499783,4.4517681254228645,0.8503101511706171,-7.428241697796931e-06,-1.928354996904616e-07,-1.4093833034567484,2.8396718240674794e-07,0.003722237860179693,0.0005814472524074156,427197279.0173861,0.011668111670011713,13.78881879279512,5.368496429801199,2615804.3908735313,24.609153572930037,340.5116249949953,333.5034719501358,151.49339630899226,338.49074212635
