frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03436396,0.03536626,0.07590563,0.0438558,0.08488233,0.05640448,0.07510325,0.04484959,0.03609391,0.06057349,0.03149633,0.14845,0.05391598,0.01091029,0.03141103,0.10982,0.0
1,0.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03435782,0.03525755,0.07590088,0.0437577,0.08464047,0.05665185,0.07510178,0.04487557,0.03596736,0.06066928,0.03138258,0.145209,0.05376669,0.01084913,0.03143102,0.1083343,0.0
2,0.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03435082,0.03653059,0.07588869,0.04364426,0.08438895,0.05710012,0.07509995,0.04487652,0.0360244,0.06122874,0.03122575,0.1422768,0.05359304,0.01069469,0.03148666,0.1067249,0.0
3,0.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03433419,0.03796569,0.07587478,0.04353962,0.08423264,0.05765824,0.07509807,0.04486337,0.03617685,0.06181055,0.03109246,0.1392518,0.05342232,0.0105225,0.03163864,0.1052482,0.0
4,0.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03431921,0.0396216,0.07585495,0.04343777,0.08402119,0.05834689,0.075096,0.0448413,0.03638749,0.06246028,0.03095323,0.1363331,0.05326388,0.01036157,0.03190216,0.1038856,0.0
5,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0343012,0.04188947,0.07583609,0.04333791,0.08351689,0.05849472,0.07509317,0.0448017,0.03652312,0.06286445,0.03085889,0.1335396,0.05310747,0.01024388,0.03206316,0.1024296,0.0
6,0.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03427969,0.0438011,0.07581799,0.04323737,0.08330644,0.05861484,0.07509005,0.04480238,0.03662248,0.0632567,0.03080702,0.1330371,0.0529728,0.01011757,0.03218076,0.1010796,0.0
7,0.28,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03424717,0.04380072,0.07589326,0.043126,0.08386143,0.06012009,0.07508674,0.04482332,0.03684541,0.06314104,0.03070222,0.1306037,0.0528436,0.01001129,0.03223514,0.09980202,0.0
8,0.32,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03443959,0.04156406,0.07603449,0.04300722,0.08343994,0.06249137,0.07508819,0.04481118,0.03732043,0.06274562,0.03052,0.1247168,0.05274205,0.009823767,0.0320349,0.09868766,0.0
9,0.36,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03452529,0.03906618,0.07625833,0.04289389,0.08279416,0.06397324,0.07509776,0.04489886,0.03776823,0.0622632,0.03036242,0.1194061,0.05263571,0.009615656,0.03180815,0.09739437,0.0
10,0.4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03470426,0.03752406,0.07659012,0.04281487,0.08222686,0.06526738,0.07511187,0.0450868,0.03812235,0.06176472,0.03029688,0.1141564,0.05254991,0.009424807,0.03160098,0.09617832,0.0
11,0.44,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03489698,0.03614653,0.07689613,0.0427424,0.081663,0.06639686,0.07512856,0.04527932,0.03839238,0.0612775,0.03029779,0.1091921,0.05246785,0.009237674,0.03139411,0.09509337,0.0
12,0.48,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03505443,0.03472973,0.0771779,0.04267797,0.08119472,0.06742302,0.07514425,0.04551154,0.03868124,0.06080839,0.03027928,0.1045318,0.05240944,0.009059327,0.03119233,0.09403677,0.0
13,0.52,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03519575,0.03324399,0.07746603,0.04260597,0.08081974,0.06833827,0.07515944,0.04575276,0.03898749,0.06039075,0.03026553,0.1002155,0.05235103,0.008901841,0.03101921,0.09307055,0.0
