frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.302,0.0,0.064,0.002,0.0,0.048,0.0,0.0
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.041999999999999996,0.0,0.0,0.05600000000000001,0.284,0.006,0.062,0.022,0.02,0.024,0.0,0.002
2,0.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.057999999999999996,0.0,0.0,0.06,0.27599999999999997,0.014000000000000002,0.072,0.026000000000000002,0.022,0.016,0.002,0.018
3,0.12,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.052000000000000005,0.0,0.0,0.06,0.27,0.018,0.08,0.02,0.024,0.016,0.002,0.018
4,0.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,0.062,0.272,0.018,0.086,0.016,0.02,0.014000000000000002,0.002,0.016
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.064,0.27799999999999997,0.02,0.08399999999999999,0.02,0.018,0.018,0.002,0.012
6,0.24,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.066,0.282,0.016,0.08399999999999999,0.022,0.018,0.018,0.004,0.012
7,0.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.068,0.27799999999999997,0.02,0.09,0.026000000000000002,0.022,0.016,0.002,0.012
8,0.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.064,0.27,0.034,0.09,0.018,0.022,0.028000000000000004,0.01,0.0
9,0.36,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041999999999999996,0.0,0.0,0.064,0.27799999999999997,0.046,0.098,0.012,0.032,0.028000000000000004,0.016,0.0
