frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07443557,1.434237e-07,0.13985,0.57254,0.07565311,0.05959215,0.07546801,0.04974395,0.06332207,0.05189242,0.02753165,0.04476181,0.08987568,0.01820993,0.09706831,0.08266714,0.0
1,0.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0743157,1.414494e-07,0.137762,0.5796877,0.07572605,0.05967639,0.07544951,0.05000383,0.06390134,0.0519561,0.02759109,0.04693977,0.09080932,0.01809704,0.1002183,0.08301228,0.0
2,0.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07483497,1.454049e-07,0.1350608,0.5959361,0.0756532,0.06032253,0.07542869,0.04998723,0.06328928,0.05202775,0.02764346,0.04964599,0.09098388,0.01785219,0.1052624,0.08347106,0.0
3,0.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07480561,1.448749e-07,0.1326694,0.6054994,0.07550509,0.06105092,0.0754118,0.0499112,0.0627849,0.05203736,0.02766585,0.0520423,0.09174491,0.01775762,0.1110713,0.08405658,0.0
4,0.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07476033,1.408359e-07,0.1307242,0.6027511,0.07489207,0.06501315,0.07540443,0.04993761,0.06216025,0.05201552,0.0277302,0.05695089,0.09176151,0.01770471,0.1125851,0.08452114,0.0
5,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07444612,1.365261e-07,0.1285291,0.5963497,0.07479359,0.06585271,0.07539709,0.05001841,0.06208168,0.05203413,0.02777759,0.06761876,0.0920457,0.01797857,0.1167222,0.08490708,0.0
6,0.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07401385,1.323979e-07,0.1262477,0.5806633,0.07478084,0.06662942,0.07539304,0.05017294,0.06275541,0.05209912,0.02778622,0.07731909,0.09210896,0.01814328,0.1208446,0.08522819,0.0
7,0.28,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0735426,1.286722e-07,0.1240759,0.5660024,0.07480744,0.06709372,0.07538774,0.05034372,0.06396683,0.05224393,0.02776464,0.08595386,0.09222374,0.01811671,0.1230964,0.08546181,0.0
8,0.32,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07311822,1.254402e-07,0.122223,0.5532587,0.07520551,0.06758226,0.07538192,0.05056568,0.06597351,0.05253235,0.02772627,0.09464196,0.09268923,0.01802641,0.125512,0.08548258,0.0
9,0.36,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07286632,1.222645e-07,0.1205264,0.544972,0.07575268,0.06798501,0.07537608,0.05079731,0.06822409,0.05296872,0.02767752,0.1025552,0.09434901,0.01788517,0.1284286,0.08536156,0.0
10,0.4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07212639,1.179512e-07,0.1189314,0.5467738,0.076038,0.06826083,0.0753653,0.05081796,0.07190493,0.0536254,0.02758614,0.1013978,0.09884381,0.01744242,0.136852,0.08527201,0.0
11,0.44,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07193286,1.134423e-07,0.11704,0.5448756,0.07601931,0.06888742,0.07535458,0.05081851,0.07383432,0.05394366,0.02747541,0.0987222,0.1042891,0.0171092,0.1629337,0.085457,0.0
12,0.48,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07173342,1.093307e-07,0.1154949,0.5391915,0.07666468,0.06981766,0.07534537,0.05077178,0.07978465,0.05476393,0.0273528,0.09626549,0.1098445,0.01697271,0.1825429,0.08610304,0.0
13,0.52,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07170921,1.054174e-07,0.1145481,0.5295828,0.07725583,0.07055558,0.07533816,0.05069044,0.08727435,0.05579504,0.02723255,0.09381264,0.1163846,0.01679365,0.2043218,0.08683577,0.0
14,0.56,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07115477,1.014287e-07,0.1142801,0.5130726,0.07842841,0.07110199,0.07533242,0.05053163,0.1017459,0.05714938,0.0271153,0.0911395,0.1236181,0.01657231,0.2253489,0.08755405,0.0
15,0.6,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07083912,9.768875e-08,0.1146312,0.4934412,0.08144122,0.07136048,0.07532778,0.05033972,0.1480166,0.05887493,0.02700494,0.08801157,0.1322317,0.01629278,0.2428136,0.08926964,0.0
