frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0637649,1.266599e-07,0.17239,0.69966,0.07019494,0.06042016,0.07549042,0.04987615,0.06077366,0.05166099,0.02821581,0.04519995,0.09266591,0.01622727,0.12065,0.0838954,0.0
1,0.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06485838,1.318859e-07,0.1686522,0.7073558,0.07066502,0.06081386,0.07546961,0.05032708,0.06149932,0.051703,0.02829845,0.04715121,0.09383895,0.01590462,0.1211157,0.08415047,0.0
2,0.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06985015,0.001377061,0.1648413,0.7252514,0.0710318,0.06115346,0.07544626,0.05029169,0.06156215,0.0518331,0.02828005,0.04885549,0.09316638,0.01552962,0.1204782,0.08443516,0.0
3,0.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07422018,0.002063507,0.1612412,0.7398124,0.07144606,0.06177905,0.07542549,0.05020164,0.06133524,0.05192744,0.0282213,0.05158275,0.09421407,0.01522717,0.1254943,0.08487849,0.0
4,0.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07539626,0.00193486,0.1577645,0.7500805,0.07116282,0.06498073,0.07540896,0.05008544,0.06086799,0.0519117,0.02827788,0.05711543,0.09416012,0.01511861,0.13126,0.08542114,0.0
5,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07603811,0.001814231,0.1541215,0.7564731,0.07108472,0.06543275,0.07539204,0.04998897,0.06070571,0.05195059,0.02833134,0.06080865,0.09381194,0.01512925,0.1374532,0.08585027,0.0
6,0.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07651731,0.001701122,0.1505473,0.7633731,0.07092128,0.06560334,0.07537472,0.04987169,0.06052993,0.05203842,0.02835081,0.06381895,0.09324902,0.01525151,0.1426205,0.08630778,0.0
7,0.28,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07699781,0.001595065,0.1471408,0.769775,0.07089543,0.0657503,0.07535943,0.0497681,0.0604929,0.0521238,0.02835172,0.06770273,0.09238582,0.01545809,0.1455745,0.08643202,0.0
8,0.32,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07752378,0.001495621,0.1440109,0.7767091,0.0712156,0.06619503,0.07534512,0.04976293,0.06030406,0.05224746,0.02832893,0.07146595,0.09131823,0.01561361,0.1478718,0.08618391,0.0
9,0.36,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07794396,0.001402376,0.1412228,0.7807674,0.07131094,0.06671517,0.0753305,0.04971623,0.05974673,0.05238259,0.02832681,0.07637244,0.09041233,0.01570501,0.149913,0.08600312,0.0
