frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03311514,3.213063e-08,0.07613067,0.05107586,0.06368767,0.05121107,0.07538785,0.044366,0.03093494,0.05728547,0.02589942,0.02783915,0.05330556,0.0134316,0.04585309,0.08313798,0.0
1,0.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03310816,3.214515e-08,0.07612446,0.05075843,0.06339283,0.05119019,0.07538508,0.04430763,0.03106478,0.05731697,0.02588073,0.02780885,0.0531906,0.01345172,0.04694061,0.08301295,0.0
2,0.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03309227,3.183939e-08,0.07611179,0.05043661,0.06320306,0.05124084,0.07538106,0.0442591,0.03138635,0.05754909,0.02586561,0.02776353,0.05308093,0.01343724,0.04841521,0.08313125,0.0
3,0.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03307726,3.158173e-08,0.07610697,0.05012246,0.06296985,0.05129943,0.07537845,0.04420615,0.03168989,0.05777165,0.02584809,0.02770518,0.05298252,0.01343967,0.04963164,0.08321387,0.0
4,0.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03306368,3.132562e-08,0.07610525,0.04982907,0.06275506,0.05134746,0.07537688,0.04415395,0.03196561,0.05795738,0.02583314,0.02764132,0.05289125,0.01343581,0.05082796,0.08328724,0.0
5,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03305458,3.128871e-08,0.07609364,0.04964161,0.06243331,0.05136881,0.07537486,0.04411513,0.03221245,0.05789275,0.02581677,0.0275877,0.05279553,0.01355008,0.05148411,0.08339123,0.0
6,0.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03304848,3.097828e-08,0.07608686,0.04947909,0.06224085,0.05139059,0.07537156,0.04415596,0.03265243,0.05789249,0.02579708,0.02754018,0.05271328,0.01384081,0.05176025,0.08333635,0.0
7,0.28,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03304583,3.120982e-08,0.07608199,0.04942672,0.06197074,0.05140693,0.07538826,0.04446166,0.03287743,0.05769211,0.02581289,0.02766912,0.05265503,0.0175321,0.05456675,0.0835839,0.0
8,0.32,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03304787,3.173176e-08,0.07607575,0.0493371,0.06169242,0.0514229,0.07540415,0.04453357,0.0329081,0.05736359,0.02591946,0.02795713,0.05257156,0.07466799,0.06140913,0.08439837,0.0
9,0.36,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03305437,3.204697e-08,0.07606605,0.04933286,0.06117768,0.05149601,0.07541265,0.04447474,0.03292838,0.05703385,0.0259464,0.02845781,0.05245789,0.1323615,0.06538269,0.08588612,0.0
10,0.4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03306256,3.229897e-08,0.07605438,0.04931011,0.06064536,0.05160281,0.07541662,0.04443353,0.03287511,0.05667767,0.02594029,0.02926401,0.05235906,0.1864579,0.07030934,0.08776369,0.0
