frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.034,0.034,0.016,0.012,0.0,0.19,0.0,0.0,0.092,0.22799999999999998,0.016,0.05600000000000001,0.026000000000000002,0.004,0.0,0.038,0.098
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.012,0.022,0.004,0.0,0.172,0.0,0.0,0.096,0.242,0.032,0.054000000000000006,0.041999999999999996,0.002,0.0,0.024,0.13799999999999998
2,0.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.03,0.0,0.0,0.2,0.0,0.0,0.11000000000000001,0.244,0.034,0.052000000000000005,0.048,0.0,0.0,0.032,0.22400000000000003
3,0.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.032,0.0,0.0,0.21200000000000002,0.0,0.0,0.11200000000000002,0.25,0.034,0.05,0.05600000000000001,0.0,0.0,0.038,0.23399999999999999
4,0.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.028000000000000004,0.0,0.0,0.20400000000000001,0.0,0.0,0.11599999999999999,0.25,0.032,0.05,0.052000000000000005,0.0,0.0,0.048,0.21000000000000002
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.016,0.0,0.0,0.16599999999999998,0.0,0.0,0.11000000000000001,0.258,0.036,0.046,0.046,0.004,0.0,0.041999999999999996,0.11599999999999999
6,0.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.008,0.0,0.16,0.0,0.0,0.10800000000000001,0.248,0.034,0.046,0.038,0.01,0.0,0.044,0.076
7,0.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.16799999999999998,0.0,0.0,0.10800000000000001,0.254,0.04,0.038,0.038,0.016,0.0,0.034,0.05600000000000001
8,0.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.16399999999999998,0.0,0.0,0.10400000000000001,0.26,0.041999999999999996,0.034,0.04,0.018,0.0,0.022,0.044
9,0.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.044,0.0,0.144,0.0,0.0,0.10400000000000001,0.274,0.046,0.032,0.036,0.012,0.0,0.012,0.036
10,0.4,0.98,1,0.0,0.0,0.0,0.0,0.0,0.006,0.026000000000000002,0.004,0.052000000000000005,0.0,0.136,0.0,0.0,0.10200000000000001,0.27799999999999997,0.044,0.041999999999999996,0.03,0.012,0.0,0.024,0.04
11,0.44,0.98,1,0.0,0.0,0.0,0.0,0.0,0.012,0.038,0.004,0.036,0.0,0.11599999999999999,0.0,0.0,0.10200000000000001,0.272,0.046,0.044,0.024,0.008,0.0,0.03,0.026000000000000002
12,0.48,0.98,1,0.0,0.0,0.0,0.0,0.0,0.012,0.032,0.01,0.026000000000000002,0.0,0.10200000000000001,0.0,0.0,0.10200000000000001,0.27799999999999997,0.041999999999999996,0.044,0.02,0.006,0.008,0.041999999999999996,0.014000000000000002
13,0.52,0.98,1,0.0,0.0,0.0,0.0,0.0,0.006,0.02,0.014000000000000002,0.004,0.0,0.092,0.0,0.0,0.1,0.27799999999999997,0.038,0.038,0.022,0.002,0.014000000000000002,0.028000000000000004,0.002
14,0.56,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.036,0.0,0.0,0.1,0.0,0.0,0.098,0.284,0.028000000000000004,0.036,0.028000000000000004,0.002,0.02,0.018,0.002
15,0.6,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.052000000000000005,0.008,0.0,0.098,0.0,0.0,0.1,0.282,0.022,0.04,0.022,0.002,0.014000000000000002,0.002,0.0
16,0.64,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.064,0.006,0.0,0.094,0.0,0.0,0.10200000000000001,0.286,0.016,0.038,0.014000000000000002,0.0,0.02,0.004,0.0
17,0.68,0.98,1,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.072,0.012,0.0,0.094,0.0,0.0,0.10200000000000001,0.27799999999999997,0.01,0.038,0.002,0.0,0.034,0.008,0.0
18,0.72,0.98,1,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.078,0.004,0.0,0.11000000000000001,0.0,0.0,0.10200000000000001,0.272,0.008,0.026000000000000002,0.0,0.002,0.05,0.012,0.0
19,0.76,0.98,1,0.0,0.0,0.0,0.0,0.0,0.01,0.008,0.08199999999999999,0.004,0.0,0.12,0.0,0.0,0.10400000000000001,0.266,0.002,0.02,0.0,0.002,0.05,0.008,0.0
20,0.8,0.98,1,0.0,0.0,0.0,0.0,0.0,0.018,0.032,0.074,0.0,0.0,0.118,0.0,0.0,0.10400000000000001,0.27799999999999997,0.0,0.018,0.0,0.004,0.038,0.006,0.0
21,0.84,0.98,1,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.032,0.076,0.0,0.0,0.118,0.0,0.0,0.10200000000000001,0.286,0.0,0.014000000000000002,0.0,0.004,0.028000000000000004,0.0,0.0
22,0.88,0.98,1,0.0,0.0,0.0,0.0,0.0,0.032,0.032,0.08399999999999999,0.0,0.0,0.13799999999999998,0.0,0.0,0.096,0.288,0.0,0.012,0.0,0.006,0.026000000000000002,0.0,0.0
23,0.92,0.98,1,0.0,0.0,0.0,0.0,0.0,0.032,0.016,0.086,0.004,0.0,0.16,0.0,0.0,0.092,0.29,0.002,0.018,0.0,0.01,0.024,0.006,0.0
24,0.96,0.98,1,0.0,0.0,0.0,0.0,0.0,0.036,0.02,0.08199999999999999,0.004,0.0,0.16999999999999998,0.0,0.0,0.092,0.294,0.002,0.024,0.0,0.008,0.028000000000000004,0.01,0.0
25,1.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.036,0.02,0.074,0.008,0.0,0.15,0.0,0.0,0.092,0.294,0.002,0.026000000000000002,0.0,0.006,0.026000000000000002,0.01,0.0
26,1.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03,0.022,0.076,0.008,0.0,0.13,0.002,0.0,0.092,0.282,0.0,0.022,0.0,0.0,0.026000000000000002,0.006,0.0
27,1.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.02,0.016,0.08199999999999999,0.008,0.0,0.12,0.004,0.0,0.09,0.274,0.002,0.022,0.0,0.0,0.02,0.0,0.0
28,1.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.018,0.012,0.088,0.006,0.0,0.13,0.006,0.0,0.092,0.27799999999999997,0.002,0.024,0.0,0.002,0.014000000000000002,0.0,0.0
29,1.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.004,0.094,0.004,0.0,0.148,0.006,0.0,0.092,0.284,0.004,0.026000000000000002,0.004,0.004,0.018,0.0,0.0
30,1.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.036,0.006,0.1,0.004,0.0,0.156,0.006,0.0,0.092,0.284,0.006,0.026000000000000002,0.006,0.004,0.03,0.01,0.0
31,1.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.041999999999999996,0.012,0.10600000000000001,0.004,0.0,0.15,0.006,0.0,0.088,0.27799999999999997,0.01,0.026000000000000002,0.006,0.002,0.034,0.012,0.0
32,1.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04,0.014000000000000002,0.10600000000000001,0.004,0.0,0.136,0.006,0.0,0.086,0.27,0.006,0.024,0.002,0.002,0.036,0.014000000000000002,0.0
33,1.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.041999999999999996,0.026000000000000002,0.10600000000000001,0.012,0.0,0.122,0.008,0.0,0.088,0.266,0.004,0.016,0.0,0.002,0.026000000000000002,0.01,0.0
34,1.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.038,0.016,0.11399999999999999,0.01,0.0,0.118,0.01,0.0,0.096,0.266,0.002,0.006,0.008,0.002,0.026000000000000002,0.008,0.0
35,1.4,0.98,1,0.0,0.0,0.0,0.0,0.0,0.034,0.012,0.118,0.008,0.0,0.122,0.01,0.0,0.096,0.284,0.0,0.006,0.008,0.0,0.018,0.004,0.0
36,1.44,0.98,1,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.11599999999999999,0.0,0.0,0.132,0.006,0.0,0.094,0.294,0.014000000000000002,0.01,0.008,0.002,0.008,0.0,0.0
37,1.48,0.98,1,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.096,0.0,0.0,0.122,0.002,0.0,0.092,0.29,0.022,0.01,0.0,0.004,0.008,0.0,0.0
38,1.52,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.098,0.0,0.0,0.092,0.27599999999999997,0.022,0.004,0.0,0.008,0.012,0.01,0.0
39,1.56,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.074,0.0,0.0,0.098,0.266,0.01,0.0,0.002,0.006,0.02,0.016,0.008
40,1.6,0.98,1,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.05600000000000001,0.0,0.0,0.068,0.0,0.0,0.10200000000000001,0.26,0.002,0.012,0.002,0.016,0.014000000000000002,0.026000000000000002,0.02
41,1.64,0.98,1,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.054000000000000006,0.0,0.0,0.074,0.0,0.0,0.10600000000000001,0.254,0.0,0.018,0.006,0.02,0.012,0.024,0.04
42,1.68,0.98,1,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.05600000000000001,0.0,0.0,0.09,0.0,0.0,0.10400000000000001,0.252,0.0,0.018,0.004,0.02,0.018,0.032,0.054000000000000006
43,1.72,0.98,1,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.05600000000000001,0.0,0.0,0.11599999999999999,0.0,0.0,0.1,0.254,0.0,0.008,0.004,0.01,0.024,0.036,0.068
44,1.76,0.98,1,0.0,0.0,0.0,0.0,0.0,0.008,0.006,0.054000000000000006,0.0,0.0,0.136,0.0,0.0,0.098,0.258,0.0,0.0,0.0,0.008,0.028000000000000004,0.041999999999999996,0.064
45,1.8,0.98,1,0.0,0.0,0.0,0.0,0.0,0.008,0.006,0.046,0.0,0.0,0.15,0.0,0.0,0.096,0.266,0.0,0.0,0.0,0.012,0.024,0.044,0.072
46,1.84,0.98,1,0.0,0.0,0.0,0.0,0.0,0.012,0.008,0.041999999999999996,0.004,0.0,0.142,0.0,0.0,0.096,0.266,0.0,0.004,0.0,0.016,0.026000000000000002,0.048,0.078
47,1.88,0.98,1,0.0,0.0,0.0,0.0,0.0,0.018,0.008,0.046,0.004,0.0,0.148,0.0,0.0,0.092,0.26,0.0,0.004,0.004,0.018,0.03,0.044,0.08199999999999999
48,1.92,0.98,1,0.0,0.0,0.0,0.0,0.0,0.018,0.01,0.044,0.008,0.0,0.152,0.0,0.0,0.088,0.254,0.0,0.008,0.004,0.016,0.022,0.03,0.08199999999999999
49,1.96,0.98,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.044,0.002,0.0,0.16399999999999998,0.0,0.0,0.08399999999999999,0.258,0.0,0.006,0.004,0.014000000000000002,0.012,0.024,0.08199999999999999
50,2.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.041999999999999996,0.004,0.0,0.16599999999999998,0.0,0.0,0.08,0.262,0.0,0.014000000000000002,0.0,0.008,0.002,0.022,0.08399999999999999
51,2.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.044,0.002,0.0,0.16,0.0,0.0,0.08,0.268,0.002,0.014000000000000002,0.002,0.004,0.0,0.02,0.08199999999999999
52,2.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.038,0.008,0.0,0.16599999999999998,0.0,0.0,0.078,0.27,0.006,0.016,0.002,0.0,0.0,0.01,0.074
53,2.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.04,0.008,0.0,0.146,0.0,0.0,0.08199999999999999,0.27599999999999997,0.006,0.008,0.008,0.0,0.0,0.008,0.076
54,2.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041999999999999996,0.006,0.0,0.13799999999999998,0.0,0.0,0.08399999999999999,0.272,0.004,0.004,0.01,0.0,0.0,0.014000000000000002,0.072
55,2.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.118,0.0,0.0,0.08199999999999999,0.262,0.012,0.01,0.01,0.002,0.0,0.024,0.072
56,2.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.13799999999999998,0.0,0.0,0.078,0.26,0.022,0.01,0.004,0.002,0.0,0.026000000000000002,0.064
57,2.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.144,0.0,0.0,0.074,0.266,0.036,0.016,0.0,0.004,0.0,0.032,0.057999999999999996
58,2.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.148,0.0,0.0,0.074,0.274,0.034,0.014000000000000002,0.002,0.006,0.0,0.036,0.05600000000000001
59,2.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.13799999999999998,0.0,0.0,0.074,0.27999999999999997,0.038,0.03,0.016,0.008,0.0,0.04,0.074
