frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07755909513627963,0.11446716148043899,0.1146353923651791,0.028695851460131313,0.04453583326266297,0.23419491215700308,0.0015328564834492043,0.006389468098358184,0.0007706128172042646,0.03935506398320526,0.03507094648011512,0.06292063349438119,0.020229925781969405,0.07114078271743092,0.0005802642171259872,0.004262160092574946,0.0
1,0.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.09941144845523239,0.13612426026493885,0.13527671409857078,0.027316407694789675,0.045755654732539876,0.2281584363549786,0.0013771417764054446,0.006698186673298881,0.0007762147162956447,0.04047304664740427,0.04358693563896299,0.062078621313575624,0.025529190152059143,0.06505077471429734,0.0005957843967275952,0.004161009569607491,0.0
2,0.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.08131152088106294,0.11912735834848721,0.11777816228393026,0.02962763039681433,0.04735248505406131,0.24634610392642717,0.0015476605967442456,0.0061002042581144835,0.0008577698801222218,0.041428872309061046,0.037755690934890125,0.06448674490174433,0.019447669057551804,0.07173288168210416,0.0005247763327692132,0.0040324132823935585,0.0
3,0.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07845637881775099,0.11634591921289063,0.11490330658624659,0.03008246297193359,0.046265959391102215,0.24719392576020188,0.0016224266924151412,0.006193709974599165,0.0008687107078911522,0.040984416731311486,0.03790095538366232,0.06446985631122495,0.018801729238054364,0.0744391929537434,0.0005077080814419938,0.00396417910992668,0.0
4,0.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06487427283467968,0.09162578053020987,0.1163172788278857,0.036246259377360396,0.07875348857825115,0.35684296546336297,0.0020453001531662387,0.00899075325858602,0.0013679444527190548,0.038387733318789405,0.030291177015971723,0.04468068141653794,0.023786863908329913,0.08248527185966281,0.0005800238989873678,0.003279827218820553,0.0
5,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.09557651620776729,0.15330449645542862,0.1291273230770382,0.032818442907446885,0.11373943038602113,0.23478834781970828,0.009651399369396053,0.0504902669746761,0.004285646411549243,0.07920465606290454,0.07944971253159812,0.12151079643528416,0.029587819914217103,0.101503262134717,0.0009330819966505867,0.004929154107086429,0.0
6,0.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.09940510835684611,0.17953324660661396,0.11288867523678058,0.03333179036650928,0.1967720840450268,0.2604278668239758,0.030478606860039198,0.18657711944277436,0.024966349828588072,0.08397095255122122,0.14091326327808884,0.15518797782798086,0.05429319168460309,0.062172214475123444,0.0042154237628938395,0.009864574557350594,0.0
7,0.28,1.0,1,0.0,0.0,0.0,0.0,0.0,0.05214447096045091,0.1487380678076684,0.13461105313448976,0.016325860387476795,0.2312857802935405,0.2412967857329067,0.2242410338227541,0.94781864225761,0.0392036262812563,0.017101461217398074,0.19151386095011078,0.15477107819630265,0.027664197606827454,0.09625476840021817,0.1357013861468509,0.020270694051393257,0.0
8,0.32,1.0,1,0.0,0.0,0.0,0.0,0.0,0.026227703959366955,0.10282831957283407,0.1124664249725525,0.0104134671704805,0.15077656198415157,0.20091562832561127,0.5516839163007808,0.996878587178677,0.024881410213203222,0.00539781805881341,0.25500144063999725,0.14600209676909373,0.032737746228149296,0.25132504967010244,0.7786667389329922,0.0325385662081648,0.0
9,0.36,1.0,1,0.0,0.0,0.0,0.0,0.0,0.021564195415799958,0.09327107203158899,0.10690175548875476,0.008300226002348544,0.13424883086554976,0.18095726269169962,0.6439029178010465,0.9982318761823562,0.02797255665769052,0.004538177492581721,0.24425157470880965,0.11507989384519036,0.03595156246550262,0.3433036318182571,0.9131385641794055,0.04657852771384456,0.0
