frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03519501,2.654269e-08,0.0760348,0.0865934,0.05968949,0.05655331,0.07511269,0.04317562,0.03528015,0.09105957,0.02635725,0.02845403,0.05189699,0.008912319,0.06785791,0.07801632,0.0
1,0.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03507689,2.684754e-08,0.07605697,0.08503454,0.05963219,0.05647215,0.07511273,0.04318142,0.03517476,0.09466711,0.02643612,0.02854847,0.05188734,0.009023801,0.06726073,0.07800791,0.0
2,0.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03494184,2.714791e-08,0.07605693,0.08320627,0.05958135,0.05633675,0.07511187,0.04318086,0.03503876,0.09774172,0.0264787,0.02859128,0.0518587,0.009149695,0.06655292,0.07795664,0.0
3,0.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03481425,2.737147e-08,0.07604945,0.08145091,0.05946076,0.05622258,0.07511165,0.04318719,0.03494494,0.100177,0.02650639,0.02863114,0.05183515,0.009313912,0.06612188,0.07789479,0.0
4,0.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03469272,2.759562e-08,0.07603787,0.07975906,0.05928193,0.0561333,0.07511161,0.04319084,0.03487708,0.1019485,0.02653168,0.0286306,0.05181101,0.009456865,0.06580932,0.0778344,0.0
5,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03458118,2.793644e-08,0.07602111,0.07813143,0.05915274,0.05607961,0.0751111,0.04321341,0.0348234,0.1036189,0.02658379,0.02865748,0.05181214,0.009545408,0.06552898,0.07776652,0.0
6,0.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03448373,2.880765e-08,0.07602046,0.07651067,0.05881296,0.05625116,0.07511068,0.04322581,0.03465543,0.107017,0.02724331,0.02870416,0.05180874,0.009638162,0.06454007,0.07768286,0.0
7,0.28,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03440071,2.939227e-08,0.07601187,0.07492452,0.0584159,0.05678763,0.07510646,0.04321517,0.03453872,0.1146219,0.02789499,0.02881805,0.05181867,0.01060741,0.06274045,0.07757293,0.0
8,0.32,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03436654,2.863393e-08,0.07616282,0.07344281,0.05805916,0.05805403,0.07510418,0.04322873,0.03464234,0.1507973,0.02845575,0.02946592,0.05312894,0.01131247,0.06100482,0.07747994,0.0
9,0.36,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03427958,2.792287e-08,0.07633875,0.07223856,0.05773865,0.06003062,0.07510437,0.04341947,0.03457696,0.2037443,0.02913471,0.03088936,0.05501072,0.01259184,0.05919752,0.07743146,0.0
10,0.4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03418916,2.72126e-08,0.07657234,0.07118616,0.05758095,0.06139319,0.07510427,0.04366617,0.03474671,0.25339,0.02944098,0.03155643,0.05642288,0.01496238,0.05732328,0.07744775,0.0
