frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.04080643,0.01260094,0.08601928,0.044817,0.06009774,0.0527867,0.07762574,0.04414919,0.03143656,0.08566962,0.02934911,0.03875489,0.05380625,0.0126193,0.05793639,0.08034743,0.0
1,0.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.04053096,0.01385082,0.08593617,0.04486948,0.06042674,0.05289969,0.0775808,0.04410606,0.03139401,0.08579771,0.0292872,0.03908381,0.0537118,0.01317921,0.05705887,0.08030905,0.0
2,0.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.04022406,0.01602995,0.0860132,0.04483581,0.06054826,0.05304379,0.0774952,0.0440519,0.03134891,0.08649729,0.02924487,0.0392574,0.0535918,0.01403414,0.05569965,0.08017623,0.0
3,0.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03990724,0.01841416,0.08596553,0.04483871,0.06041817,0.05318302,0.07738274,0.04400555,0.03125846,0.08817777,0.02924048,0.03916294,0.05351591,0.01466329,0.05444288,0.08002952,0.0
4,0.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03965899,0.02212809,0.0859536,0.04483625,0.06026277,0.05337687,0.07726468,0.04395683,0.03119399,0.09068123,0.02927193,0.03913118,0.05344917,0.01526071,0.05321502,0.07985788,0.0
5,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03949387,0.02961134,0.08617021,0.04489898,0.06010648,0.05360116,0.07715618,0.04390652,0.03114387,0.09327674,0.02924814,0.03920222,0.05334997,0.01562313,0.05188558,0.07969132,0.0
6,0.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03932553,0.0328946,0.08671401,0.04494133,0.05989728,0.05378364,0.07706471,0.04385914,0.03109292,0.09619675,0.02924022,0.03931005,0.05325372,0.01605191,0.0506421,0.07950553,0.0
7,0.28,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03911253,0.03407908,0.08779177,0.04488686,0.05972364,0.05401373,0.07700274,0.04381955,0.03104419,0.09852132,0.02922538,0.03949015,0.05315936,0.01697961,0.04948198,0.07934884,0.0
8,0.32,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03904304,0.03519193,0.09889914,0.04491901,0.05947306,0.05458429,0.07704891,0.0437864,0.03103282,0.09813017,0.02922519,0.03940909,0.05307732,0.0175512,0.04830847,0.07919767,0.0
9,0.36,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03908918,0.03464576,0.1550819,0.04496925,0.05926207,0.05676956,0.07735993,0.04376855,0.03100674,0.09652986,0.02934464,0.0391416,0.0530036,0.01859383,0.04712993,0.07901704,0.0
