frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06022198,1.657754e-07,0.13466,0.81366,0.07021075,0.06164115,0.07531031,0.05127453,0.06294183,0.05181586,0.02802226,0.04281728,0.09289867,0.01525597,0.16386,0.08484104,0.0
1,0.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06081051,1.629301e-07,0.1325227,0.8070442,0.07060689,0.06161515,0.07530314,0.05152921,0.06316691,0.05186641,0.02808765,0.04400126,0.09492509,0.01518932,0.1650141,0.08503394,0.0
2,0.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06313325,0.0008632605,0.1301665,0.8164493,0.07111022,0.06209089,0.07528976,0.05144679,0.0629226,0.05197092,0.02817927,0.04717103,0.09561248,0.0148713,0.1665963,0.08538537,0.0
3,0.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0664656,0.001485714,0.1284727,0.8251352,0.07160562,0.06263652,0.07527979,0.05127374,0.06253238,0.05200479,0.02820582,0.05068558,0.09666665,0.01455735,0.1702763,0.08598959,0.0
4,0.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06792591,0.001393094,0.1269356,0.8304994,0.07153103,0.06542373,0.07527348,0.05111087,0.06208415,0.05198824,0.0283094,0.06103454,0.0964344,0.01437436,0.1733666,0.08638224,0.0
5,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06863665,0.001306247,0.1252515,0.8310823,0.07158904,0.06576534,0.07526502,0.05104216,0.06200529,0.05205544,0.02842074,0.06657273,0.09580635,0.0143658,0.1763464,0.08690886,0.0
6,0.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06931508,0.00122481,0.1233241,0.8266754,0.07159531,0.06618413,0.07525647,0.05104902,0.06179744,0.05215472,0.02846324,0.0690129,0.0947722,0.01450544,0.1750978,0.08724768,0.0
7,0.28,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06975024,0.001148448,0.121457,0.8124002,0.07171578,0.06678554,0.07524945,0.05090294,0.06201424,0.05222849,0.02850079,0.07883517,0.09395543,0.0146531,0.1747027,0.08745549,0.0
8,0.32,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07028943,0.001076849,0.120949,0.7893535,0.07206336,0.0675623,0.07524449,0.05087881,0.06263245,0.05242178,0.02853113,0.08907194,0.09394083,0.01485305,0.1750273,0.08737023,0.0
9,0.36,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07086512,0.001009714,0.1226363,0.7677974,0.07182208,0.06796654,0.0752473,0.05133384,0.06327492,0.05255125,0.02853137,0.0912983,0.09900165,0.01506845,0.2097316,0.08690579,0.0
10,0.4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07106017,0.0009467643,0.1244976,0.7552491,0.07155555,0.06772999,0.0752591,0.05278158,0.06654918,0.05282446,0.02839427,0.1010498,0.1086388,0.01545278,0.2331398,0.08851715,0.0
11,0.44,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07148775,0.0008877398,0.1275828,0.7517963,0.07140213,0.06751271,0.07527822,0.05434129,0.06989987,0.05335698,0.02825522,0.1113418,0.1209753,0.01598563,0.2753607,0.08999562,0.0
12,0.48,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0719844,0.0008323956,0.1337034,0.7508894,0.07126716,0.06794587,0.07528837,0.05491882,0.07157221,0.05409309,0.02811544,0.1196135,0.133249,0.01643725,0.3150782,0.09016366,0.0
13,0.52,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07229093,0.0007805015,0.1386269,0.7473292,0.07117557,0.06911459,0.07530091,0.05483874,0.07183421,0.05508003,0.02799728,0.1233573,0.1440485,0.01682569,0.3487624,0.08987553,0.0
14,0.56,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07259497,0.0007318431,0.1425021,0.7457437,0.07123071,0.07033109,0.07531399,0.05508834,0.07212197,0.05593097,0.02790387,0.1209068,0.1516664,0.01881821,0.3843249,0.08957329,0.0
15,0.6,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07288294,0.0006862202,0.1487051,0.7555547,0.07137307,0.06995974,0.07531513,0.0562828,0.0732859,0.0562102,0.02780843,0.1187501,0.1693688,0.01893703,0.4227116,0.08960927,0.0
16,0.64,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07344994,0.000643441,0.1542875,0.7628822,0.07157449,0.0695879,0.07530914,0.05726462,0.07464772,0.05646322,0.02777725,0.1167451,0.1906274,0.01895748,0.458705,0.09009112,0.0
17,0.68,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0737877,0.0006033294,0.1597164,0.772298,0.07171033,0.06909357,0.0753022,0.05856381,0.07649527,0.05669862,0.02774187,0.1145888,0.2202595,0.01908075,0.4924542,0.09078874,0.0
18,0.72,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07387342,0.0005657185,0.165386,0.7808605,0.07197614,0.06871245,0.07529522,0.0600021,0.07972337,0.05688868,0.0276683,0.1122122,0.2573803,0.01926336,0.5240992,0.09120398,0.0
19,0.76,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07387374,0.0005304534,0.1709228,0.7834523,0.07225454,0.06826547,0.07528763,0.06159291,0.08230191,0.05705023,0.02757974,0.1098731,0.2975019,0.0194957,0.5537711,0.09168827,0.0
20,0.8,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07415543,0.0004973874,0.1763944,0.7831597,0.07246723,0.06792702,0.07528329,0.06238218,0.08464612,0.05732381,0.02751534,0.1074374,0.3345639,0.01960982,0.5815931,0.0922782,0.0
21,0.84,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0744312,0.0004663832,0.1811962,0.7891939,0.07286564,0.06762572,0.07528161,0.06299805,0.0878935,0.05753534,0.02745138,0.1042453,0.351517,0.0196436,0.6076804,0.093385,0.0
22,0.88,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07480609,0.0004373106,0.1860709,0.791243,0.07420935,0.06717969,0.07528554,0.06453014,0.09117284,0.05788505,0.02751933,0.1012512,0.3546489,0.01959321,0.6321411,0.09436046,0.0
23,0.92,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07507322,0.0004100503,0.1908399,0.7909747,0.07628249,0.06668682,0.07528988,0.06463394,0.09632269,0.05841245,0.02762604,0.0977323,0.353745,0.01948077,0.6550767,0.09532122,0.0
24,0.96,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0754127,0.0003844893,0.1951857,0.7896863,0.07838537,0.06621718,0.07529041,0.06442485,0.1014938,0.05886264,0.02772601,0.09415408,0.351823,0.01934763,0.6765824,0.09623269,0.0
25,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07564908,0.0003605217,0.1991819,0.7876477,0.08055041,0.06573189,0.07528795,0.06403171,0.1066354,0.05932118,0.02778248,0.09056312,0.3500291,0.01924991,0.6967472,0.09694642,0.0
26,1.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07599092,0.000338049,0.2031671,0.7842118,0.08254742,0.06522021,0.07528658,0.06361093,0.1110469,0.05978139,0.02782287,0.08714497,0.3496363,0.01914145,0.7156547,0.09784696,0.0
27,1.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0764448,0.0003169774,0.2071178,0.7808392,0.08439186,0.06476004,0.07528559,0.06327591,0.1147837,0.06015585,0.02786232,0.08396988,0.3507657,0.01902762,0.7333833,0.09866393,0.0
28,1.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07685994,0.0002972196,0.2107572,0.777099,0.08615123,0.06431857,0.07528437,0.06296109,0.1183355,0.06053498,0.02789527,0.08100747,0.3517261,0.01892266,0.7500066,0.09935513,0.0
29,1.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07724869,0.0002786937,0.2140806,0.7739504,0.08782648,0.06391595,0.07528351,0.06269781,0.1214913,0.06092009,0.0279232,0.0782531,0.3521753,0.01881371,0.7655935,0.09998329,0.0
30,1.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07761969,0.000261323,0.2171593,0.7718124,0.08926571,0.06353246,0.07528239,0.06243279,0.1245026,0.06123462,0.02796283,0.07564503,0.3524487,0.01874728,0.7802085,0.1005904,0.0
