frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07823571,1.527369e-07,0.12074,0.93377,0.07644244,0.06311528,0.07535457,0.05499395,0.05351474,0.05135896,0.02871024,0.04903609,0.08803448,0.01582764,0.22472,0.08542195,0.0
1,0.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07748531,1.496594e-07,0.1207113,0.9225845,0.07635873,0.06353553,0.07535182,0.05490595,0.05334985,0.05145039,0.02867901,0.04943687,0.09208252,0.01624747,0.2241875,0.08560774,0.0
2,0.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07736652,1.495028e-07,0.1187226,0.9156111,0.0765535,0.06400152,0.07533546,0.05470372,0.05351042,0.0515513,0.02872297,0.05413756,0.09352637,0.01600688,0.224136,0.08582301,0.0
3,0.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07803632,1.493561e-07,0.1170876,0.9080986,0.07671484,0.06460492,0.07532138,0.05439028,0.05367918,0.05158355,0.0287792,0.05960074,0.09450299,0.01592407,0.224274,0.08617204,0.0
4,0.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0777536,1.468377e-07,0.1158463,0.8985949,0.07643083,0.06657973,0.07531396,0.0540624,0.05358903,0.05160768,0.02880127,0.0613634,0.09521171,0.01605452,0.2235474,0.08665507,0.0
5,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07714733,1.419505e-07,0.1147393,0.8726536,0.0760017,0.0673819,0.0753137,0.05385567,0.05386241,0.05161447,0.02882027,0.06303289,0.09538833,0.01636694,0.2209308,0.08694004,0.0
6,0.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07670562,1.373099e-07,0.113404,0.8412308,0.07587487,0.06800215,0.07531268,0.05362178,0.05459367,0.0516692,0.02879276,0.0647407,0.09527628,0.016657,0.2201383,0.08717455,0.0
7,0.28,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07653422,1.344393e-07,0.1118511,0.8210302,0.07592835,0.06897132,0.07531162,0.05348372,0.05581466,0.05181142,0.02877352,0.06762492,0.09490249,0.01680885,0.2201371,0.08745285,0.0
8,0.32,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07635599,1.326187e-07,0.1104131,0.8160379,0.07615744,0.06959164,0.0753087,0.05345299,0.05736234,0.05220398,0.02872034,0.0700849,0.09429086,0.01683208,0.2200001,0.08733281,0.0
9,0.36,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07618529,1.291116e-07,0.1090918,0.8137049,0.07658034,0.07073497,0.07530308,0.05330269,0.06088367,0.05326875,0.0286478,0.07556507,0.09435413,0.01663433,0.2216399,0.08696806,0.0
10,0.4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07629438,1.245456e-07,0.1078969,0.7999218,0.07752442,0.0717063,0.07529426,0.05300559,0.06581213,0.05410963,0.02854892,0.07781681,0.09794268,0.0164815,0.2219292,0.08667997,0.0
11,0.44,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07675742,1.209031e-07,0.1067933,0.7876837,0.07869094,0.07226656,0.0752904,0.05284584,0.0745577,0.05538042,0.0284422,0.08014512,0.1013686,0.01627925,0.2234044,0.08624268,0.0
12,0.48,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07713842,1.174006e-07,0.1056148,0.7737691,0.08041171,0.0727981,0.0752909,0.05283596,0.0869759,0.0565834,0.0283298,0.08120415,0.103372,0.01607687,0.2250876,0.08582923,0.0
13,0.52,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07757979,1.144067e-07,0.104424,0.7620525,0.08247473,0.0729731,0.07529021,0.05303779,0.1010963,0.05791958,0.02822754,0.08177727,0.1044692,0.01591286,0.2292146,0.08553039,0.0
14,0.56,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07810788,1.122674e-07,0.1033079,0.7500283,0.0850563,0.07260532,0.07529227,0.05353626,0.1193916,0.05923789,0.02811556,0.08186872,0.1041974,0.0157401,0.2310755,0.0852884,0.0
15,0.6,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07874162,1.112485e-07,0.1022296,0.7406075,0.08671689,0.07183123,0.07529422,0.0542649,0.1431054,0.06056949,0.02800532,0.08167499,0.1033126,0.01556199,0.2313501,0.08511665,0.0
