frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.19,0.074,0.0,0.0,0.0,0.0,0.0,0.0
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.002,0.0,0.0,0.014000000000000002,0.0,0.0,0.064,0.19,0.088,0.004,0.01,0.0,0.0,0.0,0.01
2,0.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.002,0.0,0.0,0.022,0.0,0.0,0.064,0.19,0.094,0.01,0.014000000000000002,0.0,0.0,0.0,0.022
3,0.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.006,0.0,0.0,0.028000000000000004,0.0,0.0,0.062,0.188,0.094,0.014000000000000002,0.016,0.0,0.0,0.0,0.026000000000000002
4,0.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.004,0.0,0.0,0.026000000000000002,0.0,0.0,0.062,0.186,0.086,0.02,0.012,0.0,0.0,0.0,0.044
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.004,0.0,0.0,0.028000000000000004,0.0,0.0,0.057999999999999996,0.19,0.06999999999999999,0.028000000000000004,0.006,0.0,0.0,0.0,0.046
6,0.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.054000000000000006,0.194,0.066,0.041999999999999996,0.0,0.0,0.016,0.0,0.046
7,0.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.044,0.16399999999999998,0.041999999999999996,0.052000000000000005,0.004,0.0,0.03,0.022,0.022
8,0.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.026000000000000002,0.0,0.0,0.034,0.134,0.026000000000000002,0.072,0.004,0.002,0.032,0.048,0.012
9,0.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.004,0.0,0.0,0.014000000000000002,0.0,0.0,0.022,0.10600000000000001,0.0,0.06999999999999999,0.004,0.002,0.016,0.072,0.008
