frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07177604,1.359731e-07,0.15723,0.66503,0.07279266,0.07593254,0.07546323,0.05018087,0.06408495,0.05267546,0.02775867,0.04123413,0.11325,0.01954563,0.1401,0.08489428,0.0
1,0.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07185891,1.357408e-07,0.1538164,0.668332,0.07316382,0.07509135,0.07544445,0.05046782,0.06487986,0.05268095,0.02779045,0.04344182,0.1130224,0.01933272,0.139951,0.08513077,0.0
2,0.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07243348,1.414459e-07,0.1498736,0.6819906,0.07344884,0.07469442,0.07542541,0.05040657,0.06456961,0.05275882,0.02783831,0.04642712,0.1116229,0.01896641,0.14369,0.08544897,0.0
3,0.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07258274,1.430789e-07,0.1463667,0.6928636,0.0736967,0.07436886,0.07540688,0.05030731,0.06422433,0.05273981,0.02787209,0.04920549,0.1124844,0.01855178,0.1491144,0.08574541,0.0
4,0.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07270755,1.399648e-07,0.1434634,0.6917785,0.07343142,0.07684668,0.07539596,0.05021227,0.06359752,0.05268934,0.02795239,0.05296915,0.1119492,0.01830138,0.1514522,0.08612923,0.0
5,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07228776,1.364061e-07,0.1403751,0.6854533,0.07348909,0.07672936,0.0753886,0.05016208,0.06314056,0.05270568,0.02798819,0.06154407,0.1105473,0.01834184,0.1532415,0.08627232,0.0
6,0.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07243849,1.328951e-07,0.1373783,0.6748163,0.07359512,0.0768044,0.07537965,0.05017676,0.06251737,0.05272062,0.02801176,0.06439129,0.1093869,0.01837178,0.1546479,0.08649497,0.0
7,0.28,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07254199,1.300675e-07,0.1346147,0.6637166,0.07372941,0.07666926,0.07537052,0.05017445,0.0619024,0.05275872,0.02803836,0.06631047,0.1083573,0.01829524,0.1559162,0.08667355,0.0
8,0.32,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07251647,1.270678e-07,0.1319627,0.6491539,0.07383633,0.07646196,0.07536138,0.05017977,0.06137565,0.05279878,0.02806666,0.06792831,0.107463,0.01826604,0.1567626,0.08691438,0.0
9,0.36,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07231096,1.236745e-07,0.1295924,0.6370704,0.0739623,0.07621334,0.07535288,0.05017111,0.06095481,0.05282617,0.0280882,0.06910962,0.10673,0.0182696,0.158896,0.08718272,0.0
