frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0369304,0.01773017,0.07638994,0.05087142,0.05892046,0.05169079,0.07509959,0.04350299,0.03190286,0.05854153,0.02862328,0.0335013,0.05127487,0.01067703,0.03361609,0.08183216,0.0
1,0.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03687311,0.01754091,0.07635503,0.05052123,0.05880458,0.05170174,0.07509974,0.04350112,0.03187229,0.05862337,0.02862111,0.03347556,0.0512626,0.01075374,0.03371454,0.08186607,0.0
2,0.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03676176,0.01733166,0.07631505,0.0501571,0.05870961,0.05166176,0.075101,0.0435023,0.03184322,0.05863109,0.02864917,0.03348509,0.05124723,0.01072822,0.03373712,0.08189384,0.0
3,0.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03661674,0.01688409,0.07627489,0.04985501,0.058587,0.05159914,0.07510264,0.04349961,0.03181841,0.05862379,0.02869416,0.03355441,0.05123222,0.01063462,0.03373352,0.08192557,0.0
4,0.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03647496,0.01657246,0.07623615,0.04960688,0.05845084,0.05153207,0.07510559,0.04349502,0.03177524,0.05862707,0.02875288,0.03361358,0.05121388,0.01059146,0.03374714,0.08193831,0.0
5,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03636459,0.01575749,0.07619882,0.0493319,0.05824898,0.05144399,0.0751107,0.04349131,0.03167152,0.05862964,0.02897534,0.03377222,0.05119803,0.01062996,0.03360165,0.08195494,0.0
6,0.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03625951,0.01508475,0.07616635,0.04910788,0.05809068,0.05134363,0.07511706,0.04349238,0.03158607,0.05863086,0.02967487,0.03419679,0.05118738,0.01068108,0.03335598,0.08206358,0.0
7,0.28,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03616219,0.01548391,0.07613102,0.0489629,0.05788099,0.05127633,0.07512455,0.04350768,0.03141025,0.05847307,0.0336225,0.03498426,0.0512243,0.01071481,0.03302179,0.08235292,0.0
8,0.32,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03608477,0.01738544,0.07610238,0.04885123,0.0579519,0.05146444,0.07513348,0.043613,0.03126602,0.05826424,0.0938752,0.03747961,0.05149525,0.01060073,0.03262146,0.0828018,0.0
9,0.36,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03600228,0.02093951,0.07607982,0.04873142,0.05797517,0.05158228,0.07514334,0.04373195,0.03113217,0.05789877,0.1503712,0.03955852,0.05183191,0.01043015,0.0322422,0.0831909,0.0
