frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.8991697666481795,0.9214630091250606,0.24552242287394668,0.8442259388058594,0.09973397690373723,0.2815063640140681,0.00047244345316751075,0.03012710472460241,0.04255103414584386,0.09816929029699648,0.038777350543091636,0.03942614852532972,0.33081115218576246,0.006336159990530299,0.019803001716300894,0.021318005103877272,0.0
1,0.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.9070093688816846,0.9333466401728402,0.25130677957409364,0.8696990479635264,0.08996693519140145,0.27220369607905515,0.00043672119068274455,0.03366019091282674,0.041172866928380666,0.10302298799498764,0.037192180815138046,0.03827486447432286,0.33027633392991734,0.005793356285607959,0.02163103200573671,0.023182192448764054,0.0
2,0.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.9125026327279789,0.9391922343691848,0.24863953096004707,0.8937590585333572,0.07671081173781524,0.2575369264522544,0.0003811840157092726,0.03349001313646871,0.03804140242827244,0.10739612314426013,0.03652529956499756,0.04007761845884958,0.331951489325006,0.005748584417864377,0.02212906327107639,0.02717168247199547,0.0
3,0.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.9184501879204777,0.9490193086014979,0.258578128315795,0.9285126535743062,0.09000793481572665,0.25124722389722387,0.00034956571171995676,0.037421503966236024,0.03859339358591352,0.1175273216219186,0.03320098447717491,0.038162274018733774,0.3568869543339521,0.00520751813204397,0.019358164985331563,0.02167324599358844,0.0
4,0.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.9248475665473181,0.9591029904957198,0.29640060134827434,0.9453010354305051,0.07119773958798571,0.23504338050142334,0.0003852760847058301,0.04352108478868322,0.03933261339433694,0.11960058077525615,0.03661996571563615,0.042977879483568134,0.4382549441525271,0.005963554362474049,0.023624046106868614,0.02435826133329579,0.0
5,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.924111576157637,0.9556120020103842,0.2805067137090203,0.943719900706931,0.07643452544962046,0.22939871848341517,0.0003831476277763496,0.045306682465998865,0.04097109472631361,0.12247661203065842,0.03346364420423018,0.042216710388436766,0.4778589657301865,0.006079038574429073,0.023043861340878505,0.023100818798253927,0.0
6,0.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.9052321658867738,0.9206283660293688,0.23599573885684494,0.8925501072138893,0.11459202293140584,0.30901216987533403,0.0004659921319826611,0.03240193812030824,0.042229609119116725,0.11341109143718443,0.02674597327011926,0.036188982344528574,0.5029776982857482,0.0070816618711248966,0.022377931472404796,0.02107569751229933,0.0
7,0.28,1.0,1,0.0,0.0,0.0,0.0,0.0,0.8749917232420709,0.8817976513258244,0.24751481927525343,0.868640581967893,0.1607893160772371,0.30161131516248363,0.0005150917742695515,0.03747251691536862,0.04165301220851888,0.11117267646744271,0.02452301787949585,0.029233861595233897,0.48249534005446615,0.005928422860285306,0.014199687116157206,0.01397648579299135,0.0
8,0.32,1.0,1,0.0,0.0,0.0,0.0,0.0,0.8808053682601271,0.9034332712987152,0.2668173409250706,0.9246265903072546,0.15516280668632912,0.2843635214148338,0.0007543338131357959,0.038602744176341006,0.03881158850954654,0.12367724626401475,0.030344161883789116,0.04340451567926176,0.5773492513278985,0.007731869018967225,0.015779535756113284,0.01568713029570709,0.0
9,0.36,1.0,1,0.0,0.0,0.0,0.0,0.0,0.7476475561109401,0.8527565992054166,0.38262670987878816,0.8314583810939481,0.16881049174576987,0.2925568549628084,0.005549158138622915,0.11102763653048257,0.06250814743786905,0.12819058462407779,0.05728796860513613,0.09058643574542964,0.5538010062691604,0.03542465091141355,0.07538498403522083,0.06410669233025831,0.0
