frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06589858,1.192093e-07,0.13648,0.76011,0.07026259,0.06150432,0.07537205,0.04995567,0.06173715,0.05177478,0.028101,0.04948775,0.0874247,0.01420671,0.14927,0.08334967,0.0
1,0.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06605905,1.184544e-07,0.1356875,0.7498866,0.07057843,0.06214257,0.07536998,0.05006343,0.06103232,0.05181691,0.02813093,0.05062618,0.09178634,0.01460115,0.1530066,0.08372463,0.0
2,0.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06655173,1.168756e-07,0.1342213,0.7361969,0.0705221,0.06598497,0.07536038,0.05000932,0.060484,0.05185199,0.02816439,0.05265759,0.09362337,0.01472996,0.1553761,0.08412101,0.0
3,0.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06729715,1.156275e-07,0.132852,0.735702,0.0707345,0.06660883,0.07534807,0.05002737,0.06040233,0.05190312,0.02819447,0.05534868,0.09398574,0.0149214,0.159752,0.08446007,0.0
4,0.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.068144,1.141088e-07,0.1307187,0.7327608,0.07085072,0.06700836,0.07533833,0.04998022,0.06005638,0.05198216,0.02824036,0.05705219,0.09412105,0.01506583,0.1629959,0.08490629,0.0
5,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.068906,1.134397e-07,0.1287238,0.7261212,0.07100473,0.06765531,0.07533288,0.04997258,0.05974929,0.05204017,0.02825799,0.05826475,0.09435761,0.01531349,0.1667682,0.08535279,0.0
6,0.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06962938,1.129284e-07,0.1266079,0.721541,0.07128151,0.06841504,0.07532843,0.04995418,0.05946499,0.05208594,0.02826954,0.05947275,0.09462976,0.01551368,0.1705105,0.08582614,0.0
7,0.28,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07043134,1.126813e-07,0.1247046,0.7192546,0.07177109,0.06926867,0.07532509,0.04998967,0.05939049,0.05217532,0.02828563,0.06150006,0.09570904,0.01573975,0.1744678,0.08619617,0.0
8,0.32,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07144715,1.129722e-07,0.1229524,0.7226099,0.07254188,0.07037979,0.07532363,0.05017108,0.05962909,0.05229361,0.02831226,0.06535447,0.09725099,0.01577785,0.1786079,0.08643024,0.0
9,0.36,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07264296,1.127223e-07,0.1212183,0.7305813,0.07356893,0.07127698,0.07532156,0.05027422,0.06000065,0.05240325,0.02831676,0.06698977,0.09873359,0.01564922,0.1823409,0.08650386,0.0
10,0.4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07338282,1.115009e-07,0.1195266,0.7373199,0.07453594,0.07202387,0.07531792,0.05030683,0.06086743,0.05273033,0.02829444,0.0682271,0.1004243,0.01548322,0.1853286,0.08638637,0.0
11,0.44,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07448919,1.102395e-07,0.1182449,0.7481543,0.07565284,0.07253649,0.07531223,0.05036627,0.06233359,0.05332698,0.02823263,0.06934627,0.1027259,0.0153673,0.1892772,0.08622222,0.0
12,0.48,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07474907,1.080115e-07,0.116933,0.7433993,0.07663091,0.07279801,0.07530458,0.0503551,0.06491898,0.05430705,0.02820982,0.07016848,0.1078899,0.01530575,0.1924784,0.08597465,0.0
13,0.52,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07501201,1.053418e-07,0.1157701,0.7344129,0.07756401,0.07283004,0.07529643,0.05040989,0.06869428,0.05492057,0.02813408,0.06945284,0.1138305,0.01516425,0.1969034,0.08566128,0.0
14,0.56,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07536705,1.035353e-07,0.1143612,0.7229717,0.07840484,0.07231066,0.07528896,0.05055682,0.07337268,0.05612916,0.02803999,0.06880861,0.1213261,0.01503031,0.2004889,0.08535172,0.0
15,0.6,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07564631,1.01406e-07,0.1130278,0.7168109,0.07915071,0.07149412,0.07528073,0.05071205,0.08008501,0.05755104,0.02793861,0.06762035,0.1316725,0.01488479,0.2040802,0.08515745,0.0
16,0.64,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07560178,9.923524e-08,0.1116789,0.7020784,0.07970183,0.07057485,0.07527257,0.05095372,0.08678535,0.05899413,0.02783515,0.06634387,0.1408726,0.01473831,0.2071702,0.08489775,0.0
17,0.68,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07527424,9.693851e-08,0.1102971,0.689209,0.08026258,0.06976522,0.07526404,0.05122878,0.09630508,0.06063157,0.0277244,0.06488877,0.1512155,0.01459059,0.2100913,0.08474512,0.0
18,0.72,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07495226,9.478499e-08,0.108903,0.6702257,0.08103108,0.06900601,0.0752547,0.05153511,0.1089859,0.06247606,0.02762613,0.06336685,0.1619604,0.01444647,0.2125908,0.0846643,0.0
19,0.76,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07451583,9.247539e-08,0.1075758,0.6544505,0.08162964,0.06827565,0.0752448,0.05174587,0.1212085,0.06437775,0.02754304,0.06197189,0.1759048,0.01434607,0.2154295,0.08471583,0.0
20,0.8,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07384104,9.016463e-08,0.106281,0.6401058,0.08261113,0.06757112,0.07523598,0.05205016,0.1311401,0.06533779,0.02749502,0.06062834,0.187444,0.01423758,0.2199436,0.08483821,0.0
21,0.84,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07306865,8.791084e-08,0.105107,0.6255695,0.08346418,0.06692921,0.07522685,0.05233544,0.1395928,0.06588686,0.02745664,0.05925423,0.1955872,0.0140941,0.224602,0.08499121,0.0
22,0.88,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07217897,8.539111e-08,0.1039406,0.6081074,0.08477824,0.06640075,0.07521885,0.05260623,0.1475172,0.06638784,0.02742953,0.05799584,0.2031004,0.01392388,0.2292457,0.08529438,0.0
23,0.92,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07129765,8.291234e-08,0.1028558,0.590661,0.08654595,0.06593987,0.07521131,0.05282804,0.1534056,0.06680407,0.0274179,0.056915,0.2104563,0.0137443,0.236774,0.08576442,0.0
24,0.96,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07043873,8.047198e-08,0.1018264,0.5737563,0.08814234,0.06555,0.0752047,0.05299348,0.1595441,0.06724294,0.02740726,0.05593995,0.2164701,0.01356249,0.2484885,0.08636674,0.0
25,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06962651,7.792249e-08,0.1007957,0.5569621,0.08955067,0.06523789,0.07519993,0.05306574,0.1640829,0.0676019,0.02741508,0.05522931,0.2215422,0.01341569,0.2595331,0.0869474,0.0
26,1.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06885514,7.547388e-08,0.09980319,0.5405667,0.09063425,0.06503939,0.07519531,0.05321146,0.1683811,0.0679261,0.0274087,0.05453103,0.2256228,0.0132745,0.2712607,0.08758748,0.0
27,1.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06809589,7.310535e-08,0.09884568,0.5244734,0.09165277,0.06487264,0.07519094,0.05333796,0.1726058,0.06822097,0.02739892,0.05386176,0.2289016,0.01315077,0.2837336,0.08827563,0.0
28,1.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06738171,7.084095e-08,0.09790307,0.5088018,0.09260279,0.06475701,0.07518701,0.05344651,0.1761493,0.06848738,0.02738595,0.05326088,0.2312757,0.01304112,0.2951314,0.0889618,0.0
29,1.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06676063,6.881936e-08,0.09700456,0.4941677,0.09346553,0.06464663,0.07518286,0.05352594,0.1791995,0.06872643,0.02737616,0.05261412,0.2332082,0.01293869,0.3061952,0.08956325,0.0
30,1.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.06617888,6.686574e-08,0.09615934,0.4803413,0.09420464,0.0645384,0.07517914,0.05360451,0.1821256,0.06896491,0.02736779,0.05198947,0.2352122,0.01284785,0.3166071,0.09019968,0.0
31,1.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0656279,6.503393e-08,0.09536254,0.4671414,0.09481412,0.06443361,0.07517522,0.0536975,0.1848879,0.06912965,0.02735607,0.0513996,0.2370445,0.01276807,0.3255993,0.09069932,0.0
