frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07414025,1.657754e-07,0.14683,0.64389,0.07303144,0.08440609,0.07547493,0.05109462,0.05700228,0.05223096,0.0277721,0.04376025,0.09412234,0.01790423,0.09146497,0.08271563,0.0
1,0.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07410988,1.635689e-07,0.1440443,0.6503656,0.07334039,0.08305864,0.07545602,0.05146563,0.05801545,0.05227116,0.02778439,0.04567406,0.0942971,0.01771599,0.09349911,0.08307277,0.0
2,0.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07434616,1.649839e-07,0.1408168,0.662282,0.07329847,0.082188,0.07543521,0.05130083,0.0575866,0.05237927,0.02781747,0.04853912,0.09369276,0.0174292,0.09771021,0.08354755,0.0
3,0.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0743951,1.625944e-07,0.1383966,0.670035,0.07330067,0.0814249,0.07542004,0.05109821,0.05741125,0.05237334,0.02783472,0.05088254,0.09495018,0.0172473,0.1049165,0.08414162,0.0
4,0.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07444375,1.571603e-07,0.1360288,0.6702093,0.07311496,0.08133111,0.07541371,0.05095055,0.05707716,0.05235379,0.02789936,0.05371239,0.09511825,0.01719201,0.1093709,0.08458975,0.0
5,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07399531,1.517456e-07,0.13341,0.6647931,0.07312195,0.08091953,0.07540628,0.05084991,0.05663254,0.05237426,0.02793873,0.05647538,0.09511328,0.01719641,0.1120531,0.08502366,0.0
6,0.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07389907,1.469878e-07,0.130782,0.6550627,0.07315764,0.08055329,0.07539784,0.05080711,0.05595791,0.0524059,0.02799087,0.0578834,0.09496768,0.01710502,0.1107153,0.08546804,0.0
7,0.28,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07418504,1.426428e-07,0.1284472,0.6478475,0.0732234,0.08014931,0.07539022,0.05076475,0.05535425,0.05246272,0.02804692,0.05884945,0.09514003,0.01708419,0.1087953,0.08600999,0.0
8,0.32,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07450501,1.390333e-07,0.126281,0.6441541,0.07337624,0.07971579,0.0753826,0.0507814,0.05479436,0.05250243,0.02806792,0.05907591,0.09536529,0.01697159,0.1067614,0.08659884,0.0
9,0.36,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07491476,1.355327e-07,0.1244163,0.6381646,0.07357685,0.07925623,0.07537429,0.05081527,0.05432274,0.05256116,0.02810144,0.0587986,0.09569852,0.01684796,0.104518,0.08720247,0.0
10,0.4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07534395,1.321922e-07,0.1226213,0.6299473,0.07349788,0.07859369,0.07536482,0.05080593,0.05374736,0.05261105,0.02813619,0.05818918,0.09656402,0.01664959,0.1016115,0.08773072,0.0
11,0.44,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07557299,1.288859e-07,0.1209607,0.6209381,0.0732866,0.07791477,0.07535516,0.05078135,0.05312641,0.05266848,0.02818405,0.05736507,0.09744351,0.01647703,0.09845313,0.08810152,0.0
12,0.48,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07581516,1.256115e-07,0.1194748,0.6097147,0.07296754,0.07722055,0.07534469,0.05074469,0.05242559,0.05273361,0.02826273,0.05646769,0.09816904,0.0163078,0.09528616,0.08841018,0.0
13,0.52,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07621723,1.231219e-07,0.1181798,0.6000491,0.07266539,0.07666077,0.07533263,0.05070261,0.0517224,0.05282978,0.02840456,0.05560615,0.09914237,0.01609773,0.09230383,0.08874457,0.0
14,0.56,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07646804,1.206133e-07,0.1168928,0.5936241,0.07226792,0.07595965,0.07531901,0.05057594,0.0509721,0.05297349,0.02844679,0.05457492,0.09971895,0.01583711,0.0893333,0.08899625,0.0
15,0.6,1.0,1,0.0,0.0,0.0,0.0,0.0,0.07681081,1.179708e-07,0.1157992,0.5903131,0.07196839,0.07543282,0.07530551,0.05050647,0.05028692,0.05316313,0.02849459,0.05351466,0.1002527,0.01551245,0.08657918,0.08927373,0.0
