frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03507419,0.04000718,0.075583,0.04490335,0.07151856,0.05324107,0.07520654,0.04336615,0.04550736,0.0671119,0.0277035,0.04264451,0.05226853,0.01136591,0.03007506,0.07745932,0.0
1,0.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03513707,0.04302796,0.07561799,0.04486675,0.07153425,0.05330768,0.07520233,0.04334745,0.0459705,0.06736387,0.02774523,0.04265568,0.05220945,0.01137038,0.03023338,0.07762241,0.0
2,0.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03519,0.04557239,0.07566919,0.04478725,0.07140522,0.05332402,0.07519466,0.04332858,0.04634418,0.0677205,0.02780036,0.04256457,0.05213569,0.01141321,0.0304958,0.07765085,0.0
3,0.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03521346,0.04764832,0.07572359,0.04471594,0.07129592,0.05334022,0.07518661,0.04331029,0.04677634,0.06836677,0.02785433,0.04249382,0.05204516,0.0115082,0.0307265,0.07767567,0.0
4,0.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03528605,0.04927297,0.0757719,0.04462709,0.07088352,0.05338027,0.07517838,0.04328438,0.04745401,0.06928107,0.02790991,0.04218223,0.05196114,0.01165614,0.03080221,0.07766353,0.0
5,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03527214,0.04819083,0.07582513,0.04454614,0.07037788,0.05348094,0.07517003,0.04326221,0.04877067,0.06976737,0.02790883,0.04208623,0.05188592,0.0124809,0.03096217,0.07759731,0.0
6,0.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0352606,0.04738129,0.07588898,0.04448777,0.06988698,0.0536456,0.07516123,0.04323962,0.05080481,0.07036328,0.02782592,0.04227987,0.0518026,0.01483659,0.03119927,0.07750315,0.0
7,0.28,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03524598,0.04458193,0.07591392,0.04439625,0.07001264,0.05383205,0.07516003,0.04329991,0.0559271,0.07185385,0.02768021,0.04249633,0.05176033,0.01669102,0.0313725,0.07741175,0.0
8,0.32,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03517441,0.0418023,0.07594154,0.04429951,0.0716088,0.05394432,0.07516247,0.04334367,0.06627535,0.07310349,0.0275366,0.04486172,0.05175335,0.01829144,0.03138889,0.07732873,0.0
9,0.36,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03508125,0.03919598,0.0759834,0.04421036,0.07336468,0.05402592,0.07517002,0.04340774,0.08634642,0.07412913,0.02740002,0.04700925,0.05176055,0.01953742,0.03153983,0.07731261,0.0
10,0.4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03500593,0.03675215,0.07601471,0.0441301,0.07603791,0.0542136,0.07517249,0.04351806,0.1238558,0.07459825,0.02728789,0.04908224,0.05180024,0.02006948,0.03170247,0.07736236,0.0
11,0.44,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03495295,0.0344607,0.07604152,0.04406191,0.07925151,0.05433234,0.07517623,0.04360572,0.1602049,0.07468569,0.0271829,0.05063422,0.05185302,0.0206516,0.03183747,0.07736926,0.0
12,0.48,1.0,1,0.0,0.0,0.0,0.0,0.0,0.03493682,0.03231212,0.07606649,0.04401594,0.0823327,0.05446011,0.07518343,0.04367606,0.1945689,0.07451098,0.0270905,0.05175554,0.05191448,0.02145462,0.03197582,0.07737267,0.0
