frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.99999,0.82131,0.66105,0.18255,0.06326017,0.05571426,0.07559827,0.04607753,0.04974146,0.09826688,0.0261594,0.04049151,0.05288401,0.01659486,0.02684243,0.0768073,0.0
1,0.04,1.0,1,0.0,0.0,0.0,0.0,0.0,0.99999,0.8273684,0.6598243,0.1841673,0.06306852,0.05558636,0.07559101,0.04604673,0.04975719,0.09796819,0.02615627,0.04061812,0.05289912,0.01653362,0.02688878,0.07679388,0.0
2,0.08,1.0,1,0.0,0.0,0.0,0.0,0.0,0.99999,0.8332019,0.6620529,0.1873467,0.06286845,0.05547267,0.07558071,0.04602951,0.04974067,0.0973313,0.02615223,0.04067629,0.0529235,0.01648619,0.02696517,0.07678938,0.0
3,0.12,1.0,1,0.0,0.0,0.0,0.0,0.0,0.99999,0.8394123,0.6728185,0.1904805,0.06267544,0.05537632,0.07557289,0.04600602,0.04983261,0.09674428,0.02613393,0.0407612,0.05292809,0.01644183,0.02704991,0.07676683,0.0
4,0.16,1.0,1,0.0,0.0,0.0,0.0,0.0,0.99999,0.8415053,0.6846818,0.192876,0.06272671,0.05535278,0.07556935,0.0459706,0.04985799,0.09578104,0.02611161,0.04063044,0.0529145,0.01626709,0.02712051,0.07675187,0.0
5,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.99999,0.8447365,0.6972393,0.1956245,0.06268615,0.05537022,0.0755613,0.04599236,0.04993361,0.09488084,0.02608896,0.04046661,0.05292958,0.01621544,0.02721657,0.07674211,0.0
6,0.24,1.0,1,0.0,0.0,0.0,0.0,0.0,0.99999,0.8490419,0.7062756,0.1982529,0.06269278,0.0553598,0.07555215,0.04599453,0.04985347,0.09397139,0.0260644,0.0402509,0.05292885,0.01605135,0.02726113,0.07672907,0.0
7,0.28,1.0,1,0.0,0.0,0.0,0.0,0.0,0.99999,0.8543515,0.7095436,0.2013465,0.06275797,0.05530121,0.07554084,0.04600151,0.04983399,0.09310662,0.02604225,0.0400586,0.05293344,0.0159301,0.02728928,0.07671238,0.0
8,0.32,1.0,1,0.0,0.0,0.0,0.0,0.0,0.99999,0.8591529,0.7099636,0.205438,0.06286083,0.05523952,0.07553035,0.04598947,0.04996534,0.0921704,0.02602505,0.03995034,0.05294108,0.01588769,0.02731641,0.07670954,0.0
9,0.36,1.0,1,0.0,0.0,0.0,0.0,0.0,0.99999,0.8639181,0.7118613,0.2102652,0.06298526,0.05516735,0.075519,0.04599002,0.05027685,0.0913306,0.02601619,0.0398765,0.05293199,0.01586644,0.02734324,0.0767191,0.0
10,0.4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.99999,0.8680975,0.7126262,0.2149417,0.06306605,0.05505875,0.07550789,0.04600671,0.05075281,0.09047229,0.02601326,0.03996695,0.05293514,0.01586959,0.02736523,0.0767419,0.0
11,0.44,1.0,1,0.0,0.0,0.0,0.0,0.0,0.99999,0.8723056,0.7130728,0.2190647,0.06309608,0.05495419,0.07549694,0.04601492,0.05111254,0.08956777,0.02601009,0.04003102,0.05292342,0.01588756,0.02737247,0.07676125,0.0
