frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.128,0.006,0.0,0.0,0.09,0.13,0.014000000000000002,0.0,0.0,0.0,0.0,0.0
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.014000000000000002,0.0,0.10600000000000001,0.008,0.006,0.004,0.06999999999999999,0.132,0.006,0.0,0.0,0.002,0.0,0.0
2,0.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.012,0.0,0.09,0.01,0.01,0.006,0.066,0.144,0.002,0.0,0.0,0.002,0.0,0.0
3,0.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.028000000000000004,0.0,0.0,0.022,0.0,0.088,0.014000000000000002,0.02,0.012,0.08399999999999999,0.152,0.0,0.0,0.0,0.002,0.0,0.0
4,0.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.028000000000000004,0.0,0.0,0.02,0.0,0.10200000000000001,0.014000000000000002,0.028000000000000004,0.022,0.096,0.134,0.0,0.0,0.0,0.0,0.0,0.0
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.016,0.0,0.118,0.01,0.04,0.038,0.11000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0
6,0.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.012,0.0,0.124,0.014000000000000002,0.052000000000000005,0.048,0.11000000000000001,0.08,0.0,0.0,0.0,0.0,0.0,0.0
7,0.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.014000000000000002,0.0,0.11399999999999999,0.02,0.05600000000000001,0.057999999999999996,0.13999999999999999,0.072,0.002,0.0,0.0,0.002,0.0,0.002
8,0.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.014000000000000002,0.0,0.12,0.028000000000000004,0.052000000000000005,0.064,0.16399999999999998,0.078,0.004,0.0,0.0,0.002,0.002,0.002
9,0.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.032,0.006,0.0,0.002,0.0,0.126,0.038,0.03,0.062,0.20600000000000002,0.074,0.014000000000000002,0.0,0.0,0.006,0.014000000000000002,0.004
