frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0,0.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.046,0.0,0.0,0.0,0.154,0.0,0.014000000000000002,0.014000000000000002,0.06,0.0,0.06999999999999999,0.0,0.0,0.0,0.028000000000000004,0.0
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.044,0.024,0.0,0.0,0.0,0.148,0.01,0.004,0.02,0.068,0.0,0.038,0.0,0.004,0.002,0.024,0.002
2,0.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05,0.012,0.0,0.0,0.0,0.136,0.02,0.0,0.02,0.072,0.0,0.02,0.0,0.004,0.002,0.024,0.002
3,0.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.018,0.0,0.006,0.0,0.13,0.024,0.002,0.022,0.057999999999999996,0.0,0.01,0.0,0.0,0.016,0.03,0.002
4,0.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.046,0.012,0.0,0.006,0.0,0.11000000000000001,0.03,0.008,0.024,0.072,0.0,0.006,0.0,0.0,0.024,0.038,0.0
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.044,0.012,0.0,0.006,0.0,0.10400000000000001,0.026000000000000002,0.014000000000000002,0.032,0.08399999999999999,0.0,0.0,0.0,0.0,0.038,0.046,0.0
6,0.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.038,0.006,0.0,0.004,0.0,0.10400000000000001,0.02,0.016,0.04,0.098,0.0,0.0,0.0,0.0,0.04,0.044,0.002
7,0.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.036,0.002,0.0,0.008,0.0,0.096,0.012,0.018,0.041999999999999996,0.096,0.0,0.002,0.0,0.0,0.044,0.036,0.002
8,0.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.012,0.0,0.10600000000000001,0.012,0.014000000000000002,0.046,0.10800000000000001,0.0,0.012,0.0,0.0,0.036,0.036,0.002
9,0.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.008,0.0,0.13,0.01,0.012,0.052000000000000005,0.126,0.0,0.012,0.0,0.0,0.028000000000000004,0.041999999999999996,0.0
