frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
0,0.03507419,0.04000718,0.075583,0.04490335,0.07151856,0.05324107,0.07520654,0.04336615,0.04550736,0.0671119,0.0277035,0.04264451,0.01564512,0.05226853,0.01136591,0.03914013,0.03007506,0.07745932,0.05137499,0.05177475
1,0.03513707,0.04302796,0.07561799,0.04486675,0.07153425,0.05330768,0.07520233,0.04334745,0.0459705,0.06736387,0.02774523,0.04265568,0.01567239,0.05220945,0.01137038,0.03862042,0.03023338,0.07762241,0.05131428,0.0517611
2,0.03519,0.04557239,0.07566919,0.04478725,0.07140522,0.05332402,0.07519466,0.04332858,0.04634418,0.0677205,0.02780036,0.04256457,0.01569415,0.05213569,0.01141321,0.03805789,0.0304958,0.07765085,0.05124824,0.05172596
3,0.03521346,0.04764832,0.07572359,0.04471594,0.07129592,0.05334022,0.07518661,0.04331029,0.04677634,0.06836677,0.02785433,0.04249382,0.0157027,0.05204516,0.0115082,0.03737082,0.0307265,0.07767567,0.05119106,0.05169335
4,0.03528605,0.04927297,0.0757719,0.04462709,0.07088352,0.05338027,0.07517838,0.04328438,0.04745401,0.06928107,0.02790991,0.04218223,0.01570466,0.05196114,0.01165614,0.03664106,0.03080221,0.07766353,0.05113127,0.05168855
5,0.03527214,0.04819083,0.07582513,0.04454614,0.07037788,0.05348094,0.07517003,0.04326221,0.04877067,0.06976737,0.02790883,0.04208623,0.01571116,0.05188592,0.0124809,0.03607602,0.03096217,0.07759731,0.05106865,0.05166781
6,0.0352606,0.04738129,0.07588898,0.04448777,0.06988698,0.0536456,0.07516123,0.04323962,0.05080481,0.07036328,0.02782592,0.04227987,0.01575562,0.0518026,0.01483659,0.03561116,0.03119927,0.07750315,0.05100618,0.05165473
7,0.03524598,0.04458193,0.07591392,0.04439625,0.07001264,0.05383205,0.07516003,0.04329991,0.0559271,0.07185385,0.02768021,0.04249633,0.01578434,0.05176033,0.01669102,0.03523352,0.0313725,0.07741175,0.05095036,0.05165455
8,0.03517441,0.0418023,0.07594154,0.04429951,0.0716088,0.05394432,0.07516247,0.04334367,0.06627535,0.07310349,0.0275366,0.04486172,0.01581957,0.05175335,0.01829144,0.03536876,0.03138889,0.07732873,0.05089759,0.051658
9,0.03508125,0.03919598,0.0759834,0.04421036,0.07336468,0.05402592,0.07517002,0.04340774,0.08634642,0.07412913,0.02740002,0.04700925,0.01586667,0.05176055,0.01953742,0.03543064,0.03153983,0.07731261,0.05085298,0.05167912
10,0.03500593,0.03675215,0.07601471,0.0441301,0.07603791,0.0542136,0.07517249,0.04351806,0.1238558,0.07459825,0.02728789,0.04908224,0.01593425,0.05180024,0.02006948,0.03561561,0.03170247,0.07736236,0.05080904,0.05170187
11,0.03495295,0.0344607,0.07604152,0.04406191,0.07925151,0.05433234,0.07517623,0.04360572,0.1602049,0.07468569,0.0271829,0.05063422,0.01599798,0.05185302,0.0206516,0.0356366,0.03183747,0.07736926,0.05076883,0.05174901
12,0.03493682,0.03231212,0.07606649,0.04401594,0.0823327,0.05446011,0.07518343,0.04367606,0.1945689,0.07451098,0.0270905,0.05175554,0.01607228,0.05191448,0.02145462,0.03541206,0.03197582,0.07737267,0.05073097,0.05178766
13,0.03496573,0.0302975,0.07609434,0.04396651,0.08591012,0.05459194,0.07519536,0.04374551,0.2335895,0.07436464,0.02700828,0.05264341,0.01620013,0.05198631,0.02275626,0.03529747,0.0321592,0.07739983,0.0506945,0.05180635
14,0.0349865,0.02840849,0.07613839,0.04391626,0.09063056,0.05483805,0.07520674,0.04383468,0.2752948,0.07409661,0.02693327,0.05335951,0.01633374,0.05206886,0.02434962,0.03521695,0.03236794,0.07744578,0.05066068,0.05182205
15,0.03500662,0.02663726,0.07617331,0.04387674,0.09526929,0.05512251,0.07522161,0.04397324,0.3126902,0.0737631,0.02686715,0.0539997,0.01642806,0.05214678,0.0260659,0.03496763,0.03253807,0.07749225,0.05062962,0.05184625
16,0.03504638,0.02497647,0.07619066,0.04383698,0.1000889,0.05544121,0.07523586,0.04412206,0.3485464,0.07344722,0.02681942,0.05451478,0.01652591,0.05218761,0.028477,0.03471878,0.03273732,0.07756953,0.05060175,0.05185612
17,0.03507766,0.02341922,0.0762077,0.04381081,0.1053456,0.05575053,0.07525316,0.0442684,0.3824271,0.07300957,0.02677218,0.05500993,0.01659273,0.05224882,0.03072304,0.03450078,0.03296745,0.07765386,0.05057606,0.05187627
18,0.03511089,0.02195906,0.07621949,0.04377822,0.1097521,0.05599413,0.07526891,0.04443301,0.4116198,0.07276597,0.02673279,0.05557307,0.01664468,0.05226889,0.03307162,0.03428894,0.03306367,0.07771757,0.05055252,0.05187873
19,0.03517624,0.02058995,0.0762324,0.04379349,0.1122491,0.05616834,0.07527895,0.04462089,0.4384074,0.07244085,0.02669494,0.05615296,0.01668762,0.05233255,0.03448542,0.0340284,0.03321728,0.07775237,0.05053138,0.05186962
20,0.03518072,0.0193062,0.07624403,0.04376799,0.1146352,0.05631349,0.07528875,0.0448088,0.4610035,0.07227225,0.0266739,0.05705754,0.01671921,0.05243536,0.0354562,0.03389186,0.03342072,0.07781218,0.0505125,0.05186583
21,0.03519378,0.01810248,0.07625191,0.04372278,0.1175248,0.05648706,0.07529251,0.0449527,0.4855918,0.07212689,0.0266561,0.05783138,0.01672735,0.05254174,0.03582557,0.03368997,0.0337225,0.07788282,0.05049367,0.05186199
22,0.03519297,0.01697382,0.07627157,0.04366816,0.1201768,0.05658932,0.07529307,0.0451021,0.5102906,0.0722919,0.02663733,0.05930402,0.01672748,0.05270145,0.03619095,0.03354439,0.03411811,0.0779502,0.05047366,0.05184162
23,0.03516941,0.01591553,0.0762837,0.04362459,0.1227458,0.05665214,0.07529508,0.04519674,0.5308246,0.07257722,0.02662138,0.06129468,0.01671642,0.05291492,0.03660969,0.03339211,0.03451565,0.07804397,0.05045758,0.05182518
24,0.03515559,0.01492322,0.07628913,0.04356769,0.1245118,0.05667343,0.07529549,0.04527669,0.5486811,0.07272124,0.02660754,0.06348944,0.01670049,0.05307679,0.03703156,0.03327779,0.03479849,0.0781302,0.05044165,0.05180496
25,0.03516431,0.01399278,0.07629567,0.04350685,0.1261452,0.05666712,0.07529508,0.04534516,0.5611103,0.07311045,0.02660426,0.06533822,0.01668924,0.05323387,0.03770242,0.03313364,0.03506708,0.07820611,0.05042645,0.05179533
26,0.03516136,0.01312036,0.07630564,0.04345258,0.128001,0.05665407,0.0752935,0.04541968,0.5750129,0.07316023,0.02660913,0.06653194,0.01668074,0.05339724,0.03814905,0.0329159,0.03527296,0.0782788,0.05041237,0.05178248
27,0.03515249,0.01230233,0.07631754,0.04340251,0.1293764,0.05665523,0.07528917,0.04551992,0.5886915,0.07304276,0.02661052,0.06727391,0.01668193,0.05354132,0.03837278,0.0327529,0.03542053,0.0783226,0.05039894,0.05177569
28,0.03513552,0.0115353,0.07633024,0.04335138,0.1302264,0.05666461,0.07528521,0.04560301,0.6012784,0.07282129,0.02661953,0.06785198,0.01668997,0.05367783,0.03851422,0.03264311,0.03559835,0.07838192,0.05038666,0.05176173
29,0.0351082,0.01081609,0.07633459,0.0433179,0.1307217,0.05670599,0.07527887,0.04571103,0.609632,0.07254323,0.02662662,0.06851779,0.01672329,0.05379419,0.03872002,0.03255958,0.03579567,0.07841988,0.05037423,0.05175374
30,0.03508068,0.01014173,0.07633556,0.04327044,0.1315246,0.05668017,0.07527181,0.04580802,0.6198029,0.0722535,0.02663657,0.06965335,0.01674097,0.05388479,0.0387439,0.03243105,0.03605703,0.07844649,0.05036148,0.05175623
31,0.0350587,0.009509412,0.07632931,0.04324932,0.1317775,0.05660452,0.07526324,0.04590994,0.6268694,0.0720864,0.02664249,0.07064424,0.01674268,0.05396295,0.0387359,0.0322732,0.03628541,0.0784444,0.05034902,0.05175523
32,0.03502529,0.008916519,0.07633877,0.04324304,0.1283966,0.05651478,0.07525453,0.04596858,0.6118876,0.0714396,0.02664597,0.06972548,0.01673798,0.05386038,0.03855363,0.03254759,0.03606426,0.07838262,0.05033839,0.0517413
33,0.0350198,0.00876488,0.07632189,0.04328573,0.1241945,0.05646517,0.07524605,0.0460689,0.5788656,0.07176595,0.02659848,0.06779287,0.01667039,0.05368049,0.03765368,0.03248747,0.03569663,0.07827234,0.05032673,0.05172915
34,0.03503267,0.01094295,0.07632033,0.04338272,0.1200691,0.05638267,0.07523484,0.04600888,0.5455993,0.07183266,0.0265459,0.06563096,0.01661248,0.05348168,0.03666208,0.03256116,0.03525293,0.07812361,0.05032295,0.0517244
35,0.03509527,0.01532764,0.07633065,0.04349458,0.116191,0.05623379,0.07522345,0.0459095,0.5142329,0.07201796,0.02653996,0.06371735,0.01653498,0.05330213,0.03544927,0.03240766,0.03486048,0.07796441,0.05031712,0.0517132
36,0.0351574,0.02009369,0.07633522,0.04358573,0.1126436,0.0560919,0.07521261,0.04577897,0.4850475,0.07287487,0.02657753,0.06201484,0.01645917,0.05314536,0.03421718,0.03223526,0.03457315,0.07782258,0.05031488,0.05170267
37,0.03523359,0.02489416,0.07632919,0.04367656,0.1094258,0.0559242,0.07520302,0.04562749,0.4576523,0.0738164,0.02665321,0.06038035,0.0163866,0.05299934,0.03292889,0.03198831,0.03435386,0.07768653,0.05031999,0.05168925
38,0.03531498,0.02916998,0.0763215,0.04370086,0.106734,0.055721,0.07519383,0.04547606,0.4319807,0.0749566,0.02676312,0.05880075,0.01631648,0.05285783,0.03170132,0.03167896,0.03419509,0.07756474,0.05033554,0.05166468
39,0.03539804,0.03436054,0.07631822,0.04373225,0.1041277,0.05551637,0.07518543,0.04533392,0.4078435,0.07619622,0.02689663,0.05735692,0.01625033,0.05273048,0.03051726,0.03137952,0.03403151,0.07745033,0.0503504,0.05162822
40,0.03549246,0.04014524,0.07631766,0.0437599,0.1016702,0.05531458,0.0751776,0.04520004,0.3851927,0.0776345,0.02703043,0.05596119,0.01618746,0.05261095,0.02940666,0.03109955,0.03382104,0.07734051,0.05036285,0.05158919
41,0.03560828,0.04914685,0.0763039,0.0438486,0.0994198,0.05514963,0.07517079,0.04506265,0.3640356,0.07923783,0.02714422,0.05462996,0.01612681,0.05250031,0.02837074,0.03076611,0.03379914,0.07724591,0.05037629,0.0515709
42,0.03580451,0.05967969,0.07629338,0.04394194,0.0972623,0.0550123,0.07516492,0.04493015,0.3441496,0.08060279,0.02726811,0.05352945,0.01607138,0.05239869,0.02747482,0.03045305,0.03385463,0.07715897,0.0503858,0.05155883
43,0.03593056,0.06385024,0.0762835,0.04395938,0.09530771,0.05489303,0.07515997,0.04480554,0.3255825,0.08214638,0.02737241,0.05249279,0.01601881,0.05230632,0.02662217,0.03018929,0.03389839,0.07708795,0.05039611,0.05156253
44,0.03600242,0.06623944,0.07627931,0.04401481,0.09347314,0.05478686,0.07515523,0.04469028,0.3081498,0.08325422,0.02747557,0.05151062,0.01597078,0.05222625,0.02587348,0.02997348,0.03400989,0.07703266,0.05041023,0.05157273
45,0.03609306,0.0703676,0.07627473,0.04399883,0.09185431,0.05470763,0.075151,0.04458363,0.291814,0.08476218,0.02757093,0.05065911,0.01592476,0.05215893,0.02525058,0.02986336,0.03404715,0.07698229,0.05042332,0.05158086
46,0.03624788,0.07486562,0.07627511,0.04406146,0.09026194,0.05457353,0.07514697,0.04448443,0.2764821,0.08672666,0.02769169,0.0498987,0.01588398,0.05209769,0.0246925,0.02974523,0.03411744,0.07694937,0.05043224,0.05156979
47,0.03636562,0.07905949,0.07627007,0.04417631,0.08870298,0.05447942,0.07514364,0.04438648,0.2621279,0.08817835,0.02783207,0.04915108,0.01584448,0.05203655,0.02414527,0.02963848,0.03418253,0.07691544,0.05044139,0.05156296
48,0.03643466,0.08067436,0.07626811,0.04428481,0.08733,0.05437673,0.07514138,0.04429592,0.2488228,0.089138,0.02797586,0.04836376,0.01580667,0.05197813,0.02362404,0.02951334,0.03420395,0.07689515,0.05044644,0.05155577
49,0.03653751,0.08262873,0.07626757,0.04437249,0.08608653,0.05428568,0.07513863,0.04421403,0.2363492,0.08983083,0.02806037,0.04764797,0.01577288,0.05192719,0.02313236,0.02944261,0.03420966,0.0768956,0.05044816,0.05155873
50,0.03662684,0.08316396,0.07628024,0.04444048,0.08488758,0.05418971,0.0751347,0.04414,0.2247524,0.09008934,0.02809073,0.04696961,0.0157456,0.05188316,0.02282202,0.02945779,0.03428725,0.07691923,0.05043937,0.05155018
51,0.03657858,0.07973149,0.07627593,0.04448641,0.08348481,0.05414537,0.07513025,0.04408506,0.2143236,0.08938245,0.02800877,0.04661985,0.0157483,0.05180884,0.02318949,0.0303058,0.03414639,0.07686741,0.05042099,0.05153609
52,0.03649892,0.07476032,0.07626057,0.04452623,0.08252513,0.05414247,0.07512623,0.04418384,0.2113986,0.08874951,0.02783782,0.04627402,0.01577171,0.05178986,0.02362181,0.03001003,0.03418554,0.07682244,0.05039832,0.0515596
53,0.03638499,0.07009909,0.07631204,0.04459288,0.08247978,0.05419279,0.07512529,0.04440342,0.2180707,0.08833503,0.02768161,0.04746105,0.01583356,0.05195718,0.02491502,0.02989483,0.03458053,0.07681773,0.05038261,0.05170295
54,0.03629848,0.06572849,0.07637206,0.04469839,0.08232565,0.05417958,0.07512511,0.04456027,0.2279754,0.08785788,0.02753896,0.04904728,0.01592535,0.05203529,0.02560883,0.02985841,0.03522591,0.07683052,0.05036629,0.05179445
55,0.03621657,0.0616304,0.07645708,0.04474078,0.082964,0.05417717,0.07512915,0.04468612,0.2520655,0.08691979,0.02743719,0.05087764,0.01604847,0.05216269,0.02616415,0.02975687,0.03578206,0.07686221,0.05035221,0.05187605
56,0.0361737,0.05778781,0.07653017,0.0447752,0.08375316,0.05426894,0.07513516,0.04484573,0.2779749,0.08595214,0.02735261,0.05335639,0.01618439,0.05229558,0.02696514,0.02967951,0.03646301,0.07692519,0.05033921,0.05193718
57,0.03611139,0.05418482,0.07660739,0.04481335,0.08489083,0.05437802,0.07514233,0.0450329,0.306614,0.08480519,0.02727591,0.05558133,0.01632446,0.05241104,0.02760487,0.02972616,0.03705569,0.0769835,0.05032764,0.05195239
58,0.03605494,0.05080645,0.07666071,0.044851,0.08589522,0.05454097,0.07515059,0.04514259,0.3366454,0.0836415,0.027227,0.0575511,0.01647697,0.05252662,0.02818175,0.02975999,0.03766483,0.07704446,0.050318,0.05196324
59,0.03599649,0.04763873,0.07670806,0.04490418,0.08689061,0.05465704,0.07515734,0.0452579,0.3675247,0.08249423,0.02717876,0.05912251,0.01664341,0.05260427,0.02878121,0.02980743,0.03821374,0.07709618,0.05030838,0.05196481
60,0.03597039,0.04466851,0.07674001,0.04492952,0.08768449,0.05474553,0.07516332,0.0453644,0.3943781,0.08141141,0.02712848,0.06029188,0.01680456,0.05264194,0.02960179,0.0298535,0.03884837,0.0771514,0.05029948,0.05196617
61,0.03596126,0.04188348,0.07676636,0.044953,0.08829209,0.05477862,0.07516838,0.04543827,0.4179,0.08043332,0.02709,0.06154524,0.01696639,0.0526862,0.03039685,0.02989436,0.03945064,0.07720427,0.05029279,0.05199072
62,0.0359595,0.0392721,0.07679854,0.04478266,0.0911968,0.05482322,0.075174,0.04547517,0.4445761,0.07940519,0.0270606,0.06224097,0.01710569,0.05271091,0.03109708,0.02976363,0.03977993,0.07723534,0.05028576,0.05201386
63,0.03602895,0.03682353,0.07682282,0.04457582,0.1030701,0.05899667,0.07518108,0.04589563,0.4671435,0.07793131,0.02701586,0.06158799,0.01714285,0.05281188,0.03843575,0.02944077,0.03955519,0.07723049,0.05034057,0.08482043
64,0.03607441,0.03452762,0.07680169,0.04434071,0.1112322,0.06032281,0.07518278,0.04641816,0.495668,0.076664,0.02696404,0.06155843,0.01711191,0.05372067,0.04224358,0.02907732,0.03932145,0.07722583,0.05082363,0.1375658
65,0.0360425,0.03237486,0.07678156,0.04412166,0.1231894,0.06118111,0.07518379,0.04692117,0.5252153,0.07553469,0.0269207,0.06163018,0.01718443,0.05435297,0.05133384,0.02871577,0.03940757,0.07721578,0.05082063,0.1428233
66,0.03590759,0.03035632,0.07679364,0.04394754,0.1327064,0.0617188,0.07518957,0.04724504,0.5501122,0.07455929,0.02685929,0.06139105,0.01732442,0.05440993,0.05851372,0.02836663,0.03960017,0.07719754,0.05078949,0.1382066
67,0.03576972,0.02846364,0.07677692,0.04378181,0.1370498,0.06164136,0.07521335,0.04726075,0.5678554,0.07363879,0.02682316,0.06072859,0.01733271,0.05438313,0.05860682,0.02821883,0.03978632,0.07726116,0.05075913,0.1329389
68,0.03567704,0.02668897,0.07676741,0.04363803,0.1391142,0.06148661,0.07522199,0.04721735,0.5816579,0.07281565,0.02681545,0.06124278,0.01733459,0.05434918,0.05744262,0.02813951,0.0398269,0.07732207,0.05072239,0.127952
69,0.03560948,0.02502495,0.07676172,0.04352272,0.1404594,0.0612744,0.07522674,0.04716577,0.5923259,0.07225282,0.02680161,0.06197428,0.01732506,0.05432981,0.05646294,0.02799573,0.03996243,0.07737527,0.0506862,0.1232812
70,0.03558475,0.02346467,0.07677121,0.04342943,0.1407793,0.06091924,0.0752293,0.04709599,0.6034006,0.07174019,0.02678678,0.06223905,0.01730193,0.05432174,0.05551128,0.02786762,0.04006039,0.07746425,0.05065346,0.118885
71,0.0355645,0.02200169,0.07678755,0.04335433,0.1400181,0.06048473,0.07522638,0.04705303,0.6107528,0.07143182,0.02677577,0.06241931,0.01728428,0.0542856,0.05465065,0.02776934,0.04022985,0.07754967,0.05062165,0.114754
72,0.03556893,0.02062991,0.0767997,0.04329213,0.1386634,0.06002925,0.07521992,0.0470139,0.6176771,0.07130177,0.0267599,0.06258219,0.01725569,0.05428723,0.05404652,0.02769944,0.0404568,0.07761995,0.05059217,0.1108907
73,0.03555379,0.01934366,0.07680518,0.04323652,0.1371269,0.05959276,0.07521267,0.04697441,0.6236528,0.0713561,0.02674266,0.06294181,0.01722161,0.05430455,0.05374666,0.02769193,0.04056105,0.07769302,0.05056379,0.1072562
74,0.0355401,0.01813762,0.07679401,0.04321242,0.135496,0.05918113,0.07520681,0.04692575,0.6297297,0.07125498,0.0267456,0.06290817,0.01721347,0.05431107,0.0534058,0.02778021,0.04057297,0.07776779,0.05053699,0.1038463
75,0.03553266,0.01700676,0.07678807,0.0431769,0.1338926,0.05879135,0.07520061,0.04685738,0.6359828,0.07117041,0.02673787,0.06284932,0.01720286,0.05431891,0.05310779,0.02786383,0.04070074,0.07784701,0.05051155,0.100675
76,0.03553045,0.01594642,0.07678159,0.04312871,0.1325364,0.05841848,0.07519478,0.04678041,0.64401,0.07107922,0.02672487,0.06279837,0.0171901,0.05431538,0.05287063,0.02793151,0.04090765,0.07792843,0.05048837,0.09776527
77,0.03552798,0.01495218,0.07678027,0.04309016,0.1309448,0.05805577,0.0751895,0.04670127,0.6506389,0.07102626,0.02672002,0.06283766,0.01717906,0.05432832,0.05291613,0.02804156,0.04103114,0.07799951,0.0504672,0.09503245
78,0.03549995,0.01401994,0.0767699,0.04304004,0.1296944,0.05774258,0.07518462,0.04660826,0.6579301,0.07089728,0.02672059,0.06270382,0.01715891,0.05437009,0.0528594,0.02815594,0.04103644,0.07804038,0.050446,0.09243759
79,0.03546219,0.01314582,0.07676199,0.04298186,0.1287757,0.05748883,0.07517996,0.04653129,0.6678268,0.0705293,0.0267131,0.06238502,0.01714678,0.05438505,0.05285328,0.02825904,0.0411341,0.07807852,0.05042496,0.09002022
80,0.0354322,0.0123262,0.07675395,0.04293287,0.128155,0.05728043,0.07517585,0.04645784,0.6779187,0.07018374,0.02670288,0.06190186,0.01713061,0.05437437,0.05282451,0.02838088,0.04105615,0.07810931,0.05040506,0.0877309
81,0.03542705,0.01155768,0.07673916,0.04289212,0.1279003,0.05712425,0.07517053,0.04638668,0.6872581,0.0698999,0.02668693,0.06150801,0.01709986,0.05435272,0.05304627,0.02853774,0.04127688,0.07814004,0.05038668,0.08563332
82,0.03543017,0.01083708,0.07673889,0.04282784,0.1278685,0.05698203,0.07516506,0.04631605,0.6955512,0.0697394,0.02667443,0.0612244,0.01707323,0.05432585,0.05325786,0.02870785,0.04161316,0.07815281,0.05036882,0.08364872
