frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
0,0.03823368,1.266599e-07,0.07621092,0.04427752,0.06132883,0.05147111,0.07516318,0.04315464,0.03577632,0.0630141,0.02780305,0.03216828,0.01530218,0.0529195,0.008795875,0.02836835,0.04271391,0.07892127,0.05084653,0.05079036
1,0.03797836,1.278212e-07,0.07623737,0.04432343,0.06120267,0.05143429,0.07516035,0.04317534,0.03578762,0.06316917,0.02784506,0.03235803,0.01529613,0.05295854,0.008885543,0.02831944,0.04237206,0.07894383,0.05081134,0.05078743
2,0.03770281,1.28794e-07,0.07623136,0.04436563,0.06093518,0.05139272,0.07515666,0.0431933,0.03576698,0.06326629,0.02784125,0.03243639,0.01529048,0.05294887,0.009035712,0.02842334,0.04194825,0.07891362,0.05077748,0.05077951
3,0.0374441,1.279641e-07,0.07621537,0.0443913,0.06067305,0.05136859,0.07515317,0.04320937,0.03582811,0.06327687,0.02780478,0.03251766,0.01528618,0.05292966,0.009222616,0.02854557,0.04176701,0.07887091,0.05074541,0.05077242
4,0.03721273,1.273602e-07,0.07621282,0.04439557,0.06051183,0.05135601,0.07515013,0.04321546,0.03599572,0.06329609,0.02774079,0.03259558,0.0152842,0.05292917,0.009402064,0.02875201,0.04167885,0.07886285,0.05071565,0.05077089
5,0.03698195,1.301037e-07,0.07620312,0.04438687,0.0601867,0.05141845,0.07514627,0.04321454,0.03584356,0.06335387,0.02779625,0.03330319,0.01527928,0.05285127,0.009598265,0.02907782,0.04117898,0.07879171,0.05068731,0.0507689
6,0.03675884,1.278567e-07,0.07616982,0.04438211,0.0614873,0.05161424,0.07514017,0.04397864,0.03550299,0.06506055,0.02908814,0.09357579,0.01527151,0.05274498,0.02212866,0.03728558,0.04027611,0.07886039,0.05067026,0.05075207
7,0.03654792,1.213076e-07,0.07613612,0.04442262,0.06150443,0.05220865,0.075133,0.04461465,0.03522534,0.06536861,0.03939517,0.1500905,0.01526114,0.05271098,0.02413275,0.04054909,0.03949886,0.07922234,0.05064679,0.05073223
8,0.03642074,1.153991e-07,0.0761283,0.04447941,0.0618,0.05327168,0.07512669,0.04553751,0.03489866,0.06503371,0.04139551,0.2030815,0.01526055,0.05271517,0.02420594,0.04259748,0.03873442,0.07912271,0.05063751,0.0507491
9,0.03628499,1.098009e-07,0.07613702,0.04451185,0.0619652,0.05450547,0.07512079,0.04684166,0.03457044,0.06462565,0.04392203,0.2527686,0.01527654,0.05269931,0.02423296,0.04311599,0.03806016,0.07903509,0.05062997,0.05079641
10,0.03617451,1.049728e-07,0.07614435,0.04449433,0.06197101,0.05596196,0.07511503,0.04748252,0.03425609,0.06440348,0.04521425,0.2993577,0.01529945,0.05267506,0.02425663,0.04356241,0.03741675,0.07894413,0.05063513,0.05082588
11,0.03606646,1.005763e-07,0.07615592,0.04448593,0.06212352,0.05760928,0.07510954,0.04798865,0.0339613,0.06435939,0.04610386,0.3430421,0.0153142,0.05266242,0.02411472,0.04411186,0.03685658,0.07887726,0.05063746,0.05084279
12,0.03597411,9.661363e-08,0.07616698,0.04446758,0.06226287,0.05931552,0.07510445,0.04849114,0.03368825,0.06441584,0.04678768,0.3840027,0.01532961,0.05265561,0.02401973,0.04441248,0.03634994,0.07882477,0.05064041,0.05086366
13,0.03588699,9.285448e-08,0.07617968,0.04449216,0.06245162,0.06086333,0.07509962,0.04890425,0.03343263,0.06435657,0.04769399,0.4224096,0.0153469,0.05263388,0.02392812,0.04469429,0.03586149,0.07876303,0.05064424,0.05087517
14,0.03578549,8.930067e-08,0.07618404,0.0445478,0.06267318,0.0621984,0.07509517,0.04926131,0.03319608,0.06415181,0.04915827,0.4584218,0.01536101,0.05262854,0.02372427,0.04485902,0.03535798,0.07869172,0.05064123,0.05087427
15,0.03568747,8.595392e-08,0.07618077,0.04459513,0.06288659,0.06348946,0.07509108,0.04951561,0.03296784,0.06377505,0.05045386,0.4921886,0.01537722,0.05260732,0.02350326,0.04495852,0.0348649,0.07859211,0.0506369,0.05087794
16,0.0356065,8.291746e-08,0.07618044,0.0446335,0.06299622,0.06483133,0.07508712,0.04973266,0.03274361,0.06345867,0.05157838,0.5238502,0.01539013,0.05257676,0.02334622,0.04516781,0.03440352,0.0784961,0.05063615,0.05088271
