frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0,0.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.26,0.0,0.0,0.13799999999999998,0.0,0.0,0.182,0.266,0.0,0.0,0.006,0.0,0.008,0.05,0.026000000000000002
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05,0.028000000000000004,0.252,0.0,0.0,0.11200000000000002,0.0,0.0,0.184,0.27999999999999997,0.008,0.0,0.012,0.0,0.002,0.038,0.016
2,0.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.034,0.252,0.0,0.0,0.10600000000000001,0.0,0.0,0.186,0.288,0.008,0.0,0.01,0.0,0.0,0.024,0.008
3,0.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.041999999999999996,0.02,0.256,0.0,0.0,0.12,0.0,0.0,0.188,0.29,0.004,0.0,0.004,0.0,0.0,0.016,0.004
4,0.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.034,0.012,0.264,0.0,0.0,0.134,0.0,0.0,0.19,0.282,0.0,0.0,0.0,0.0,0.0,0.004,0.0
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03,0.004,0.27,0.0,0.0,0.144,0.0,0.0,0.19,0.27599999999999997,0.0,0.0,0.0,0.0,0.002,0.0,0.002
6,0.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.004,0.272,0.0,0.0,0.134,0.0,0.0,0.186,0.274,0.0,0.004,0.0,0.0,0.002,0.0,0.008
7,0.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.004,0.27599999999999997,0.0,0.0,0.126,0.0,0.0,0.18,0.27799999999999997,0.0,0.01,0.0,0.0,0.002,0.0,0.008
8,0.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.02,0.004,0.27599999999999997,0.0,0.0,0.11000000000000001,0.0,0.0,0.174,0.284,0.0,0.018,0.002,0.0,0.0,0.0,0.006
9,0.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.028000000000000004,0.006,0.286,0.0,0.0,0.11000000000000001,0.0,0.0,0.176,0.288,0.0,0.022,0.002,0.0,0.004,0.0,0.002
