frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
25,0.08221388,0.03470363,0.145426,0.2832879,0.1618764,0.07824837,0.07568805,0.05633446,0.08179333,0.05198099,0.03205287,0.1077983,0.01683131,0.1470968,0.02213396,0.0232463,0.2391049,0.08321942,0.05096924,0.05547396
26,0.0807903,0.03386357,0.143991,0.2687609,0.1643531,0.07895471,0.07569005,0.05689626,0.08439308,0.05191639,0.03232472,0.1060699,0.01687388,0.1477323,0.02214968,0.0231977,0.2446973,0.08310219,0.05097576,0.05595378
27,0.07950322,0.0332668,0.1426529,0.255107,0.1668924,0.07974716,0.07569549,0.05740915,0.08635002,0.05185629,0.03257074,0.1045054,0.01691763,0.1485751,0.02217602,0.02314784,0.249292,0.08296356,0.05097885,0.05638973
28,0.07824839,0.03264577,0.1413291,0.242313,0.1692266,0.08049501,0.07569981,0.05790196,0.08865382,0.05180201,0.03276509,0.1029261,0.01695511,0.1493074,0.02221006,0.02310286,0.254003,0.08285403,0.05098298,0.05680067
29,0.0770403,0.03196016,0.1400466,0.2303267,0.1712419,0.08120456,0.07570303,0.05838661,0.09089066,0.05175221,0.03296144,0.1014448,0.01699328,0.1499223,0.02223915,0.02306603,0.2582625,0.08275381,0.05098504,0.05717869
30,0.07592979,0.03131413,0.1388023,0.2190892,0.1732027,0.08185148,0.07570726,0.05885028,0.09299615,0.05170533,0.03314101,0.1000707,0.01702906,0.1504291,0.02226695,0.02302613,0.26232,0.08266115,0.05098822,0.05753135
31,0.07490625,0.03075222,0.1377298,0.2085501,0.1751372,0.08250793,0.07571037,0.05926759,0.09499717,0.05166066,0.03329266,0.09881217,0.01706194,0.150807,0.02230514,0.02298603,0.2660996,0.08256913,0.05099189,0.05784757
32,0.07391636,0.03019568,0.136817,0.1986572,0.1770434,0.08309658,0.0757135,0.05965282,0.09680173,0.05161782,0.03345118,0.09768471,0.01709083,0.1512031,0.02234779,0.02295285,0.2695762,0.08248009,0.05099625,0.058145
33,0.07296084,0.02970331,0.1359481,0.189396,0.1785944,0.0838174,0.07571696,0.06007974,0.09824001,0.05157614,0.03361867,0.09671608,0.01712001,0.1517204,0.02239892,0.02291123,0.2729744,0.08238346,0.05100047,0.05843664
34,0.07204829,0.02922335,0.1351408,0.1807099,0.1799246,0.084497,0.07572089,0.06043828,0.09948201,0.05153799,0.033758,0.0958293,0.0171453,0.1523488,0.02243712,0.02287361,0.2759332,0.08229521,0.0510035,0.05870119
35,0.07125367,0.02875835,0.1344013,0.1725619,0.1813796,0.0851718,0.07572494,0.06074955,0.1006397,0.05150102,0.03390495,0.09506135,0.01717398,0.1527909,0.02246523,0.02284371,0.2786988,0.08221033,0.05100756,0.0589658
36,0.07054681,0.02834972,0.1337191,0.164923,0.1826509,0.08584044,0.0757276,0.06105809,0.1017863,0.05146741,0.03402912,0.09424809,0.01719936,0.1532298,0.02249332,0.02281761,0.2812415,0.08213275,0.05101103,0.05921416
37,0.0698387,0.0279737,0.1331287,0.1577574,0.1840475,0.08641378,0.07573143,0.06133538,0.102642,0.05143562,0.03415103,0.09353901,0.01722655,0.1540852,0.02249551,0.02279114,0.2836125,0.08205274,0.05101622,0.05943577
38,0.06922153,0.02764309,0.1324236,0.1510349,0.1854249,0.08690245,0.0757341,0.06159067,0.1035521,0.05140623,0.03426952,0.09274103,0.01724702,0.1546361,0.02251948,0.02276887,0.2859667,0.08198108,0.05101816,0.05965851
39,0.0686192,0.02731887,0.1317438,0.144724,0.1866753,0.08736918,0.0757357,0.06182899,0.1043707,0.05137826,0.03438272,0.09199662,0.01726452,0.155132,0.02253747,0.02274634,0.2881927,0.08191203,0.05102025,0.05988527
40,0.06802617,0.0270004,0.1311188,0.138809,0.1877331,0.08778833,0.07573825,0.06204796,0.1050059,0.05135111,0.03448863,0.09129137,0.01728212,0.15564,0.02256437,0.02272734,0.2902482,0.08185048,0.05102286,0.060088
41,0.06749139,0.02668438,0.1305365,0.1332667,0.1886145,0.08812839,0.07574064,0.06224537,0.1054813,0.05132574,0.03459694,0.09057897,0.01730284,0.1563421,0.02258573,0.0227098,0.2921369,0.08178826,0.05102353,0.06029093
42,0.06699225,0.02640374,0.1299631,0.1280684,0.1894628,0.08844154,0.07574189,0.06243282,0.1061677,0.05130332,0.0346753,0.08983041,0.01731869,0.1569012,0.0226037,0.02268958,0.2940125,0.08173079,0.05102316,0.06047432
43,0.06656154,0.02617399,0.1293987,0.1231966,0.1902619,0.08873945,0.07574338,0.06260512,0.1067757,0.05128147,0.03474432,0.08913413,0.0173341,0.1574448,0.02262586,0.022671,0.2957937,0.08168131,0.05102271,0.06064916
44,0.06611047,0.02590752,0.1289224,0.1186237,0.1909376,0.0890402,0.07574495,0.06278039,0.1074095,0.05126193,0.03480611,0.0884731,0.01734776,0.1579589,0.02264559,0.02265648,0.2974713,0.08163369,0.05102213,0.06082299
45,0.06570765,0.02569017,0.1284746,0.1143321,0.1914896,0.08933586,0.07574706,0.06297536,0.1079445,0.05124195,0.03486232,0.08788671,0.017363,0.1586785,0.02266221,0.02264542,0.299154,0.0815797,0.0510235,0.06098582
46,0.06537027,0.02552811,0.1281071,0.1103084,0.1921075,0.08949781,0.07574967,0.0631454,0.1084635,0.05122432,0.03491154,0.08733574,0.01737906,0.1591269,0.02269366,0.02263177,0.3005285,0.0815293,0.05102416,0.06113858
47,0.06500335,0.02535435,0.1276976,0.1065442,0.1926644,0.08958644,0.07575139,0.06329536,0.1091124,0.05120751,0.03495622,0.0868009,0.01739385,0.1596695,0.02271852,0.02262117,0.3019832,0.08149149,0.05102413,0.06128271
48,0.06461223,0.02512997,0.1273817,0.1030184,0.1931249,0.08961442,0.07575297,0.06344455,0.10978,0.05119206,0.03499072,0.08632951,0.0174086,0.1599033,0.02273255,0.02260984,0.3034451,0.08147386,0.05102466,0.06143227
49,0.0642349,0.0249363,0.1271047,0.09971473,0.1937593,0.08972225,0.07575387,0.06356091,0.1104858,0.05117726,0.03503533,0.08600737,0.01742546,0.1600833,0.02273555,0.022597,0.3046014,0.08144985,0.05102465,0.0615538
50,0.06392494,0.02472234,0.1269529,0.09662509,0.1943161,0.08972569,0.07575693,0.06369118,0.1109518,0.05116246,0.03507694,0.08570141,0.01743859,0.1602995,0.02274576,0.02258443,0.3057317,0.08143234,0.05102504,0.06170017
51,0.06363269,0.02453874,0.1268829,0.09372192,0.1949417,0.08965277,0.07576114,0.06383308,0.1113931,0.05114919,0.03509721,0.08535406,0.01744873,0.1606536,0.02277534,0.02257072,0.3067516,0.08142581,0.05102463,0.06181735
52,0.06332453,0.02434883,0.1268983,0.09096787,0.1960907,0.08949566,0.07576521,0.06399708,0.1116735,0.05114022,0.03509905,0.08510542,0.01747178,0.1607949,0.02280116,0.02256683,0.3076755,0.08141647,0.05102194,0.06194636
53,0.06315328,0.02427114,0.1267506,0.08837655,0.1985684,0.08925008,0.07577249,0.06423078,0.1116215,0.05113696,0.03510271,0.08502385,0.0175184,0.1604106,0.02292003,0.02257467,0.3078304,0.08138376,0.05101893,0.06211095
54,0.0635105,0.02478001,0.1270212,0.0863697,0.1978858,0.08857453,0.07578488,0.06438085,0.110351,0.05114048,0.03491455,0.08426908,0.01768973,0.1601836,0.02336082,0.02255311,0.3063246,0.08165774,0.05100208,0.06213397
55,0.06353852,0.02551276,0.1273946,0.08423308,0.199956,0.08778194,0.07579801,0.06438051,0.1098004,0.05114883,0.03469324,0.08391387,0.01778189,0.1612832,0.02388087,0.02253816,0.3053592,0.08164608,0.05098443,0.06213802
56,0.06414036,0.02696537,0.1272472,0.08211203,0.2032327,0.08716355,0.07579245,0.06419935,0.1097256,0.05113687,0.03460283,0.08423673,0.01780818,0.1627613,0.02436746,0.02263802,0.3035947,0.08159722,0.05097412,0.06216002
57,0.06449093,0.02764904,0.1282979,0.08032296,0.2029589,0.08648167,0.07579126,0.06398793,0.1095176,0.05115171,0.03442605,0.08406334,0.017835,0.1636029,0.02471785,0.02281839,0.3021124,0.08154032,0.0509652,0.06196418
58,0.06556457,0.02850822,0.1324761,0.07906611,0.2074019,0.08666702,0.07583243,0.06365968,0.1081931,0.05114204,0.03462516,0.09067589,0.01794231,0.1626644,0.02466876,0.02286399,0.2999674,0.08152807,0.0509895,0.06157511
59,0.06643929,0.02988016,0.1354466,0.07820044,0.2069323,0.08644261,0.07585122,0.06304703,0.1076885,0.05117499,0.034693,0.09892742,0.01797266,0.1626254,0.0242429,0.02289626,0.2951025,0.08157229,0.05100431,0.06107323
60,0.07131253,0.04197586,0.1364875,0.08366842,0.2058112,0.08572827,0.07586413,0.06261215,0.1082323,0.05118988,0.03468423,0.1078335,0.01795065,0.1621307,0.02446293,0.02296789,0.2910054,0.08160362,0.05101491,0.06044847
61,0.07767259,0.05531132,0.1366684,0.09489945,0.2040373,0.08506607,0.07586854,0.06218891,0.1086405,0.05124077,0.03465645,0.1184632,0.01790975,0.1612422,0.02458386,0.0230209,0.2874549,0.08156557,0.05101382,0.05984709
62,0.08264352,0.0629596,0.136118,0.1030186,0.2025373,0.08514524,0.07586981,0.06177516,0.107544,0.05125952,0.03477849,0.1271426,0.01779697,0.1603486,0.02474406,0.02298098,0.2853061,0.08152087,0.05100796,0.05928561
63,0.08679076,0.06442334,0.1361493,0.11639,0.2008054,0.08512636,0.07585862,0.06137097,0.1060162,0.05129072,0.0346805,0.1366949,0.01768178,0.1601859,0.02459667,0.02295451,0.2836429,0.08146082,0.05100543,0.05876132
64,0.08712507,0.06081033,0.1365409,0.1193416,0.2002814,0.08460324,0.07583682,0.06091912,0.1038846,0.05134024,0.03470244,0.1438772,0.01756994,0.163323,0.0244847,0.02300663,0.2815683,0.0814219,0.05101959,0.0582827
65,0.08629368,0.05701888,0.1346698,0.1287512,0.1937651,0.08414563,0.07580317,0.06032706,0.1022253,0.05142859,0.03451938,0.1415549,0.01744455,0.1640423,0.02449359,0.02316945,0.2802541,0.08147988,0.05103216,0.05779235
66,0.0848846,0.05346381,0.1320578,0.1420078,0.1868325,0.08418709,0.07576688,0.05965883,0.09935564,0.05149778,0.03420046,0.1389315,0.0173226,0.1609172,0.02452553,0.02321399,0.2748108,0.0817951,0.05104219,0.05733157
67,0.08418579,0.0501304,0.1295146,0.1627371,0.1800415,0.08423612,0.07573169,0.05898965,0.09655668,0.05161266,0.03391178,0.1434835,0.01720405,0.157611,0.02403279,0.02323262,0.2664385,0.08195795,0.05103473,0.05689396
68,0.08330051,0.04700482,0.1274134,0.1883073,0.1737434,0.08400104,0.07569667,0.0584723,0.09389627,0.05177514,0.03361473,0.1495704,0.01709366,0.1545608,0.02355378,0.02323571,0.2609319,0.08201398,0.0510403,0.05648532
69,0.08280388,0.04407413,0.1258588,0.2144241,0.1679955,0.08368808,0.07566499,0.05801849,0.09132995,0.05194543,0.03333405,0.1552797,0.01699045,0.1518866,0.02319163,0.02323469,0.2565487,0.08199812,0.05105416,0.05611502
70,0.08225148,0.04132614,0.1242368,0.2407789,0.1624764,0.08337524,0.0756363,0.05760424,0.0889402,0.05212652,0.03304455,0.1608368,0.01689434,0.1493524,0.02284234,0.02323234,0.2533596,0.08197392,0.05108,0.05577927
71,0.08243155,0.0387495,0.1228155,0.267561,0.1572957,0.08314423,0.07561236,0.05722606,0.08678328,0.05225972,0.03275154,0.1654552,0.0168061,0.1468071,0.02253156,0.0232275,0.2511263,0.08196042,0.05110814,0.05547247
72,0.08286505,0.03633352,0.1219086,0.3001283,0.1524355,0.08285891,0.07559027,0.0568766,0.08482622,0.05237284,0.03248607,0.1698461,0.01672378,0.1440602,0.02225458,0.02326085,0.2479187,0.08197884,0.0511171,0.05518385
73,0.08301298,0.03406816,0.1211393,0.3330493,0.1477582,0.08273065,0.07556801,0.05645768,0.0829162,0.05242114,0.03225436,0.1728092,0.01664293,0.1412848,0.02197618,0.02327991,0.2432993,0.08202712,0.05110685,0.05491013
