frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
0,0.03594795,1.080334e-07,0.07829585,0.0426355,0.05704243,0.05374201,0.07517466,0.04328008,0.02972711,0.05264764,0.02847555,0.0415535,0.01568799,0.05155026,0.01769965,0.01922654,0.18905,0.0803211,0.05111408,0.05689553
1,0.03578067,1.050139e-07,0.07829058,0.04254588,0.05733637,0.0545312,0.07517572,0.0432742,0.02980139,0.05277061,0.02849556,0.04149742,0.01569631,0.05155131,0.01774835,0.01924279,0.1898256,0.08041528,0.05109522,0.05678815
2,0.03561517,1.031699e-07,0.07828864,0.04244963,0.05778854,0.05589154,0.07517847,0.04326595,0.02987604,0.05291676,0.02864867,0.04117562,0.01569557,0.05157142,0.0177704,0.01926386,0.1896563,0.08053207,0.05107446,0.05692199
3,0.03546453,1.027763e-07,0.07832069,0.04236051,0.05828802,0.05751209,0.07518136,0.0432587,0.02995323,0.0530527,0.0288328,0.04079229,0.01569324,0.05160313,0.01782965,0.01929017,0.1883229,0.08070791,0.05105385,0.05729389
4,0.03532462,1.027557e-07,0.07833815,0.04227543,0.05870702,0.05887081,0.07518509,0.04325502,0.03001656,0.05318851,0.02896704,0.04048097,0.01568649,0.05161881,0.01793098,0.01931804,0.187443,0.08084761,0.05103525,0.05773493
5,0.03518664,1.036073e-07,0.07835197,0.04220303,0.05940387,0.06058515,0.07518742,0.04324042,0.03007009,0.05330557,0.02918361,0.04005718,0.01568426,0.05163963,0.01797221,0.01934964,0.1857706,0.08103427,0.05101513,0.05830478
6,0.03505751,1.016187e-07,0.07833508,0.04213655,0.06022055,0.06271198,0.07519,0.04323262,0.03011643,0.05341253,0.02941392,0.03973613,0.0156793,0.05164662,0.01792504,0.01938076,0.1861122,0.08117178,0.05099316,0.05923105
7,0.03495467,9.865074e-08,0.07833714,0.04207159,0.06341091,0.0723454,0.07519455,0.04323192,0.03021445,0.05347199,0.02976449,0.03955694,0.01568493,0.05165993,0.01835786,0.0194339,0.1813293,0.08128576,0.05097488,0.06222685
8,0.03498206,9.480812e-08,0.07833944,0.04200074,0.07688073,0.09823861,0.07520543,0.04328817,0.03052727,0.05340983,0.03019902,0.0394842,0.01571645,0.05169858,0.01874393,0.01957538,0.1754775,0.08158582,0.05096463,0.06863715
9,0.03501584,9.156801e-08,0.07834385,0.04194071,0.09080447,0.1190826,0.07522213,0.04334974,0.03082932,0.05334511,0.03074652,0.03955066,0.01574661,0.05175666,0.01905161,0.01971039,0.1702459,0.08181334,0.05095579,0.07381231
