frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
0,0.07443557,1.434237e-07,0.13985,0.57254,0.07565311,0.05959215,0.07546801,0.04974395,0.06332207,0.05189242,0.02753165,0.04476181,0.01525705,0.08987568,0.01820993,0.02250926,0.09706831,0.08266714,0.05038567,0.050461
1,0.0743157,1.414494e-07,0.137762,0.5796877,0.07572605,0.05967639,0.07544951,0.05000383,0.06390134,0.0519561,0.02759109,0.04693977,0.01525001,0.09080932,0.01809704,0.0225347,0.1002183,0.08301228,0.05038116,0.05046597
2,0.07483497,1.454049e-07,0.1350608,0.5959361,0.0756532,0.06032253,0.07542869,0.04998723,0.06328928,0.05202775,0.02764346,0.04964599,0.01524626,0.09098388,0.01785219,0.02254714,0.1052624,0.08347106,0.05037784,0.05047112
3,0.07480561,1.448749e-07,0.1326694,0.6054994,0.07550509,0.06105092,0.0754118,0.0499112,0.0627849,0.05203736,0.02766585,0.0520423,0.01524439,0.09174491,0.01775762,0.02255883,0.1110713,0.08405658,0.05037187,0.05046952
4,0.07476033,1.408359e-07,0.1307242,0.6027511,0.07489207,0.06501315,0.07540443,0.04993761,0.06216025,0.05201552,0.0277302,0.05695089,0.01524991,0.09176151,0.01770471,0.02257222,0.1125851,0.08452114,0.05037005,0.05046946
5,0.07444612,1.365261e-07,0.1285291,0.5963497,0.07479359,0.06585271,0.07539709,0.05001841,0.06208168,0.05203413,0.02777759,0.06761876,0.01525098,0.0920457,0.01797857,0.02260738,0.1167222,0.08490708,0.05036894,0.05047039
6,0.07401385,1.323979e-07,0.1262477,0.5806633,0.07478084,0.06662942,0.07539304,0.05017294,0.06275541,0.05209912,0.02778622,0.07731909,0.01524945,0.09210896,0.01814328,0.02265002,0.1208446,0.08522819,0.05037032,0.05047794
7,0.0735426,1.286722e-07,0.1240759,0.5660024,0.07480744,0.06709372,0.07538774,0.05034372,0.06396683,0.05224393,0.02776464,0.08595386,0.0152461,0.09222374,0.01811671,0.02271595,0.1230964,0.08546181,0.05036797,0.0504931
8,0.07311822,1.254402e-07,0.122223,0.5532587,0.07520551,0.06758226,0.07538192,0.05056568,0.06597351,0.05253235,0.02772627,0.09464196,0.01524257,0.09268923,0.01802641,0.02281873,0.125512,0.08548258,0.05036799,0.05052021
9,0.07286632,1.222645e-07,0.1205264,0.544972,0.07575268,0.06798501,0.07537608,0.05079731,0.06822409,0.05296872,0.02767752,0.1025552,0.01523933,0.09434901,0.01788517,0.02284499,0.1284286,0.08536156,0.05037829,0.05055723
10,0.07212639,1.179512e-07,0.1189314,0.5467738,0.076038,0.06826083,0.0753653,0.05081796,0.07190493,0.0536254,0.02758614,0.1013978,0.01523491,0.09884381,0.01744242,0.02294334,0.136852,0.08527201,0.05038391,0.05058625
11,0.07193286,1.134423e-07,0.11704,0.5448756,0.07601931,0.06888742,0.07535458,0.05081851,0.07383432,0.05394366,0.02747541,0.0987222,0.01524129,0.1042891,0.0171092,0.02340298,0.1629337,0.085457,0.05038969,0.05060812
12,0.07173342,1.093307e-07,0.1154949,0.5391915,0.07666468,0.06981766,0.07534537,0.05077178,0.07978465,0.05476393,0.0273528,0.09626549,0.0152651,0.1098445,0.01697271,0.02380054,0.1825429,0.08610304,0.05039791,0.05064415
13,0.07170921,1.054174e-07,0.1145481,0.5295828,0.07725583,0.07055558,0.07533816,0.05069044,0.08727435,0.05579504,0.02723255,0.09381264,0.01529336,0.1163846,0.01679365,0.02416204,0.2043218,0.08683577,0.05040194,0.05068343
14,0.07115477,1.014287e-07,0.1142801,0.5130726,0.07842841,0.07110199,0.07533242,0.05053163,0.1017459,0.05714938,0.0271153,0.0911395,0.01531265,0.1236181,0.01657231,0.02469486,0.2253489,0.08755405,0.05040422,0.05081805
15,0.07083912,9.768875e-08,0.1146312,0.4934412,0.08144122,0.07136048,0.07532778,0.05033972,0.1480166,0.05887493,0.02700494,0.08801157,0.01532729,0.1322317,0.01629278,0.02490203,0.2428136,0.08926964,0.05039776,0.05105267
16,0.07017101,9.444323e-08,0.1137131,0.4724227,0.08387213,0.07154532,0.07532513,0.05008758,0.1972545,0.06037152,0.02689849,0.08493882,0.01534072,0.1397521,0.01597824,0.02523813,0.2642795,0.09067688,0.05039083,0.05130105
17,0.06957936,9.171944e-08,0.1129073,0.4484212,0.08517322,0.07195276,0.07532319,0.04976543,0.246899,0.06107406,0.02679336,0.08181077,0.01535697,0.1409691,0.01580992,0.02578719,0.2806162,0.09247834,0.05038039,0.0516193
18,0.06892011,8.913644e-08,0.1118086,0.4251629,0.08593474,0.07218024,0.07532943,0.04944551,0.2938541,0.06128889,0.02669456,0.07884394,0.01537397,0.1412703,0.01579252,0.02674665,0.3012846,0.09377967,0.05037152,0.05196667
19,0.06835153,8.685966e-08,0.110624,0.4030622,0.08604682,0.07222012,0.07534258,0.04911155,0.3378816,0.06135687,0.02660285,0.07602791,0.01538979,0.140845,0.01579822,0.02778588,0.3194627,0.09522119,0.05036275,0.05237228
20,0.0676093,8.44345e-08,0.1093836,0.3819802,0.08586177,0.07208519,0.07535924,0.04877143,0.379164,0.06121253,0.02651463,0.0733568,0.01540548,0.1393097,0.015715,0.02871579,0.3401338,0.09646623,0.05035432,0.05277913
21,0.06699067,8.210248e-08,0.1081778,0.3619999,0.08551493,0.07176992,0.07537884,0.04843845,0.4178725,0.06108166,0.02643368,0.07079775,0.01541381,0.1377466,0.01552637,0.02928471,0.3640793,0.09724582,0.05034778,0.05313687
22,0.06617013,7.956745e-08,0.107054,0.3430423,0.08537918,0.07138792,0.07539947,0.04812701,0.4541676,0.06086385,0.02635741,0.06847357,0.01542203,0.1361893,0.01540165,0.0300618,0.3850136,0.09789202,0.05034215,0.05343986
23,0.06542738,7.721951e-08,0.1059264,0.3252505,0.08538216,0.07097884,0.07543153,0.04783754,0.4881997,0.06065534,0.02628694,0.06632311,0.01543076,0.1348913,0.01523052,0.03082554,0.404808,0.0984337,0.05033651,0.05371799
24,0.06468925,7.501797e-08,0.1048128,0.3085349,0.08522443,0.07050483,0.07546064,0.04756341,0.52011,0.06047526,0.02622538,0.06436624,0.0154417,0.1341224,0.01503363,0.03148272,0.4255959,0.09926958,0.05032977,0.05388673
25,0.06404487,7.301175e-08,0.1037921,0.2928155,0.08491977,0.07002886,0.07548723,0.04731176,0.5500307,0.06031741,0.02616766,0.06252318,0.01545426,0.1333335,0.01487904,0.03213327,0.4457268,0.09992177,0.05032341,0.05402978
26,0.06340515,7.118869e-08,0.1027814,0.2780448,0.08471972,0.06954306,0.07551306,0.04707948,0.5780858,0.06017147,0.02611331,0.06081771,0.01546526,0.1328975,0.01474811,0.03283072,0.4653283,0.1008039,0.0503172,0.05416609
27,0.06278673,6.94793e-08,0.1018915,0.2642208,0.08457781,0.06907736,0.0755376,0.04686325,0.6043918,0.06005524,0.02606117,0.05925088,0.01547748,0.1328366,0.01463244,0.03344648,0.4833772,0.1017439,0.05031179,0.05427929
28,0.06225391,6.787648e-08,0.1010413,0.2512809,0.08449941,0.06865788,0.0755595,0.04665996,0.6290575,0.05994473,0.02601173,0.05778578,0.01548772,0.132742,0.01452541,0.03401975,0.4995631,0.1025567,0.05030675,0.05437934
29,0.06169792,6.625747e-08,0.1002303,0.239122,0.08433291,0.06829053,0.07557616,0.04646989,0.6521854,0.05983709,0.02596541,0.05642125,0.01549679,0.1328173,0.01441826,0.03448526,0.5148154,0.103214,0.05030152,0.05447796
30,0.06118753,6.48265e-08,0.09948368,0.2277216,0.08417197,0.0679491,0.07558941,0.04629176,0.6738713,0.05973594,0.02592067,0.05516652,0.0155069,0.1329141,0.01432825,0.03492537,0.5289658,0.103967,0.05029744,0.05455502
31,0.06068588,6.342669e-08,0.09880705,0.217007,0.0840609,0.06763252,0.07560348,0.04612358,0.6942052,0.05964747,0.02587862,0.05398743,0.01551663,0.1330093,0.01425406,0.03532258,0.5426466,0.104681,0.05029458,0.05462036
32,0.0602721,6.223028e-08,0.0981809,0.2070087,0.08393484,0.06732686,0.07561636,0.04596362,0.7132712,0.05954755,0.02583859,0.05289977,0.01552673,0.1332618,0.01417683,0.03566628,0.5557788,0.1053543,0.05029187,0.05467033
33,0.05989952,6.113751e-08,0.09759248,0.1976375,0.08370595,0.06705464,0.07562874,0.04581252,0.7311485,0.0594643,0.02580086,0.05188043,0.0155378,0.133821,0.01411044,0.03595417,0.5686041,0.1060293,0.05028914,0.05471031
34,0.05960353,6.014189e-08,0.09705523,0.1888524,0.08347019,0.06681553,0.07563956,0.04567441,0.7479111,0.05938605,0.02576576,0.0509368,0.01554706,0.1342143,0.01404105,0.03624646,0.5804283,0.1066366,0.05028645,0.05475245
35,0.05934735,5.932449e-08,0.09654626,0.1806352,0.08327679,0.06659295,0.07565095,0.04554407,0.7636286,0.05931355,0.02573322,0.05003265,0.0155573,0.1345333,0.01397125,0.03647228,0.5914305,0.1072235,0.05028363,0.05479274
36,0.05910419,5.849999e-08,0.09606715,0.1729107,0.08307645,0.0663955,0.07566097,0.04542366,0.7783661,0.05924474,0.02570279,0.04919654,0.01556657,0.1348991,0.01390691,0.03671174,0.6021452,0.1078443,0.05028116,0.05482779
37,0.05883396,5.766882e-08,0.09561975,0.1656621,0.08287101,0.06620962,0.07567179,0.04530899,0.7921848,0.05916702,0.02567425,0.04840692,0.01557367,0.1351647,0.01384232,0.0368976,0.6123202,0.1083865,0.05027936,0.05485623
38,0.05858206,5.688947e-08,0.09519716,0.1588379,0.08269304,0.0660267,0.07568142,0.04520101,0.8051419,0.0590975,0.0256472,0.04769449,0.01558201,0.1353926,0.01378491,0.03711529,0.6213957,0.1088319,0.05027765,0.05487213
39,0.05834555,5.618775e-08,0.09479497,0.1524513,0.08253853,0.06584277,0.0756905,0.0451007,0.8172911,0.05903973,0.02562217,0.04703605,0.01559027,0.1357416,0.01373151,0.03731902,0.6301292,0.1092339,0.05027585,0.05488688
40,0.05812165,5.552979e-08,0.09442169,0.1464853,0.08241303,0.06567273,0.07569924,0.04500678,0.8286828,0.05899165,0.0255986,0.04643642,0.01559867,0.1360882,0.01368508,0.037517,0.6383231,0.1095853,0.05027406,0.0549004
41,0.05792478,5.488381e-08,0.09408176,0.1408724,0.08226303,0.06553524,0.0757061,0.04491642,0.8393643,0.05894332,0.02557657,0.04584996,0.01560592,0.1362436,0.01363767,0.03769819,0.6454382,0.1100121,0.05027242,0.05490847
42,0.05774463,5.424908e-08,0.09374309,0.1356064,0.08212312,0.06540485,0.07571363,0.04483254,0.8493798,0.05888345,0.02555596,0.0452886,0.01561216,0.1361405,0.01359281,0.03788672,0.652793,0.1104291,0.05027073,0.05493954
43,0.05757578,5.371199e-08,0.09342432,0.1306692,0.08199257,0.06528129,0.07572065,0.04475416,0.8587708,0.05881169,0.02553674,0.04476194,0.01561731,0.1361691,0.01354416,0.03804465,0.6597242,0.1108057,0.05026922,0.05495819
44,0.05740394,5.317935e-08,0.09312944,0.1260557,0.08184924,0.06515983,0.07572672,0.04468014,0.8675763,0.05874278,0.02551837,0.04425848,0.01562255,0.1363007,0.0134997,0.03818896,0.6662001,0.1111601,0.05026761,0.05497335
45,0.05721525,5.262185e-08,0.09284638,0.1217319,0.08169159,0.0650354,0.07573132,0.04461116,0.8758328,0.05867806,0.02550076,0.04381536,0.01562787,0.1365812,0.01346256,0.038383,0.672304,0.11146,0.05026636,0.0549791
46,0.05705753,5.207009e-08,0.09258533,0.1176845,0.08153331,0.06491819,0.07573492,0.04454612,0.8835745,0.05861828,0.0254842,0.04338909,0.01563277,0.1367183,0.01343123,0.03858225,0.6779576,0.1117044,0.05026517,0.05498229
47,0.05690894,5.161078e-08,0.09235001,0.1138893,0.08140364,0.06481075,0.07573864,0.0444852,0.8908335,0.05856046,0.02546875,0.04299306,0.01563758,0.1368868,0.01340099,0.03876013,0.6832262,0.1119448,0.05026412,0.05498697
48,0.05676122,5.118012e-08,0.09212763,0.1103152,0.08127224,0.06470332,0.07574214,0.04442795,0.8976399,0.05851014,0.0254541,0.04261755,0.0156419,0.1370696,0.0133679,0.03894366,0.6881701,0.1122033,0.05026298,0.05499153
49,0.05661112,5.077631e-08,0.09192364,0.1069764,0.08115882,0.06460129,0.07574613,0.04437353,0.904022,0.05845608,0.02544048,0.04227647,0.01564666,0.1372124,0.01334033,0.03909963,0.6931661,0.1124101,0.05026211,0.05498859
50,0.05653066,5.039767e-08,0.09173531,0.103902,0.08116525,0.06457645,0.07575238,0.04432255,0.9100061,0.05847425,0.02542776,0.04194771,0.01565174,0.1371094,0.01332199,0.03915613,0.6980134,0.112488,0.0502614,0.05500875
51,0.05651351,4.995555e-08,0.09153862,0.1011043,0.08115032,0.06452933,0.07575862,0.04427807,0.9156171,0.05850974,0.02541719,0.04162257,0.01565598,0.1368083,0.01330653,0.0392377,0.7023364,0.112543,0.05026069,0.05503302
52,0.05646266,4.962808e-08,0.09148389,0.09844226,0.0812408,0.06441729,0.07575971,0.04423345,0.9208783,0.05847126,0.02540318,0.04127027,0.01565521,0.1363084,0.01329587,0.03960478,0.7012069,0.1123402,0.0502591,0.05507216
53,0.05641117,4.943718e-08,0.0915655,0.09591636,0.08115058,0.06441274,0.07576161,0.04418977,0.9258115,0.05842737,0.02538959,0.04091774,0.01565568,0.1360909,0.01330337,0.03997473,0.7000262,0.1119374,0.05025803,0.05508888
54,0.05647682,4.922914e-08,0.09166937,0.09374678,0.08117973,0.06452581,0.0757582,0.04414246,0.930437,0.05852728,0.02537748,0.0405869,0.01565635,0.136084,0.01336408,0.04031657,0.6993593,0.1116582,0.0502563,0.05513003
55,0.05643343,4.894697e-08,0.09170024,0.09177013,0.08123353,0.0647445,0.07574575,0.04409462,0.9347742,0.05878931,0.02536756,0.04017001,0.01565275,0.1360694,0.01347167,0.04032793,0.7004099,0.1114451,0.05025461,0.05520083
56,0.05650944,4.853722e-08,0.09174257,0.09016392,0.0815789,0.06494168,0.07573196,0.04406106,0.938841,0.05893564,0.02535645,0.03979919,0.01565084,0.1354746,0.01361994,0.04072946,0.6954912,0.1116524,0.05025101,0.05526447
57,0.05666307,4.806592e-08,0.09181454,0.08896728,0.08248323,0.06532383,0.07571754,0.04406016,0.9426542,0.05934915,0.02534955,0.03943025,0.01564527,0.1349126,0.01378653,0.04071707,0.688331,0.1125551,0.05024958,0.05534328
58,0.05689478,4.765304e-08,0.09205423,0.08818124,0.0840904,0.06590947,0.07569741,0.04409497,0.9462296,0.05983139,0.02534062,0.03913572,0.01564431,0.1343494,0.01382856,0.0406513,0.6774734,0.1134763,0.05024727,0.05537691
59,0.05707541,4.755624e-08,0.09238333,0.08928474,0.08593154,0.06636928,0.07567069,0.04419064,0.9475795,0.06074988,0.02533632,0.03889616,0.01563836,0.1371869,0.01374409,0.04025801,0.6670329,0.1138992,0.05024554,0.05538636
60,0.05739962,4.740741e-08,0.09288129,0.09604059,0.08790416,0.06681234,0.0756423,0.04435732,0.9460937,0.06216859,0.02533482,0.03882813,0.01562612,0.1448298,0.01359202,0.03950321,0.6561809,0.1138656,0.05024927,0.05534216
61,0.05799202,4.726785e-08,0.09360882,0.1054284,0.08918518,0.06759101,0.07561655,0.0445986,0.9257833,0.06319609,0.02533484,0.03929978,0.01561444,0.1523373,0.01355904,0.03883078,0.6475106,0.1127826,0.05025823,0.05517799
62,0.05839165,4.73112e-08,0.09465386,0.1169575,0.0891702,0.06849838,0.07559352,0.04492142,0.8864009,0.06387229,0.02534021,0.04039419,0.01560965,0.1589377,0.01351069,0.0382568,0.6389837,0.1116481,0.05027606,0.05495629
63,0.05872777,4.816479e-08,0.09498578,0.1349722,0.08882898,0.06915849,0.07556932,0.04530182,0.8420951,0.06417919,0.02535093,0.0419152,0.01560943,0.164192,0.01347791,0.03780844,0.6360182,0.1103949,0.05028904,0.05471147
64,0.05898336,4.902322e-08,0.09495688,0.1596385,0.08848181,0.06956621,0.07554526,0.04576178,0.7979572,0.06399198,0.02536703,0.04388014,0.01560151,0.1662401,0.01337945,0.03738934,0.635181,0.1090635,0.05030269,0.05447489
65,0.05945699,4.98862e-08,0.09477439,0.186122,0.08849949,0.07029903,0.07552396,0.04625439,0.7552589,0.06378996,0.02539314,0.04634907,0.01559111,0.1676354,0.0133196,0.03690347,0.6303507,0.1077392,0.05032002,0.05425845
66,0.05962086,5.084053e-08,0.09458326,0.2081542,0.08889394,0.07099222,0.07550278,0.04687673,0.7151773,0.06374087,0.02543892,0.05167623,0.01557042,0.168258,0.01323811,0.03627112,0.61023,0.1061887,0.05033546,0.05405465
67,0.0597905,5.188054e-08,0.09473898,0.2273399,0.08917366,0.07197733,0.0754849,0.04732494,0.676574,0.06375236,0.02552933,0.06232817,0.01554961,0.1693585,0.01314737,0.03555856,0.5901256,0.1047762,0.05036918,0.05386925
68,0.06038701,5.314604e-08,0.09616247,0.2475865,0.08949906,0.0733981,0.07546739,0.04773361,0.6392856,0.06341061,0.02561307,0.07428808,0.01553487,0.1669694,0.01308336,0.03481504,0.5681958,0.1032546,0.05041425,0.05369089
69,0.06176599,5.53488e-08,0.09672657,0.2732371,0.08946504,0.07460707,0.07545227,0.0481808,0.6041304,0.06303832,0.02571546,0.08543929,0.01551986,0.1634505,0.01305412,0.03411695,0.5461981,0.1017951,0.05043829,0.05352972
70,0.06353968,5.857557e-08,0.09818638,0.2963084,0.08922216,0.07586947,0.07543789,0.04841673,0.5707098,0.06259721,0.02579242,0.09529488,0.015509,0.1607027,0.0132312,0.03342674,0.5256929,0.1004676,0.05047039,0.05338957
71,0.06559088,6.177535e-08,0.09927335,0.3193907,0.08896453,0.07765456,0.07542668,0.04867629,0.5392499,0.06219729,0.02590039,0.1056408,0.01550216,0.1585852,0.01351042,0.03281774,0.5022139,0.09927315,0.05049435,0.05325177
72,0.06733301,6.43111e-08,0.0999914,0.3455922,0.08876519,0.07846784,0.07541677,0.04884273,0.5095508,0.06180742,0.02602774,0.1138109,0.01549958,0.1558509,0.01373741,0.03224541,0.4803117,0.09818207,0.05051605,0.05310688
73,0.06884681,6.65726e-08,0.1005531,0.3738056,0.0885354,0.07888066,0.07541036,0.04896345,0.4815943,0.06133649,0.02617261,0.1203027,0.01549812,0.1525619,0.01391868,0.03172835,0.4612278,0.09722067,0.05054317,0.0529562
