frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
49,0.09000729,0.01887225,0.7477493,0.09019919,0.07205752,0.05203778,0.07525299,0.04472148,0.111144,0.3672257,0.03956458,0.232755,0.01509576,0.2955104,0.0667817,0.09528108,0.02950925,0.07592081,0.05022606,0.106193
50,0.09201697,0.01769559,0.7634768,0.0908776,0.0726857,0.05245135,0.07530841,0.04523767,0.110731,0.4066786,0.03878473,0.280592,0.01509431,0.3394347,0.07683101,0.1257946,0.02971698,0.07601276,0.05029045,0.1027863
51,0.09364321,0.01659229,0.7782238,0.0913569,0.07307684,0.05301248,0.07536449,0.04595028,0.1094453,0.4436716,0.03816811,0.3254463,0.01509404,0.3806203,0.08750697,0.1749696,0.02980081,0.07616242,0.0503517,0.09960908
52,0.09317894,0.01555779,0.7920513,0.09226552,0.07343578,0.05346814,0.07543438,0.04737666,0.1087449,0.4783581,0.03766158,0.3675041,0.01509513,0.419238,0.08956344,0.2257062,0.02985549,0.07629706,0.05037299,0.09659376
53,0.09316984,0.01458778,0.8050167,0.09314179,0.07352249,0.05388869,0.07548209,0.0482564,0.1078873,0.510882,0.03720441,0.4069396,0.01509479,0.4554479,0.09828335,0.2739826,0.0297425,0.07637399,0.05039338,0.09377202
54,0.09331841,0.01367825,0.8171737,0.09627596,0.07320032,0.05399549,0.07551127,0.04915476,0.1063191,0.541378,0.03665961,0.4439163,0.01509278,0.4894002,0.09669858,0.3150449,0.0299322,0.07642746,0.05042646,0.09113463
55,0.09496265,0.01282543,0.8285728,0.09837302,0.07286762,0.05417828,0.0755498,0.05007498,0.1040774,0.5699726,0.0361511,0.4785876,0.01509121,0.5212356,0.1002731,0.3577512,0.02995565,0.07649449,0.05045386,0.08864751
56,0.09518679,0.01202578,0.8392611,0.1004709,0.07230397,0.05447206,0.07558697,0.05094555,0.1013594,0.5967844,0.03573584,0.5110972,0.01508971,0.5510861,0.1045152,0.3977948,0.02993313,0.07655988,0.05048592,0.08633226
57,0.09625316,0.011276,0.849283,0.101431,0.07163291,0.05472711,0.07562165,0.05149618,0.09897974,0.6219245,0.03537767,0.5415797,0.01508669,0.5790754,0.1107217,0.4353417,0.02983481,0.07661695,0.05051721,0.08415273
58,0.09678481,0.01057295,0.8586801,0.1031636,0.07096842,0.05504278,0.07564355,0.05204713,0.09654835,0.6454971,0.03502793,0.5701619,0.01508432,0.6053197,0.1109336,0.4705476,0.02979224,0.07667249,0.05056344,0.08212081
