frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0,0.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.16,0.0,0.038,0.016,0.092,0.0,0.0,0.0,0.0,0.03,0.002,0.0
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.004,0.0,0.006,0.0,0.124,0.0,0.036,0.02,0.10600000000000001,0.0,0.006,0.0,0.0,0.062,0.024,0.0
2,0.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.038,0.004,0.0,0.0,0.0,0.098,0.0,0.034,0.022,0.11200000000000002,0.0,0.006,0.0,0.0,0.072,0.028000000000000004,0.0
3,0.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.041999999999999996,0.004,0.0,0.0,0.0,0.09,0.0,0.03,0.016,0.10200000000000001,0.0,0.0,0.0,0.0,0.08199999999999999,0.026000000000000002,0.0
4,0.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.044,0.006,0.0,0.002,0.0,0.094,0.0,0.038,0.014000000000000002,0.098,0.0,0.0,0.0,0.0,0.08199999999999999,0.016,0.008
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.038,0.006,0.0,0.01,0.0,0.10400000000000001,0.0,0.038,0.008,0.092,0.004,0.004,0.0,0.0,0.092,0.022,0.018
6,0.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.01,0.0,0.134,0.0,0.04,0.008,0.08199999999999999,0.004,0.006,0.0,0.0,0.092,0.02,0.018
7,0.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.01,0.0,0.144,0.0,0.038,0.004,0.072,0.008,0.006,0.002,0.0,0.088,0.028000000000000004,0.01
8,0.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.014000000000000002,0.0,0.174,0.0,0.05,0.002,0.068,0.012,0.006,0.002,0.0,0.078,0.026000000000000002,0.0
9,0.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.014000000000000002,0.0,0.2,0.0,0.052000000000000005,0.0,0.066,0.012,0.006,0.008,0.0,0.064,0.028000000000000004,0.0
10,0.4,0.98,1,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.016,0.0,0.22999999999999998,0.0,0.054000000000000006,0.0,0.066,0.022,0.008,0.008,0.0,0.046,0.022,0.0
11,0.44,0.98,1,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.008,0.0,0.22599999999999998,0.0,0.052000000000000005,0.0,0.052000000000000005,0.016,0.004,0.008,0.0,0.04,0.024,0.0
12,0.48,0.98,1,0.0,0.0,0.0,0.0,0.0,0.041999999999999996,0.0,0.0,0.008,0.0,0.196,0.0,0.057999999999999996,0.0,0.04,0.032,0.006,0.008,0.0,0.026000000000000002,0.016,0.0
13,0.52,0.98,1,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.006,0.0,0.16,0.0,0.05600000000000001,0.0,0.03,0.028000000000000004,0.01,0.006,0.0,0.018,0.016,0.0
14,0.56,0.98,1,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.154,0.0,0.05600000000000001,0.0,0.032,0.04,0.012,0.01,0.0,0.004,0.01,0.0
15,0.6,0.98,1,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.158,0.0,0.05600000000000001,0.0,0.028000000000000004,0.034,0.016,0.014000000000000002,0.0,0.002,0.008,0.0
16,0.64,0.98,1,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.178,0.0,0.05600000000000001,0.0,0.018,0.038,0.01,0.012,0.0,0.0,0.0,0.0
17,0.68,0.98,1,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.178,0.0,0.041999999999999996,0.0,0.006,0.03,0.014000000000000002,0.01,0.0,0.0,0.0,0.0
18,0.72,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.194,0.0,0.032,0.0,0.002,0.018,0.02,0.004,0.0,0.0,0.0,0.0
19,0.76,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.21400000000000002,0.0,0.028000000000000004,0.0,0.002,0.006,0.024,0.004,0.006,0.0,0.0,0.006
20,0.8,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22400000000000003,0.0,0.02,0.0,0.0,0.0,0.022,0.0,0.006,0.0,0.0,0.014000000000000002
21,0.84,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000000003,0.006,0.014000000000000002,0.0,0.0,0.0,0.014000000000000002,0.0,0.006,0.0,0.002,0.02
22,0.88,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20400000000000001,0.012,0.01,0.0,0.0,0.0,0.008,0.0,0.006,0.0,0.002,0.02
23,0.92,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.20400000000000001,0.012,0.016,0.0,0.0,0.0,0.008,0.0,0.01,0.004,0.006,0.014000000000000002
24,0.96,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.21000000000000002,0.006,0.02,0.0,0.0,0.0,0.012,0.0,0.014000000000000002,0.008,0.006,0.01
25,1.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.21200000000000002,0.004,0.018,0.0,0.002,0.0,0.018,0.0,0.012,0.01,0.008,0.01
26,1.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20800000000000002,0.004,0.018,0.0,0.002,0.0,0.016,0.0,0.008,0.006,0.004,0.012
27,1.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21000000000000002,0.008,0.016,0.0,0.006,0.0,0.014000000000000002,0.0,0.006,0.002,0.008,0.01
28,1.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21200000000000002,0.006,0.02,0.0,0.008,0.004,0.012,0.0,0.01,0.002,0.004,0.004
29,1.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.22599999999999998,0.006,0.016,0.0,0.01,0.004,0.014000000000000002,0.0,0.01,0.004,0.008,0.0
30,1.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.22400000000000003,0.002,0.018,0.0,0.008,0.002,0.014000000000000002,0.0,0.012,0.004,0.004,0.0
31,1.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.22799999999999998,0.004,0.016,0.0,0.01,0.004,0.014000000000000002,0.0,0.006,0.002,0.004,0.0
32,1.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.22400000000000003,0.004,0.02,0.0,0.012,0.004,0.012,0.0,0.006,0.004,0.002,0.0
33,1.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.22799999999999998,0.006,0.018,0.0,0.01,0.006,0.01,0.0,0.002,0.004,0.004,0.0
34,1.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.23399999999999999,0.006,0.018,0.0,0.012,0.002,0.01,0.0,0.004,0.008,0.006,0.002
35,1.4,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.238,0.006,0.016,0.0,0.01,0.002,0.01,0.0,0.004,0.012,0.008,0.008
36,1.44,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.238,0.008,0.014000000000000002,0.0,0.01,0.0,0.01,0.0,0.002,0.014000000000000002,0.012,0.012
37,1.48,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.24,0.01,0.01,0.0,0.01,0.0,0.006,0.004,0.002,0.016,0.018,0.018
38,1.52,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.23399999999999999,0.008,0.008,0.0,0.012,0.0,0.006,0.004,0.0,0.012,0.02,0.014000000000000002
39,1.56,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.236,0.006,0.012,0.0,0.014000000000000002,0.0,0.006,0.004,0.0,0.008,0.018,0.016
40,1.6,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.23399999999999999,0.002,0.014000000000000002,0.0,0.016,0.0,0.012,0.0,0.004,0.002,0.01,0.018
41,1.64,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.23199999999999998,0.004,0.014000000000000002,0.0,0.02,0.0,0.02,0.0,0.004,0.006,0.014000000000000002,0.028000000000000004
