frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0,0.0,0.93,1,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,0.0,0.098,0.0,0.0,0.186,0.026000000000000002,0.0,0.074,0.2,0.02,0.016,0.0,0.0,0.062,0.0,0.088
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.074,0.0,0.0,0.11399999999999999,0.022,0.0,0.096,0.22200000000000003,0.024,0.016,0.0,0.0,0.044,0.0,0.052000000000000005
2,0.08,0.93,1,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.066,0.0,0.0,0.064,0.014000000000000002,0.0,0.11599999999999999,0.23399999999999999,0.032,0.024,0.01,0.0,0.024,0.0,0.022
3,0.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.072,0.0,0.0,0.08199999999999999,0.024,0.0,0.10200000000000001,0.23399999999999999,0.028000000000000004,0.028000000000000004,0.01,0.0,0.038,0.0,0.046
4,0.16,0.93,1,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.08399999999999999,0.0,0.0,0.054000000000000006,0.012,0.0,0.11599999999999999,0.238,0.046,0.036,0.014000000000000002,0.0,0.016,0.0,0.024
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.092,0.0,0.0,0.076,0.012,0.0,0.10600000000000001,0.23399999999999999,0.052000000000000005,0.024,0.004,0.0,0.032,0.0,0.04
6,0.24,0.93,1,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.092,0.0,0.0,0.048,0.0,0.0,0.11599999999999999,0.238,0.06999999999999999,0.028000000000000004,0.004,0.014000000000000002,0.016,0.0,0.016
7,0.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.008,0.02,0.086,0.0,0.0,0.036,0.0,0.0,0.098,0.22200000000000003,0.044,0.012,0.004,0.014000000000000002,0.024,0.0,0.016
8,0.32,0.93,1,0.0,0.0,0.0,0.0,0.0,0.01,0.044,0.074,0.0,0.0,0.0,0.0,0.0,0.09,0.22000000000000003,0.024,0.012,0.012,0.014000000000000002,0.018,0.0,0.0
9,0.36,0.88,1,0.0,0.0,0.0,0.0,0.0,0.01,0.044,0.062,0.0,0.0,0.0,0.0,0.0,0.08399999999999999,0.20400000000000001,0.0,0.006,0.022,0.014000000000000002,0.018,0.0,0.0
10,0.4,0.93,1,0.0,0.0,0.0,0.0,0.0,0.01,0.046,0.066,0.0,0.0,0.0,0.0,0.0,0.08399999999999999,0.21600000000000003,0.0,0.006,0.03,0.016,0.014000000000000002,0.0,0.0
11,0.44,0.93,1,0.0,0.0,0.0,0.0,0.0,0.008,0.04,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.08,0.22000000000000003,0.002,0.006,0.036,0.016,0.014000000000000002,0.0,0.0
12,0.48,0.88,1,0.0,0.0,0.0,0.0,0.0,0.008,0.044,0.076,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,0.23399999999999999,0.002,0.012,0.028000000000000004,0.018,0.014000000000000002,0.0,0.0
13,0.52,0.93,1,0.0,0.0,0.0,0.0,0.0,0.008,0.038,0.074,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,0.22599999999999998,0.002,0.012,0.028000000000000004,0.016,0.016,0.0,0.0
14,0.56,0.93,1,0.0,0.0,0.0,0.0,0.0,0.016,0.05,0.072,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,0.22799999999999998,0.0,0.018,0.024,0.016,0.01,0.0,0.0
15,0.6,0.88,1,0.0,0.0,0.0,0.0,0.0,0.016,0.052000000000000005,0.078,0.01,0.0,0.0,0.0,0.0,0.078,0.21600000000000003,0.0,0.01,0.036,0.012,0.014000000000000002,0.0,0.0
16,0.64,0.93,1,0.0,0.0,0.0,0.0,0.0,0.016,0.046,0.08199999999999999,0.01,0.0,0.0,0.0,0.0,0.076,0.21800000000000003,0.0,0.01,0.032,0.014000000000000002,0.01,0.0,0.0
17,0.68,0.93,1,0.0,0.0,0.0,0.0,0.0,0.008,0.046,0.086,0.01,0.0,0.0,0.0,0.0,0.076,0.21400000000000002,0.0,0.01,0.03,0.014000000000000002,0.01,0.0,0.0
18,0.72,0.88,1,0.0,0.0,0.0,0.0,0.0,0.008,0.06,0.086,0.024,0.0,0.0,0.0,0.0,0.078,0.22000000000000003,0.0,0.006,0.034,0.014000000000000002,0.012,0.0,0.0
19,0.76,0.93,1,0.0,0.0,0.0,0.0,0.0,0.004,0.078,0.088,0.024,0.0,0.0,0.0,0.0,0.08,0.21600000000000003,0.0,0.006,0.028000000000000004,0.014000000000000002,0.018,0.0,0.0
20,0.8,0.93,1,0.0,0.0,0.0,0.0,0.0,0.002,0.06999999999999999,0.088,0.024,0.0,0.0,0.0,0.0,0.08199999999999999,0.22000000000000003,0.0,0.002,0.034,0.014000000000000002,0.024,0.0,0.0
