frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0,0.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.038,0.0,0.156,0.0,0.03,0.01,0.076,0.0,0.0,0.0,0.0,0.422,0.11599999999999999,0.008
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.041999999999999996,0.026000000000000002,0.0,0.04,0.0,0.098,0.0,0.024,0.014000000000000002,0.062,0.0,0.0,0.01,0.0,0.438,0.134,0.022
2,0.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05,0.028000000000000004,0.0,0.038,0.0,0.066,0.0,0.016,0.016,0.052000000000000005,0.0,0.0,0.016,0.0,0.44000000000000006,0.13799999999999998,0.036
3,0.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.062,0.014000000000000002,0.0,0.054000000000000006,0.0,0.064,0.014000000000000002,0.008,0.01,0.034,0.0,0.0,0.012,0.0,0.44000000000000006,0.146,0.03
4,0.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.057999999999999996,0.014000000000000002,0.0,0.041999999999999996,0.0,0.046,0.022,0.006,0.01,0.02,0.0,0.0,0.016,0.0,0.422,0.146,0.03
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.066,0.004,0.0,0.048,0.0,0.05,0.026000000000000002,0.006,0.008,0.006,0.0,0.0,0.016,0.0,0.41,0.154,0.016
6,0.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.04,0.0,0.064,0.022,0.002,0.006,0.006,0.0,0.0,0.016,0.0,0.378,0.15,0.014000000000000002
7,0.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.044,0.004,0.0,0.032,0.0,0.122,0.024,0.002,0.002,0.002,0.0,0.0,0.014000000000000002,0.0,0.356,0.15,0.01
8,0.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03,0.004,0.0,0.016,0.0,0.144,0.028000000000000004,0.002,0.0,0.002,0.0,0.006,0.012,0.0,0.33199999999999996,0.144,0.008
9,0.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.018,0.004,0.0,0.006,0.0,0.16399999999999998,0.026000000000000002,0.0,0.0,0.0,0.0,0.012,0.014000000000000002,0.0,0.32,0.142,0.008
10,0.4,0.98,1,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.154,0.018,0.0,0.0,0.0,0.0,0.026000000000000002,0.014000000000000002,0.0,0.294,0.132,0.0
11,0.44,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16999999999999998,0.01,0.0,0.0,0.0,0.0,0.048,0.018,0.0,0.264,0.128,0.0
12,0.48,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.004,0.0,0.0,0.0,0.012,0.072,0.02,0.0,0.23399999999999999,0.096,0.0
13,0.52,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.004,0.0,0.0,0.0,0.03,0.08,0.022,0.0,0.21400000000000002,0.08,0.0
14,0.56,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.0,0.0,0.0,0.184,0.008,0.0,0.0,0.0,0.034,0.08,0.016,0.0,0.186,0.05600000000000001,0.0
15,0.6,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.0,0.0,0.0,0.19,0.006,0.0,0.0,0.0,0.022,0.08199999999999999,0.006,0.0,0.16599999999999998,0.05,0.0
16,0.64,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.0,0.0,0.0,0.186,0.004,0.0,0.0,0.0,0.022,0.088,0.0,0.0,0.13,0.036,0.0
17,0.68,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.034,0.088,0.004,0.0,0.098,0.024,0.0
