frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0,0.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.036,0.0,0.0,0.148,0.016,0.0,0.092,0.242,0.126,0.184,0.02,0.0,0.0,0.002,0.002
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.024,0.0,0.0,0.1,0.008,0.0,0.076,0.25,0.158,0.192,0.052000000000000005,0.004,0.0,0.0,0.004
2,0.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.074,0.004,0.0,0.072,0.252,0.154,0.2,0.066,0.006,0.0,0.0,0.004
3,0.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028000000000000004,0.0,0.0,0.086,0.004,0.0,0.072,0.23399999999999999,0.142,0.20600000000000002,0.076,0.004,0.0,0.0,0.002
4,0.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.08199999999999999,0.002,0.0,0.076,0.23399999999999999,0.144,0.21600000000000003,0.05600000000000001,0.002,0.0,0.0,0.0
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.032,0.0,0.0,0.066,0.0,0.0,0.08,0.238,0.146,0.21400000000000002,0.057999999999999996,0.0,0.012,0.0,0.0
6,0.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.028000000000000004,0.0,0.0,0.05,0.006,0.0,0.08,0.23199999999999998,0.124,0.18,0.041999999999999996,0.0,0.078,0.028000000000000004,0.0
7,0.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.024,0.0,0.0,0.054000000000000006,0.006,0.0,0.08199999999999999,0.196,0.064,0.126,0.046,0.0,0.21800000000000003,0.068,0.0
8,0.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028000000000000004,0.0,0.0,0.062,0.008,0.0,0.08399999999999999,0.152,0.024,0.06,0.024,0.0,0.366,0.11200000000000002,0.0
9,0.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.032,0.0,0.0,0.064,0.006,0.0,0.098,0.13799999999999998,0.0,0.024,0.012,0.0,0.472,0.132,0.004
10,0.4,0.98,1,0.0,0.0,0.0,0.0,0.0,0.008,0.004,0.034,0.0,0.0,0.048,0.006,0.0,0.10400000000000001,0.13799999999999998,0.0,0.004,0.0,0.0,0.492,0.134,0.004
11,0.44,0.98,1,0.0,0.0,0.0,0.0,0.0,0.008,0.012,0.036,0.0,0.0,0.04,0.008,0.0,0.11000000000000001,0.148,0.0,0.004,0.0,0.0,0.49000000000000005,0.13799999999999998,0.008
12,0.48,0.98,1,0.0,0.0,0.0,0.0,0.0,0.008,0.02,0.034,0.0,0.0,0.038,0.004,0.0,0.10800000000000001,0.142,0.0,0.008,0.0,0.0,0.476,0.132,0.01
13,0.52,0.98,1,0.0,0.0,0.0,0.0,0.0,0.006,0.022,0.038,0.0,0.0,0.046,0.006,0.0,0.10600000000000001,0.142,0.0,0.008,0.0,0.0,0.47400000000000003,0.132,0.01
