frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0,0.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.068,0.066,0.02,0.0,0.0,0.11200000000000002,0.0,0.0,0.10200000000000001,0.302,0.0,0.0,0.0,0.0,0.09,0.016,0.052000000000000005
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.06,0.076,0.026000000000000002,0.0,0.0,0.134,0.0,0.0,0.10600000000000001,0.296,0.0,0.0,0.0,0.0,0.08399999999999999,0.03,0.062
2,0.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.062,0.024,0.0,0.0,0.142,0.0,0.0,0.10800000000000001,0.29,0.0,0.0,0.0,0.0,0.08399999999999999,0.038,0.066
3,0.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.048,0.046,0.022,0.0,0.0,0.13799999999999998,0.0,0.0,0.10400000000000001,0.29,0.0,0.0,0.0,0.0,0.09,0.044,0.068
4,0.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.044,0.028000000000000004,0.012,0.0,0.0,0.128,0.0,0.0,0.11000000000000001,0.296,0.0,0.0,0.0,0.0,0.094,0.052000000000000005,0.064
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.032,0.02,0.008,0.0,0.0,0.11599999999999999,0.0,0.0,0.11399999999999999,0.312,0.0,0.11000000000000001,0.0,0.0,0.076,0.057999999999999996,0.064
6,0.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.016,0.008,0.0,0.0,0.0,0.08399999999999999,0.0,0.0,0.132,0.284,0.012,0.304,0.0,0.0,0.044,0.04,0.048
7,0.28,0.93,1,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.014000000000000002,0.09,0.0,0.0,0.16599999999999998,0.22799999999999998,0.024,0.542,0.0,0.0,0.012,0.032,0.028000000000000004
8,0.32,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.10200000000000001,0.002,0.0,0.196,0.16999999999999998,0.026000000000000002,0.6799999999999999,0.0,0.012,0.0,0.022,0.008
9,0.36,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.122,0.002,0.0,0.21400000000000002,0.142,0.018,0.734,0.002,0.026000000000000002,0.0,0.026000000000000002,0.0
10,0.4,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.10600000000000001,0.0,0.0,0.21800000000000003,0.13799999999999998,0.016,0.742,0.004,0.034,0.0,0.012,0.0
11,0.44,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.09,0.0,0.0,0.22000000000000003,0.134,0.024,0.742,0.004,0.034,0.0,0.008,0.0
12,0.48,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.10600000000000001,0.0,0.0,0.22400000000000003,0.132,0.032,0.75,0.002,0.028000000000000004,0.0,0.004,0.0
13,0.52,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.122,0.0,0.0,0.22799999999999998,0.13,0.036,0.76,0.0,0.028000000000000004,0.0,0.004,0.0
14,0.56,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.156,0.0,0.0,0.22799999999999998,0.136,0.032,0.766,0.0,0.03,0.0,0.014000000000000002,0.0
15,0.6,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.16599999999999998,0.0,0.0,0.22799999999999998,0.146,0.03,0.766,0.0,0.03,0.0,0.02,0.0
16,0.64,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.184,0.0,0.0,0.22799999999999998,0.162,0.028000000000000004,0.756,0.0,0.022,0.0,0.02,0.0
17,0.68,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057999999999999996,0.19,0.0,0.0,0.22799999999999998,0.156,0.034,0.754,0.0,0.014000000000000002,0.0,0.008,0.0
18,0.72,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.202,0.0,0.0,0.22999999999999998,0.156,0.036,0.75,0.0,0.012,0.0,0.006,0.0
19,0.76,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.196,0.0,0.0,0.22999999999999998,0.148,0.032,0.764,0.0,0.02,0.0,0.006,0.0
20,0.8,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.19,0.0,0.0,0.23399999999999999,0.148,0.034,0.772,0.004,0.024,0.0,0.002,0.0
21,0.84,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.182,0.0,0.0,0.238,0.144,0.03,0.782,0.004,0.024,0.0,0.002,0.0
22,0.88,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.188,0.0,0.0,0.236,0.136,0.028000000000000004,0.784,0.004,0.016,0.0,0.002,0.0
23,0.92,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.194,0.0,0.0,0.23199999999999998,0.134,0.014000000000000002,0.782,0.002,0.012,0.0,0.01,0.0
24,0.96,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.182,0.002,0.0,0.22799999999999998,0.13,0.012,0.78,0.002,0.014000000000000002,0.0,0.018,0.0
25,1.0,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05600000000000001,0.172,0.008,0.0,0.22000000000000003,0.122,0.012,0.772,0.002,0.01,0.0,0.02,0.0
26,1.04,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.152,0.008,0.0,0.21600000000000003,0.13799999999999998,0.02,0.758,0.0,0.004,0.0,0.014000000000000002,0.0
27,1.08,0.93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.028000000000000004,0.146,0.006,0.0,0.202,0.16999999999999998,0.026000000000000002,0.6839999999999999,0.0,0.0,0.0,0.002,0.0
28,1.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.012,0.132,0.0,0.0,0.184,0.22000000000000003,0.022,0.516,0.0,0.0,0.0,0.0,0.0
29,1.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.11399999999999999,0.0,0.0,0.158,0.22799999999999998,0.01,0.33199999999999996,0.0,0.0,0.0,0.0,0.0
30,1.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.11399999999999999,0.0,0.0,0.13799999999999998,0.24,0.0,0.176,0.0,0.0,0.0,0.0,0.002
