frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
0,0.06750015,1.052395e-07,0.15978,0.46324,0.07284403,0.06658464,0.07531609,0.05054539,0.06422137,0.05229072,0.0289889,0.05859363,0.01514756,0.09874189,0.02122172,0.02351462,0.11396,0.08402733,0.05042152,0.05053414
1,0.06759931,1.060524e-07,0.1567099,0.4812931,0.07331133,0.06653462,0.07530949,0.05060115,0.06377899,0.05242353,0.02892352,0.05881793,0.01514756,0.1028344,0.02096513,0.02353147,0.1202479,0.08440165,0.05042228,0.05053749
2,0.06816992,1.067566e-07,0.1527918,0.496344,0.07340279,0.06694303,0.07529766,0.05052407,0.06301005,0.05245848,0.02889124,0.06047799,0.01515073,0.1034719,0.02049172,0.02353585,0.1261606,0.08475129,0.05042215,0.05053861
3,0.06856224,1.057329e-07,0.1497135,0.5059667,0.07314307,0.06866904,0.07529344,0.05040213,0.06219682,0.05246116,0.02889007,0.06281459,0.01515827,0.1041714,0.02010175,0.02349602,0.1280965,0.08512213,0.05042198,0.05053599
4,0.06886986,1.03002e-07,0.1469157,0.5121532,0.07337205,0.06916749,0.07529426,0.0503937,0.06195033,0.05244324,0.02887912,0.06883784,0.01517054,0.1033627,0.01984114,0.0234576,0.1314062,0.08535571,0.05042997,0.05053539
5,0.06928281,1.011673e-07,0.1437992,0.5131531,0.0734331,0.06979977,0.07529283,0.0504265,0.06132063,0.05244513,0.02887925,0.07151087,0.01517937,0.1025333,0.0197244,0.02354613,0.1332507,0.08547643,0.05044325,0.0505355
6,0.07004839,1.003179e-07,0.1407729,0.5133767,0.07345861,0.07020794,0.07529,0.05039762,0.06062689,0.05248452,0.02886571,0.07263906,0.01518349,0.1018401,0.01945085,0.02375673,0.1312879,0.08555824,0.0504527,0.05053539
7,0.07067197,9.905692e-08,0.1381166,0.5203968,0.07353266,0.07064308,0.07529021,0.05038621,0.0599531,0.05251033,0.02882171,0.07372984,0.01519048,0.1016374,0.0191205,0.02396733,0.1299064,0.08558749,0.05045898,0.05053882
8,0.07117371,9.781652e-08,0.1355622,0.5277243,0.0735454,0.0709402,0.07529103,0.05033907,0.05927812,0.05254907,0.02876459,0.07451113,0.01520055,0.1016694,0.01880372,0.02427235,0.1276584,0.08563635,0.05046267,0.05054125
9,0.07170541,9.642118e-08,0.1334029,0.537269,0.07360061,0.0709548,0.07529018,0.05026023,0.05878326,0.05259512,0.0287232,0.0747983,0.01520975,0.102268,0.01844666,0.02477168,0.1255085,0.08552648,0.05046381,0.05054331
