frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
0,0.07413007,1.564622e-07,0.1463,0.67662,0.07275787,0.05986372,0.07546557,0.04950272,0.05982605,0.05217297,0.02830141,0.04831658,0.01523467,0.08923784,0.01950902,0.02283213,0.11537,0.08379691,0.05043348,0.05039998
1,0.07376864,1.52862e-07,0.1430458,0.681919,0.0730877,0.05999745,0.07544667,0.04949708,0.06017315,0.0523067,0.02832684,0.05042011,0.01522811,0.09063709,0.01943273,0.0228636,0.1208511,0.08418598,0.05042987,0.05040975
2,0.0741423,1.54364e-07,0.140113,0.6913543,0.07315384,0.06073153,0.07542545,0.04950809,0.05978363,0.05238982,0.02831642,0.05282087,0.0152258,0.09186679,0.0191522,0.02287831,0.1276041,0.08451405,0.0504256,0.0504172
3,0.07398301,1.518237e-07,0.1377229,0.6927881,0.07291661,0.06221047,0.0754111,0.04942241,0.05942991,0.05239189,0.02838327,0.05592206,0.01522806,0.09255221,0.01883716,0.02285055,0.1303939,0.08509105,0.05042383,0.05041992
4,0.07367435,1.47003e-07,0.1351864,0.6849971,0.07255321,0.06506478,0.07540426,0.04943236,0.05893744,0.05234503,0.0284175,0.06613158,0.01523776,0.09242836,0.01920417,0.02285331,0.1311462,0.08550819,0.050428,0.0504211
5,0.07329148,1.430055e-07,0.1324423,0.6779045,0.07257598,0.06549016,0.07539672,0.04949149,0.0587065,0.05234007,0.02844519,0.07655624,0.01524192,0.09190851,0.01945406,0.02287522,0.131379,0.08588675,0.05043747,0.05043139
6,0.07303648,1.394895e-07,0.1297302,0.675247,0.07232901,0.06613046,0.07538979,0.04958575,0.05831464,0.05232831,0.02843852,0.08634901,0.01524572,0.09122632,0.01952097,0.02295251,0.1309445,0.0862679,0.0504582,0.05044472
7,0.07298124,1.379928e-07,0.1272214,0.68257,0.07215267,0.0667235,0.07538357,0.04969973,0.0579701,0.05231933,0.02847404,0.0975401,0.01524814,0.09061876,0.01930139,0.02305884,0.1295314,0.08670686,0.05048255,0.05046566
8,0.07334882,1.380991e-07,0.1250673,0.6978567,0.07205642,0.06721485,0.07538091,0.04981284,0.05746604,0.05228345,0.0285043,0.1077098,0.01525331,0.09001195,0.01899355,0.02312416,0.1288417,0.08714012,0.05051304,0.05050167
9,0.07374696,1.380246e-07,0.12301,0.7127802,0.07224321,0.06758048,0.07537884,0.05006197,0.05705043,0.05225757,0.0285417,0.117041,0.01526332,0.0893667,0.01871457,0.02313978,0.1285236,0.08766138,0.05054148,0.0505353
