frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
0,0.03573564,5.541369e-08,0.0773256,0.04967976,0.05481909,0.05473135,0.07515031,0.04329191,0.03146909,0.06357045,0.03077231,0.03037957,0.01561343,0.05164849,0.009972628,0.01996323,0.06603643,0.07660737,0.05134768,0.05177353
1,0.03568634,6.11333e-08,0.07731164,0.04962754,0.05492743,0.0546683,0.07515014,0.04328464,0.03150159,0.06476829,0.03071478,0.03041348,0.01560123,0.05163761,0.01026265,0.0200725,0.06499276,0.07664163,0.05128821,0.05169582
2,0.03559379,6.78899e-08,0.07734422,0.04945539,0.05492149,0.05485307,0.07515157,0.04328229,0.03146519,0.06575956,0.03058961,0.03037868,0.01559656,0.05161535,0.01068292,0.02030644,0.06353429,0.07661365,0.05122311,0.05162098
3,0.03550456,7.921901e-08,0.07741593,0.04931147,0.0548961,0.05519174,0.0751536,0.04328821,0.03140077,0.06678209,0.03057476,0.03033089,0.01559209,0.0516042,0.01119858,0.0205081,0.06227862,0.07658935,0.05116016,0.05155643
4,0.03540306,8.984175e-08,0.07747221,0.0491803,0.05484849,0.05561118,0.07515568,0.04329398,0.03135312,0.0676747,0.03051566,0.03025388,0.01559087,0.05158157,0.01173041,0.02072325,0.06088275,0.07655437,0.0511003,0.05150294
5,0.03533906,9.840856e-08,0.07753181,0.04912728,0.05476261,0.05581493,0.07515827,0.04330426,0.03127992,0.06836062,0.0304688,0.03016502,0.01558961,0.05157867,0.01199856,0.02093574,0.05970725,0.07653219,0.05104501,0.05146198
6,0.03526575,0.0002251394,0.07752773,0.05017192,0.0546538,0.05582799,0.07516447,0.04330832,0.03121362,0.06951953,0.03040578,0.03008803,0.0155837,0.05157233,0.01245908,0.02111045,0.05881077,0.07650936,0.0509915,0.05139388
7,0.03528436,0.0005884379,0.0777294,0.1019707,0.05470396,0.0556653,0.07518391,0.04329507,0.03115309,0.07526877,0.03035764,0.03013134,0.01556745,0.05157452,0.01294241,0.02140975,0.05801839,0.07648535,0.05094723,0.05133234
8,0.03533674,0.000551763,0.07806862,0.157962,0.05472214,0.05560702,0.07521003,0.04328319,0.03115436,0.08205055,0.03034925,0.03028989,0.01554301,0.05155413,0.01341676,0.02187319,0.05728687,0.07650261,0.05091659,0.05129002
9,0.03536278,0.000517372,0.07834645,0.2104622,0.05470868,0.05557765,0.0752491,0.0432902,0.03115261,0.08665062,0.03035656,0.0304997,0.01551622,0.05152567,0.01358077,0.02220685,0.05641358,0.0765903,0.05091548,0.05124741
10,0.0354522,0.0004851271,0.07873024,0.2596892,0.05468586,0.05552111,0.07531096,0.04329804,0.0311335,0.08886398,0.03032523,0.03067045,0.0154903,0.0514944,0.01371604,0.02252376,0.05568186,0.07669687,0.05092487,0.05121608
11,0.03552336,0.0004548905,0.07907762,0.3058468,0.05465695,0.05548019,0.07538304,0.04331231,0.0311187,0.08977901,0.03025914,0.03081248,0.01546593,0.05146389,0.01396878,0.02275776,0.05498833,0.07680264,0.05093234,0.05119214
