frame,Timestamp,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0.0,40,0.922896981701554,0.9575588913074052,0.2992274359288556,0.9312730232109326,0.05756808844726742,0.22897873226587542,0.0005364938912406506,0.0447574397384456,0.040667575880745564,0.11959938131727325,0.04272468323336835,0.05234483500181237,0.01589854112649977,0.44453990262780185,0.007063122532498764,0.04444599401371308,0.032294091843332075,0.03454801810114815,0.09292885852524108,0.9672258234911574
1.0,80,0.9255144599236512,0.9565245855996555,0.2989010413305804,0.9309983979933154,0.06133268763697018,0.22717492268511402,0.0005469094103513263,0.04265856361080202,0.041505222437077126,0.12597065703306123,0.041698705289557964,0.054826700179478535,0.01462133450064911,0.45279976931673355,0.0072248440583054475,0.043829993150318575,0.030458230334402547,0.03137406645030917,0.09739385124259309,0.9703610747392308
2.0,120,0.9241256080551344,0.9583956319667966,0.3047432156520532,0.9357280122408763,0.054177485331029444,0.2221199550573564,0.0005719725634026783,0.04615430645325035,0.04166686416515309,0.12331829082310615,0.0392825484723558,0.053036408875724986,0.013811663592668158,0.47799022202565145,0.0072576078087837476,0.04199201098142876,0.03642495309273614,0.03641998223286148,0.09512212232564601,0.9704141266919557
3.0,160,0.9263158509212733,0.9576309401151374,0.2955067305527208,0.9339636493321712,0.05830167903312624,0.22376421144235448,0.00050772507508181,0.042182860819051114,0.04020212625238767,0.1219177969477417,0.04218096441357645,0.05339962125906193,0.014624874398897487,0.4432118766865572,0.006912072955791687,0.0436934077896416,0.03001065008115368,0.03189841224558849,0.09292076069252167,0.9694174813422319
4.0,200,0.9216337335479111,0.9550956949790853,0.27401635107284367,0.9260955781753775,0.05600139016643794,0.22834519646451043,0.00040423443696710416,0.040621370891348464,0.040019462784727865,0.1114132698855773,0.040944075121342335,0.04570930797134136,0.013371009976224976,0.4056955587415465,0.006651164298190556,0.04223643742446638,0.030389171736357412,0.0359068660569663,0.11245647954804526,0.9688511648969672
5.0,240,0.9102554591845621,0.9403987837169042,0.2476755114767396,0.8866286735808773,0.07164541820526435,0.2440627309506773,0.00042580570330778795,0.031433212675640636,0.03893988245524214,0.10071028314179424,0.044020275405211626,0.04521705639517716,0.017137301893742508,0.3344652262602192,0.006004470159693425,0.05409917999151514,0.017406258195498344,0.021833246037939593,0.09887220872750418,0.9835971369259424
6.0,280,0.9166903362194965,0.9531390892911082,0.2690498386601391,0.9025730254388861,0.06747693413268487,0.2161265523896204,0.0007287005552144758,0.031954005444277934,0.04667664402453098,0.13734413637209592,0.04722364090489456,0.05815956414604447,0.022567292557307956,0.2902462402524567,0.007727481543059735,0.06549615307213352,0.018723279095191656,0.02438556289605471,0.1547893921077694,0.9751688945680727
7.0,320,0.9170673242694506,0.9540246309872786,0.2699566951459415,0.9052540511217202,0.06660469213600677,0.21653414912200666,0.0007142127650223728,0.030877657425780063,0.04521692604104099,0.13289495601796225,0.04700457470049258,0.05665157946567475,0.021905331753913994,0.2855125921065885,0.007398351874578073,0.06314744917236015,0.01873174332461437,0.02432182309885509,0.14312997161657498,0.9746086230244733
8.0,360,0.9295938786768111,0.9617085313080755,0.2884463402315317,0.9419215305457004,0.06746313517459532,0.2470319755225222,0.0006540783287147118,0.05073917517985265,0.05193300514139179,0.12090057301663157,0.03297295535595199,0.04690971766036993,0.01391361961588134,0.4367353998827851,0.007042304658620034,0.040701397208522755,0.040384439528868776,0.038291387826880297,0.07665884247084138,0.9710050500440054
9.0,400,0.9127747707465225,0.9597529208402128,0.32954077304559914,0.9085779836420531,0.050561901650458416,0.21008867337970882,0.001063309046819326,0.04616352753685554,0.05002101776612618,0.1321393895884942,0.03748904414856563,0.046337448264620114,0.01928588896986895,0.37441926949491267,0.007969035323164285,0.04519308910483721,0.050663170377361566,0.04848550067268153,0.1899602309511274,0.9719409772540234
10.0,440,0.9240213995572205,0.9546809801296252,0.28455424815488684,0.9340284251238011,0.07293697682633635,0.2345122933187788,0.0007864236503704819,0.04086400079719202,0.042853433221108614,0.12490279558818515,0.05528722977278239,0.0769300632299948,0.019269988093484246,0.3921769339770035,0.008306527621008874,0.06182615307214628,0.0198500980594191,0.022741851585308673,0.08787401771995458,0.9721426932420331
11.0,480,0.9257534020429711,0.9582624815736958,0.29104334693512457,0.935969169395929,0.05850449222130796,0.21365365551046087,0.0006591496304922199,0.04820911089752529,0.04597438177892624,0.14415144301535587,0.05709121512429292,0.07591886334377977,0.016164182925766053,0.4291185145874701,0.007367723230901099,0.06571491558585554,0.023543581889446552,0.02724892419772821,0.13997666522730376,0.9674546327342638
12.0,520,0.911338479397341,0.9436832673878699,0.26377395589967273,0.8468391593832455,0.07785955786204074,0.2582792976937196,0.0008744493453000847,0.043631938959631036,0.06529044614952097,0.13632848579571935,0.04284417948995568,0.045057723372445534,0.02140090929023656,0.31319127089231824,0.008250648220730785,0.05225191564253978,0.03490980587913077,0.036137949219933733,0.28417796682463164,0.98830474206985
13.0,560,0.9045347307361116,0.9173690702276664,0.2299793244721349,0.8320866091126891,0.10541263931211996,0.29720681556800677,0.0004284862246321197,0.0289554162642849,0.043467367726363955,0.08653355152901779,0.029726085517495886,0.03387065792646829,0.017085237101908967,0.317052045425576,0.005287907044515714,0.04357796546155987,0.01831031362407056,0.018860331351821812,0.04503269151697531,0.9870321174572269
14.0,600,0.9162999605258977,0.9494689762575007,0.28712672923142396,0.9225174387847708,0.06844111276788141,0.2169552651784615,0.0008490719961325128,0.05166317217206374,0.050324100736165486,0.1480172286325225,0.0561889779256134,0.07407979959461623,0.015704525717258812,0.4210557175612605,0.00785631308183976,0.059992713309029534,0.02554709402288197,0.025751958218267333,0.19920706254060408,0.9727166404447866
15.0,640,0.8580284002948367,0.9192817381629027,0.34920721773676316,0.9148984621953492,0.10357633789143135,0.2529303579713098,0.0025509747894784003,0.0742402778349321,0.045448809549167524,0.11205374767750041,0.06892199488641898,0.07296031044401212,0.04109748056546338,0.4254596675532681,0.014098320006925447,0.06842905583232145,0.033082244861365254,0.032024834829174106,0.038163281570449466,0.9754307067169762
16.0,680,0.8653379217310472,0.9279106783782228,0.3558842220560946,0.9189996831268341,0.10362126537233053,0.24560673656568938,0.002817036462430451,0.08232512315457426,0.054715374027141675,0.12093514816458234,0.07093701603186739,0.07489254335256627,0.035679170181538315,0.4133430268491501,0.012796606730013371,0.06342865335270337,0.03771617081265955,0.033914455686738024,0.05591741651803968,0.9743154720234231
17.0,720,0.9159453571573828,0.9439287566892552,0.24491307788975547,0.8988614322222074,0.0973640307532921,0.24611534596043488,0.00043672550433360787,0.03505676495087607,0.04654331186901566,0.09920827758343538,0.02547166095832508,0.029332978087898597,0.015678689628319125,0.3253514690320175,0.004847461273619586,0.0349072443132105,0.023076035395205585,0.024604762194492008,0.03287896274908877,0.9852855533736563
18.0,760,0.9110657441935368,0.9472892026207409,0.25648289375928685,0.9152611823546992,0.0830552808474835,0.22909913022591713,0.0005077309254828004,0.05500139375328051,0.05262598117251963,0.11911958153064031,0.032941400396941774,0.033016560892118095,0.010230116890703697,0.4316783251105742,0.004684004259798067,0.03620371006117272,0.0327723753820946,0.028631510474448413,0.07778637545978695,0.9819147764099999
19.0,800,0.9108723069178319,0.9414254053307756,0.24913773767298303,0.9043093656516819,0.0787173710820057,0.22393303377358292,0.0004798924443734975,0.05843087420169287,0.054121138565550474,0.11414337576864222,0.02612088824442652,0.026077428690237558,0.008345327498646074,0.40249863589383766,0.004051048981055457,0.028387556414308773,0.03770639908135148,0.028960186259564927,0.07439336377804287,0.983039624187331
20.0,840,0.9050939336962589,0.9408562758196898,0.26257305991681584,0.922502192483548,0.08313588166806062,0.2207929928545742,0.0005309894073687158,0.06081665461373767,0.051497752706290104,0.13059686746647456,0.0315516360308517,0.032300920726870706,0.008824300596300412,0.4730073844582503,0.004860035499646831,0.030368942040532056,0.030230853335887268,0.023564705452876908,0.09018286658226851,0.9799626105737108
21.0,880,0.9229044817187507,0.9607960428657106,0.28462702536113355,0.9544474523756801,0.1101981690066159,0.2711098329513705,0.00042386609060803703,0.049714788475889254,0.05467736680072784,0.10242216801546658,0.02426669993769956,0.022561692645302,0.007608875285758453,0.3779453978145847,0.004568939288569803,0.022600938745145353,0.03356202796635635,0.028434010391865314,0.03042931396474646,0.980041918937455
22.0,920,0.9233873274856057,0.9588702503812633,0.27295667731038764,0.94678487742132,0.1080546421970891,0.26418124859661574,0.0004499440129156255,0.05235698181671704,0.05770110031794386,0.10634770703653507,0.02577685814483702,0.024256563070296056,0.008641462389554723,0.38247046359705195,0.004777446315685741,0.024145795379792848,0.035350461049620086,0.02967357781435094,0.030914838707113527,0.9817621288866046
23.0,960,0.9040416715274716,0.9343008567693761,0.2391014213324284,0.8821529272056986,0.06620693145991473,0.21262645477199693,0.0006320334830118335,0.08235687715456315,0.05702446308302301,0.10411769429070332,0.03754191094132548,0.02501600435796629,0.003580170982284438,0.44305287793650605,0.005151678888235588,0.01845298894938099,0.06484417238793368,0.03134201694419717,0.1140196472990022,0.9832246365550937
24.0,1000,0.9062730881604608,0.9395207104228068,0.24605575057748816,0.8975253200285066,0.07026149608656208,0.21067271995580536,0.0006730047183554817,0.08004462618713087,0.057637361182264,0.1117044514164106,0.03448820975575679,0.025414203634503904,0.0035927541567377804,0.46109826606665966,0.004987794642442987,0.019440834152542986,0.057052956638681325,0.028245878475584373,0.10922654700631795,0.981735574906101
25.0,1040,0.9072331741934442,0.9400405433952786,0.24493585784257782,0.890163624980928,0.0728634568893179,0.22517318551337687,0.0007246360751213718,0.07808944235411248,0.05691604425497729,0.11453953634192174,0.04250686154427604,0.0315337423622041,0.00433106939031039,0.44523344795452596,0.005463960168845446,0.02461504749442769,0.05153206025897756,0.027573319607093357,0.13028880567503778,0.9821966210653242
26.0,1080,0.9079684246429804,0.9413090954685303,0.24590536035831137,0.8963139067379587,0.07050983247359109,0.21549478342535724,0.0006640452511016768,0.07863149861519804,0.05769329532202042,0.1092592804473698,0.035235360328529246,0.025557769751547207,0.0035202324412743086,0.4545705285340005,0.005012862916297579,0.01945159522076032,0.057773720821381415,0.028236115788143317,0.10859184268953487,0.982125391113831
27.0,1120,0.9059337026185991,0.9375458292443462,0.24230420060092386,0.8861522131549018,0.06785883058304291,0.21147842697958164,0.0006492878429780758,0.08075334231003126,0.05600056304783288,0.10714906918383518,0.0374560758542954,0.026218157470678814,0.003460758046396267,0.4476971889066119,0.005130824430504453,0.01938118385990942,0.058192275467403555,0.028282351789820012,0.11534774522948438,0.9816211811489177
28.0,1160,0.9090062469221362,0.9427353896985933,0.24481607289717042,0.8975662362259609,0.073985734505434,0.22588558428907152,0.0007189102380613002,0.07685994082182628,0.05673018487713184,0.1152576128459994,0.04047934705607786,0.030722865770702587,0.004043021140903591,0.4526755291733741,0.005430824553171544,0.024275215497933714,0.04983511155033136,0.026489891192961676,0.12665669956302963,0.9816007625216608
29.0,1200,0.9091914673529832,0.9426103423645352,0.25220323268522427,0.904103993394702,0.08018997490665147,0.2306053245755674,0.0006525743648019973,0.06733309778999359,0.06142589448923732,0.13408582721510115,0.035539933212949765,0.03202042747690268,0.006107214657476268,0.45124165772801644,0.0049314541760522345,0.030604970836357923,0.03797491190249101,0.023873179181448573,0.1220026573273423,0.9817234681979642
30.0,1240,0.9106085346308128,0.9446006791186112,0.2475239066807082,0.8997053067382064,0.07493661913214444,0.22647169239255316,0.0006911837781000363,0.07295967921351086,0.06070690523898614,0.12139178354583689,0.037173411646555785,0.029275620480752225,0.004172670522593156,0.44789121176698526,0.00519631083781391,0.024025922483746433,0.05004147384922246,0.02655433998522917,0.12061608267671657,0.9820460717994945
