frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
0,0.06589858,1.192093e-07,0.13648,0.76011,0.07026259,0.06150432,0.07537205,0.04995567,0.06173715,0.05177478,0.028101,0.04948775,0.0151703,0.0874247,0.01420671,0.02277065,0.14927,0.08334967,0.05046333,0.05058987
1,0.06605905,1.184544e-07,0.1356875,0.7498866,0.07057843,0.06214257,0.07536998,0.05006343,0.06103232,0.05181691,0.02813093,0.05062618,0.01517308,0.09178634,0.01460115,0.02272714,0.1530066,0.08372463,0.05045725,0.05057827
2,0.06655173,1.168756e-07,0.1342213,0.7361969,0.0705221,0.06598497,0.07536038,0.05000932,0.060484,0.05185199,0.02816439,0.05265759,0.01518605,0.09362337,0.01472996,0.02277143,0.1553761,0.08412101,0.05046547,0.05057054
3,0.06729715,1.156275e-07,0.132852,0.735702,0.0707345,0.06660883,0.07534807,0.05002737,0.06040233,0.05190312,0.02819447,0.05534868,0.01518908,0.09398574,0.0149214,0.02294507,0.159752,0.08446007,0.05047648,0.05056862
4,0.068144,1.141088e-07,0.1307187,0.7327608,0.07085072,0.06700836,0.07533833,0.04998022,0.06005638,0.05198216,0.02824036,0.05705219,0.01518966,0.09412105,0.01506583,0.02321276,0.1629959,0.08490629,0.05048757,0.05056589
5,0.068906,1.134397e-07,0.1287238,0.7261212,0.07100473,0.06765531,0.07533288,0.04997258,0.05974929,0.05204017,0.02825799,0.05826475,0.01518902,0.09435761,0.01531349,0.02345231,0.1667682,0.08535279,0.05049821,0.05056764
6,0.06962938,1.129284e-07,0.1266079,0.721541,0.07128151,0.06841504,0.07532843,0.04995418,0.05946499,0.05208594,0.02826954,0.05947275,0.01518791,0.09462976,0.01551368,0.02363784,0.1705105,0.08582614,0.05050666,0.05058023
7,0.07043134,1.126813e-07,0.1247046,0.7192546,0.07177109,0.06926867,0.07532509,0.04998967,0.05939049,0.05217532,0.02828563,0.06150006,0.01518793,0.09570904,0.01573975,0.02381786,0.1744678,0.08619617,0.05050998,0.05058997
8,0.07144715,1.129722e-07,0.1229524,0.7226099,0.07254188,0.07037979,0.07532363,0.05017108,0.05962909,0.05229361,0.02831226,0.06535447,0.01518644,0.09725099,0.01577785,0.02389216,0.1786079,0.08643024,0.05052173,0.05060661
9,0.07264296,1.127223e-07,0.1212183,0.7305813,0.07356893,0.07127698,0.07532156,0.05027422,0.06000065,0.05240325,0.02831676,0.06698977,0.01518405,0.09873359,0.01564922,0.02391265,0.1823409,0.08650386,0.05053592,0.05063078
10,0.07338282,1.115009e-07,0.1195266,0.7373199,0.07453594,0.07202387,0.07531792,0.05030683,0.06086743,0.05273033,0.02829444,0.0682271,0.01518048,0.1004243,0.01548322,0.02400372,0.1853286,0.08638637,0.05053374,0.0506546
11,0.07448919,1.102395e-07,0.1182449,0.7481543,0.07565284,0.07253649,0.07531223,0.05036627,0.06233359,0.05332698,0.02823263,0.06934627,0.01517656,0.1027259,0.0153673,0.02409369,0.1892772,0.08622222,0.05053788,0.05069
12,0.07474907,1.080115e-07,0.116933,0.7433993,0.07663091,0.07279801,0.07530458,0.0503551,0.06491898,0.05430705,0.02820982,0.07016848,0.01517242,0.1078899,0.01530575,0.0240891,0.1924784,0.08597465,0.05055014,0.05072347
13,0.07501201,1.053418e-07,0.1157701,0.7344129,0.07756401,0.07283004,0.07529643,0.05040989,0.06869428,0.05492057,0.02813408,0.06945284,0.0151723,0.1138305,0.01516425,0.02404078,0.1969034,0.08566128,0.05056659,0.05076361
14,0.07536705,1.035353e-07,0.1143612,0.7229717,0.07840484,0.07231066,0.07528896,0.05055682,0.07337268,0.05612916,0.02803999,0.06880861,0.0151714,0.1213261,0.01503031,0.02399931,0.2004889,0.08535172,0.05057373,0.05080093
15,0.07564631,1.01406e-07,0.1130278,0.7168109,0.07915071,0.07149412,0.07528073,0.05071205,0.08008501,0.05755104,0.02793861,0.06762035,0.0151706,0.1316725,0.01488479,0.02390961,0.2040802,0.08515745,0.05057567,0.05082768
16,0.07560178,9.923524e-08,0.1116789,0.7020784,0.07970183,0.07057485,0.07527257,0.05095372,0.08678535,0.05899413,0.02783515,0.06634387,0.01517081,0.1408726,0.01473831,0.02382019,0.2071702,0.08489775,0.05057362,0.05084939
17,0.07527424,9.693851e-08,0.1102971,0.689209,0.08026258,0.06976522,0.07526404,0.05122878,0.09630508,0.06063157,0.0277244,0.06488877,0.01516998,0.1512155,0.01459059,0.02366262,0.2100913,0.08474512,0.05057325,0.05087454
18,0.07495226,9.478499e-08,0.108903,0.6702257,0.08103108,0.06900601,0.0752547,0.05153511,0.1089859,0.06247606,0.02762613,0.06336685,0.01516839,0.1619604,0.01444647,0.02348661,0.2125908,0.0846643,0.05056676,0.05089813
19,0.07451583,9.247539e-08,0.1075758,0.6544505,0.08162964,0.06827565,0.0752448,0.05174587,0.1212085,0.06437775,0.02754304,0.06197189,0.01516783,0.1759048,0.01434607,0.02330119,0.2154295,0.08471583,0.05055891,0.05092306
20,0.07384104,9.016463e-08,0.106281,0.6401058,0.08261113,0.06757112,0.07523598,0.05205016,0.1311401,0.06533779,0.02749502,0.06062834,0.01516846,0.187444,0.01423758,0.02312618,0.2199436,0.08483821,0.05054853,0.05094936
21,0.07306865,8.791084e-08,0.105107,0.6255695,0.08346418,0.06692921,0.07522685,0.05233544,0.1395928,0.06588686,0.02745664,0.05925423,0.01516957,0.1955872,0.0140941,0.02295518,0.224602,0.08499121,0.05053532,0.05097218
22,0.07217897,8.539111e-08,0.1039406,0.6081074,0.08477824,0.06640075,0.07521885,0.05260623,0.1475172,0.06638784,0.02742953,0.05799584,0.01517225,0.2031004,0.01392388,0.02280565,0.2292457,0.08529438,0.05051879,0.05099895
23,0.07129765,8.291234e-08,0.1028558,0.590661,0.08654595,0.06593987,0.07521131,0.05282804,0.1534056,0.06680407,0.0274179,0.056915,0.01517822,0.2104563,0.0137443,0.02265211,0.236774,0.08576442,0.05050296,0.05103803
24,0.07043873,8.047198e-08,0.1018264,0.5737563,0.08814234,0.06555,0.0752047,0.05299348,0.1595441,0.06724294,0.02740726,0.05593995,0.01518816,0.2164701,0.01356249,0.02252369,0.2484885,0.08636674,0.05048662,0.05108939
25,0.06962651,7.792249e-08,0.1007957,0.5569621,0.08955067,0.06523789,0.07519993,0.05306574,0.1640829,0.0676019,0.02741508,0.05522931,0.01520417,0.2215422,0.01341569,0.02242243,0.2595331,0.0869474,0.05047055,0.05115753
26,0.06885514,7.547388e-08,0.09980319,0.5405667,0.09063425,0.06503939,0.07519531,0.05321146,0.1683811,0.0679261,0.0274087,0.05453103,0.01521732,0.2256228,0.0132745,0.02233121,0.2712607,0.08758748,0.05045603,0.05122448
27,0.06809589,7.310535e-08,0.09884568,0.5244734,0.09165277,0.06487264,0.07519094,0.05333796,0.1726058,0.06822097,0.02739892,0.05386176,0.01522855,0.2289016,0.01315077,0.02225011,0.2837336,0.08827563,0.05044317,0.05128938
28,0.06738171,7.084095e-08,0.09790307,0.5088018,0.09260279,0.06475701,0.07518701,0.05344651,0.1761493,0.06848738,0.02738595,0.05326088,0.01523878,0.2312757,0.01304112,0.02218277,0.2951314,0.0889618,0.05043168,0.05135633
29,0.06676063,6.881936e-08,0.09700456,0.4941677,0.09346553,0.06464663,0.07518286,0.05352594,0.1791995,0.06872643,0.02737616,0.05261412,0.01524863,0.2332082,0.01293869,0.02212038,0.3061952,0.08956325,0.05042117,0.05141858
30,0.06617888,6.686574e-08,0.09615934,0.4803413,0.09420464,0.0645384,0.07517914,0.05360451,0.1821256,0.06896491,0.02736779,0.05198947,0.01525709,0.2352122,0.01284785,0.0220641,0.3166071,0.09019968,0.05041117,0.05147725
31,0.0656279,6.503393e-08,0.09536254,0.4671414,0.09481412,0.06443361,0.07517522,0.0536975,0.1848879,0.06912965,0.02735607,0.0513996,0.01526599,0.2370445,0.01276807,0.0220055,0.3255993,0.09069932,0.05040159,0.0515349
32,0.06508995,6.328729e-08,0.09462086,0.4544152,0.09543611,0.0643386,0.07517179,0.05379045,0.1873377,0.06932797,0.02735334,0.05088077,0.01527527,0.2387669,0.0126837,0.02195794,0.3333481,0.09117907,0.05039298,0.05158033
33,0.06460954,6.167859e-08,0.09392328,0.4428666,0.09607232,0.06425019,0.07516841,0.05389677,0.1894633,0.06950694,0.0273511,0.05036888,0.01528378,0.2403396,0.01258627,0.02190934,0.3399154,0.0915632,0.0503841,0.05162711
34,0.06408587,6.014115e-08,0.09326351,0.4320268,0.09670127,0.06416051,0.07516515,0.05398257,0.1915362,0.06965219,0.02734259,0.04989823,0.0152913,0.2418883,0.01251237,0.02187102,0.3469094,0.09198815,0.0503764,0.05167488
35,0.0635831,5.865602e-08,0.09265114,0.4216509,0.09734837,0.06407248,0.07516196,0.05405845,0.1932193,0.06977494,0.02733976,0.04946001,0.01529803,0.243479,0.0124358,0.02183158,0.3538595,0.09239778,0.05036945,0.05171657
36,0.06310789,5.730704e-08,0.09208573,0.4117785,0.09795076,0.06399281,0.07515921,0.05412303,0.1946321,0.06987267,0.02733818,0.04905185,0.01530391,0.244953,0.01237743,0.0217953,0.3602041,0.09278734,0.05036315,0.05175037
37,0.06267806,5.604217e-08,0.09156173,0.4028695,0.09845386,0.06391824,0.07515668,0.05417353,0.1963048,0.06996795,0.02734259,0.04866554,0.01530941,0.2464005,0.01230894,0.02176576,0.3664712,0.09312176,0.05035692,0.05179318
38,0.06223555,5.494326e-08,0.09106334,0.3944948,0.09902412,0.0638468,0.07515432,0.05422192,0.1973308,0.07010464,0.02734439,0.0483084,0.01531447,0.2477105,0.01224749,0.02173049,0.3718157,0.09342295,0.05035137,0.05182328
39,0.06182148,5.389835e-08,0.09060381,0.3867683,0.09952764,0.06379151,0.07515192,0.05430476,0.1985334,0.0702281,0.02734824,0.04797431,0.01531944,0.249031,0.01218108,0.02170623,0.3764691,0.09368445,0.05034602,0.05185235
40,0.06143206,5.291859e-08,0.09018355,0.3793513,0.09999665,0.06371581,0.07514981,0.05437706,0.1994292,0.07039659,0.02735098,0.04765461,0.01532419,0.2502648,0.01211369,0.02167939,0.3801527,0.09390216,0.05034051,0.05187212
41,0.06109323,5.204347e-08,0.08979328,0.3729162,0.1004059,0.06363862,0.07514744,0.05443935,0.2002928,0.07057608,0.02735223,0.04738317,0.01532953,0.2514411,0.01205994,0.02164806,0.3828454,0.09403354,0.05033533,0.05189108
42,0.06075381,5.116484e-08,0.08940639,0.366507,0.1008476,0.06357545,0.07514562,0.05446394,0.2010302,0.07070402,0.02735174,0.04712898,0.01533307,0.2526593,0.01201897,0.02162107,0.3872269,0.0942193,0.05033036,0.05191514
43,0.06048664,5.035551e-08,0.0890366,0.360488,0.1012916,0.06353018,0.075144,0.0544902,0.201668,0.07083352,0.0273519,0.04688973,0.0153356,0.2536114,0.01197574,0.02159614,0.3912536,0.09440085,0.05032536,0.05193846
44,0.06023036,4.961116e-08,0.0886761,0.354833,0.10168,0.06348202,0.07514241,0.0545139,0.2023458,0.07090781,0.02735034,0.04665511,0.01533833,0.2544362,0.01195125,0.02157663,0.3952363,0.09461695,0.0503209,0.05196059
45,0.05998461,4.888418e-08,0.08832548,0.3496579,0.102079,0.06345306,0.07514109,0.05453134,0.2036698,0.07101648,0.02735323,0.04644401,0.01534193,0.2553517,0.01193228,0.02156459,0.398498,0.0948353,0.05031724,0.05198682
46,0.059753,4.823157e-08,0.08799323,0.3446664,0.1024002,0.06342835,0.07513969,0.05453353,0.2050165,0.07109471,0.02735007,0.04623987,0.01534568,0.2560667,0.01191983,0.02155198,0.4024042,0.09506926,0.05031392,0.05201316
47,0.05953758,4.760512e-08,0.08767596,0.3399648,0.1027287,0.06341669,0.07513835,0.05454344,0.206288,0.071146,0.02734943,0.04607628,0.01534941,0.2565851,0.0119044,0.02153898,0.4064367,0.09529457,0.05031125,0.05203966
48,0.05932545,4.701774e-08,0.08738872,0.335327,0.1030119,0.06339576,0.07513677,0.0545808,0.207527,0.07121058,0.02734596,0.04590526,0.0153525,0.2569688,0.01188207,0.02152806,0.4094471,0.09545313,0.05030799,0.05206015
49,0.05914352,4.649601e-08,0.08708639,0.3310033,0.1032331,0.06337783,0.07513545,0.05459899,0.2086532,0.07128932,0.02734348,0.04576523,0.01535593,0.2571603,0.01184913,0.02152241,0.4123085,0.09562018,0.05030536,0.05208564
50,0.05894457,4.602133e-08,0.08684643,0.32712,0.103574,0.06335546,0.07513409,0.0546706,0.2092522,0.07128605,0.02734276,0.04555881,0.01535703,0.2576192,0.01181205,0.02151003,0.4149721,0.09572744,0.05030243,0.05210749
51,0.05878932,4.556173e-08,0.08664589,0.323457,0.1038892,0.06333146,0.07513305,0.05476321,0.2095401,0.0711694,0.02734604,0.04536243,0.01535761,0.2579435,0.01178545,0.02150487,0.4175283,0.09585825,0.05029991,0.05212588
52,0.05870204,4.518885e-08,0.08653557,0.3211621,0.1040457,0.06318003,0.07513095,0.05482207,0.2110801,0.0711573,0.02732449,0.04514362,0.01535409,0.2585118,0.01176796,0.02146839,0.417736,0.09579764,0.05029804,0.05212202
53,0.05864764,4.489728e-08,0.08641457,0.3195739,0.1040348,0.06297909,0.07512853,0.05486062,0.2127423,0.0711469,0.0273081,0.04484959,0.01534911,0.2595523,0.01174974,0.02143747,0.4143657,0.09558147,0.05029563,0.05211026
54,0.0586438,4.476907e-08,0.08627669,0.3179657,0.1038643,0.06280588,0.07512663,0.05495978,0.2154631,0.07130668,0.02728152,0.0446017,0.01534169,0.260503,0.011715,0.0213988,0.4112984,0.09554391,0.0502955,0.05209469
55,0.05863404,4.476498e-08,0.08615546,0.3172346,0.1035661,0.06254042,0.075125,0.05501001,0.2189856,0.07160816,0.02724839,0.0442818,0.01533259,0.2618134,0.01171144,0.02135771,0.4072732,0.09538058,0.05029609,0.05207842
56,0.0586223,4.496438e-08,0.08604139,0.3173428,0.1032115,0.06221968,0.07512339,0.0551248,0.2224618,0.07188639,0.0272089,0.04400806,0.01532384,0.2626412,0.01171761,0.02132316,0.4012719,0.09505355,0.05029959,0.05205762
57,0.05869121,4.570299e-08,0.08600815,0.3181351,0.1028142,0.06187149,0.07512206,0.05530899,0.2265587,0.07242815,0.02716003,0.04375998,0.01531525,0.263991,0.01174476,0.02128819,0.395199,0.09462254,0.05030635,0.0520235
58,0.05891679,4.645361e-08,0.08606545,0.3237244,0.1022294,0.06154316,0.07512077,0.05538869,0.2275551,0.07292932,0.02710243,0.04359377,0.01530589,0.2655272,0.01178746,0.02124044,0.3879023,0.09409606,0.05031647,0.051987
59,0.05930311,4.744776e-08,0.08621198,0.3327529,0.101454,0.06123269,0.07512037,0.055414,0.2264643,0.07348116,0.02704135,0.04354257,0.01529592,0.2674945,0.01181443,0.02118974,0.3803486,0.09343694,0.05032958,0.05195315
60,0.05997082,4.849607e-08,0.08642537,0.3429474,0.1007762,0.06099004,0.07512037,0.05534157,0.2234944,0.07384446,0.02698961,0.04368373,0.01528561,0.2690498,0.0118341,0.02115954,0.3738793,0.09274633,0.05034637,0.05191712
