frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0,0.0,0.93,1,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.002,0.0,0.0,0.11399999999999999,0.0,0.0,0.118,0.33999999999999997,0.002,0.0,0.0,0.0,0.086,0.0,0.0
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.098,0.0,0.0,0.122,0.33399999999999996,0.008,0.008,0.0,0.0,0.048,0.0,0.012
2,0.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.012,0.0,0.0,0.10200000000000001,0.0,0.0,0.124,0.322,0.014000000000000002,0.008,0.0,0.0,0.044,0.0,0.022
3,0.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.006,0.0,0.0,0.11599999999999999,0.0,0.0,0.118,0.322,0.02,0.0,0.0,0.0,0.064,0.0,0.024
4,0.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.024,0.004,0.004,0.0,0.0,0.11200000000000002,0.0,0.0,0.122,0.316,0.012,0.004,0.0,0.0,0.076,0.0,0.016
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.02,0.004,0.0,0.0,0.0,0.098,0.0,0.0,0.126,0.33799999999999997,0.006,0.004,0.0,0.0,0.072,0.0,0.006
6,0.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.124,0.354,0.0,0.004,0.0,0.0,0.066,0.0,0.004
7,0.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.02,0.014000000000000002,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,0.126,0.366,0.0,0.0,0.0,0.0,0.078,0.0,0.0
8,0.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.02,0.022,0.0,0.0,0.0,0.024,0.0,0.0,0.126,0.356,0.0,0.0,0.0,0.0,0.08199999999999999,0.0,0.008
9,0.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.012,0.034,0.0,0.0,0.0,0.016,0.006,0.0,0.132,0.364,0.0,0.0,0.0,0.0,0.078,0.008,0.016
