frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
0,0.0637649,1.266599e-07,0.17239,0.69966,0.07019494,0.06042016,0.07549042,0.04987615,0.06077366,0.05166099,0.02821581,0.04519995,0.01516886,0.09266591,0.01622727,0.02407534,0.12065,0.0838954,0.050556,0.05047673
1,0.06485838,1.318859e-07,0.1686522,0.7073558,0.07066502,0.06081386,0.07546961,0.05032708,0.06149932,0.051703,0.02829845,0.04715121,0.01516876,0.09383895,0.01590462,0.02399103,0.1211157,0.08415047,0.05053969,0.05048096
2,0.06985015,0.001377061,0.1648413,0.7252514,0.0710318,0.06115346,0.07544626,0.05029169,0.06156215,0.0518331,0.02828005,0.04885549,0.0151735,0.09316638,0.01552962,0.02392365,0.1204782,0.08443516,0.05052823,0.05047608
3,0.07422018,0.002063507,0.1612412,0.7398124,0.07144606,0.06177905,0.07542549,0.05020164,0.06133524,0.05192744,0.0282213,0.05158275,0.01517888,0.09421407,0.01522717,0.02389195,0.1254943,0.08487849,0.05054319,0.05047074
4,0.07539626,0.00193486,0.1577645,0.7500805,0.07116282,0.06498073,0.07540896,0.05008544,0.06086799,0.0519117,0.02827788,0.05711543,0.01518793,0.09416012,0.01511861,0.02379471,0.13126,0.08542114,0.05054554,0.05046443
5,0.07603811,0.001814231,0.1541215,0.7564731,0.07108472,0.06543275,0.07539204,0.04998897,0.06070571,0.05195059,0.02833134,0.06080865,0.01519475,0.09381194,0.01512925,0.02378899,0.1374532,0.08585027,0.05054472,0.05046535
6,0.07651731,0.001701122,0.1505473,0.7633731,0.07092128,0.06560334,0.07537472,0.04987169,0.06052993,0.05203842,0.02835081,0.06381895,0.01519904,0.09324902,0.01525151,0.02381647,0.1426205,0.08630778,0.05056088,0.05046882
7,0.07699781,0.001595065,0.1471408,0.769775,0.07089543,0.0657503,0.07535943,0.0497681,0.0604929,0.0521238,0.02835172,0.06770273,0.01520883,0.09238582,0.01545809,0.0239241,0.1455745,0.08643202,0.05060364,0.05047278
8,0.07752378,0.001495621,0.1440109,0.7767091,0.0712156,0.06619503,0.07534512,0.04976293,0.06030406,0.05224746,0.02832893,0.07146595,0.01522932,0.09131823,0.01561361,0.02398251,0.1478718,0.08618391,0.05066217,0.05047731
9,0.07794396,0.001402376,0.1412228,0.7807674,0.07131094,0.06671517,0.0753305,0.04971623,0.05974673,0.05238259,0.02832681,0.07637244,0.01524678,0.09041233,0.01570501,0.0241147,0.149913,0.08600312,0.05070785,0.05048221
10,0.07831474,0.001314946,0.1384706,0.7780286,0.07146928,0.06693955,0.07531788,0.04973861,0.0590206,0.05249574,0.02837102,0.08638617,0.01527967,0.08943105,0.01583236,0.02405012,0.1521674,0.08580893,0.05077717,0.0504897
11,0.07817937,0.001232966,0.1360644,0.7634228,0.07155602,0.06697848,0.07530686,0.04980304,0.0582567,0.05255655,0.02845739,0.09912556,0.01530461,0.0885088,0.01611535,0.02396208,0.1562158,0.08570676,0.050837,0.0504978
12,0.07874824,0.001156098,0.1348801,0.7539967,0.07229726,0.06806665,0.07529685,0.04990852,0.05735085,0.05259516,0.02863142,0.1128233,0.01532503,0.08790119,0.01636336,0.02387003,0.1605743,0.08580585,0.05091292,0.05050533
13,0.07957432,0.001084026,0.1330925,0.7481486,0.07311179,0.06913508,0.07528862,0.05035001,0.05633081,0.05261807,0.02878336,0.1251551,0.01533966,0.08703424,0.01663329,0.02381836,0.1661431,0.08577387,0.05095498,0.05051504
14,0.08003702,0.001016449,0.1323928,0.7437462,0.07451973,0.07009221,0.07528272,0.05124966,0.05536488,0.05261993,0.02898595,0.1369369,0.01535615,0.08669811,0.01686522,0.02377406,0.1733018,0.08595742,0.05105025,0.05052507
15,0.08061867,0.0009530851,0.1321333,0.7386301,0.07533354,0.07116666,0.07527829,0.05184175,0.05445368,0.05261119,0.02910135,0.1440686,0.01536661,0.08587245,0.01710057,0.02387812,0.180902,0.08600129,0.05110048,0.05053346
16,0.08104631,0.000893668,0.1325676,0.7246938,0.07556996,0.07194664,0.07527323,0.05352011,0.05349179,0.05254244,0.02910265,0.1499899,0.01540439,0.08465746,0.01729085,0.02393647,0.1877073,0.08593707,0.05112968,0.05053909
17,0.08358852,0.0008379612,0.1340342,0.7128142,0.07595941,0.07194298,0.07527675,0.05460487,0.05381019,0.05262451,0.02918611,0.1451366,0.01549797,0.08395181,0.01753786,0.02436575,0.2266451,0.08562805,0.0512469,0.05054438
18,0.08532005,0.0007857258,0.134577,0.7001496,0.07628786,0.07188612,0.0752782,0.05578936,0.05412988,0.05277519,0.02918476,0.1408062,0.0155495,0.08345141,0.01777137,0.02519696,0.2646508,0.08535244,0.05132686,0.0505496
19,0.08757271,0.0007367486,0.1339519,0.6815203,0.07632919,0.07148229,0.07528213,0.05783409,0.05581572,0.05298981,0.02919903,0.1401611,0.01559823,0.08359024,0.01802567,0.02621725,0.2978522,0.08534332,0.05140276,0.05055162
20,0.08861439,0.0006908257,0.1332341,0.6697937,0.07693632,0.07211968,0.07528645,0.05911881,0.05648056,0.05318375,0.02918448,0.1415028,0.01564428,0.08371392,0.01841522,0.02688288,0.3266293,0.08538841,0.05145347,0.05055304
21,0.08888949,0.000647769,0.1332451,0.6605396,0.07679673,0.0716534,0.07530456,0.05953472,0.05860285,0.05333754,0.02908821,0.1387687,0.01566232,0.08403776,0.01882046,0.02776727,0.360145,0.08556412,0.05149574,0.05057159
22,0.08910096,0.0006820717,0.1332691,0.6626595,0.07748848,0.08165522,0.07530929,0.06047111,0.05988958,0.05335157,0.02912507,0.1443372,0.01569951,0.08490273,0.01919892,0.02870698,0.3927009,0.08590211,0.05156699,0.0505824
23,0.08912758,0.001043324,0.1340161,0.6676,0.07726931,0.08380531,0.07532516,0.06215211,0.0605874,0.05340218,0.02911584,0.147683,0.01575249,0.08626737,0.01958768,0.02939655,0.4246061,0.08625031,0.05165374,0.05058382
24,0.08890408,0.001294996,0.1354285,0.677869,0.07836052,0.09217969,0.07533491,0.06382291,0.06025933,0.05339531,0.02915704,0.1520074,0.01584295,0.08681521,0.02001149,0.02969915,0.450599,0.08636194,0.05170833,0.0505818
25,0.08878913,0.001541945,0.1371825,0.6876528,0.07915945,0.0986665,0.07534271,0.06487515,0.05954301,0.05337695,0.02921261,0.1563333,0.01590924,0.08719278,0.02044688,0.02997357,0.4651838,0.086422,0.05173743,0.05058038
26,0.08867775,0.001761692,0.1382273,0.6987876,0.07983451,0.1052339,0.07535019,0.06583005,0.05879969,0.05335452,0.02926417,0.1607399,0.01598199,0.08753512,0.02076327,0.03024095,0.4804422,0.08651482,0.0517675,0.05058086
27,0.08859314,0.001978881,0.1392805,0.7092854,0.08047478,0.1108358,0.07535695,0.06656621,0.05813226,0.05333371,0.02930674,0.1646823,0.01604194,0.08793405,0.02103873,0.03044767,0.4954508,0.08660463,0.05179498,0.05058122
28,0.08845155,0.002125173,0.1401415,0.7191525,0.08105496,0.1161806,0.07536305,0.06730725,0.05748703,0.05331459,0.02934636,0.1684605,0.01610108,0.088322,0.0213077,0.03068421,0.5094705,0.08665439,0.05182244,0.05058148
29,0.08833215,0.002245501,0.1408516,0.7288364,0.08160546,0.1212127,0.07536807,0.06790549,0.05696126,0.05330037,0.02938419,0.1719669,0.01616031,0.08876721,0.02156857,0.03089682,0.5229397,0.08673993,0.05184429,0.05058087
30,0.08825497,0.002381061,0.1418154,0.738048,0.08211865,0.1254741,0.07537302,0.06845734,0.05642611,0.0532891,0.02942096,0.1753128,0.01621575,0.08912065,0.02174563,0.03110826,0.536457,0.08680377,0.0518665,0.05057982
31,0.08817208,0.002483326,0.1428856,0.7463087,0.08258854,0.1294287,0.07537787,0.06893668,0.05597112,0.05328256,0.02945844,0.1785597,0.01626842,0.08951908,0.02190722,0.03126176,0.5493054,0.08683276,0.05188544,0.05057887
32,0.08808867,0.002555214,0.1438056,0.7533948,0.08295409,0.1328156,0.07538264,0.06938811,0.05558065,0.05327472,0.02949486,0.1815544,0.01631459,0.08991186,0.0220931,0.03140862,0.5612917,0.08685203,0.05190863,0.0505778
33,0.08805703,0.002622208,0.1446968,0.7595882,0.08328346,0.1351882,0.07538741,0.06972526,0.05518499,0.05326745,0.02952668,0.1843885,0.01635385,0.0902098,0.02231931,0.03158649,0.5719683,0.08690949,0.05193296,0.05057724
34,0.08795574,0.002673107,0.14552,0.7653681,0.08354255,0.1373712,0.0753915,0.07003824,0.05480717,0.05325951,0.02955895,0.1869798,0.0163899,0.09044397,0.02253256,0.03174528,0.5818214,0.08695549,0.05195856,0.05057685
35,0.08787727,0.00272841,0.1462389,0.7708867,0.08377937,0.1393644,0.07539544,0.07031494,0.0544348,0.05325128,0.02958808,0.1894015,0.01642366,0.09063637,0.02272162,0.03188937,0.5912129,0.0869994,0.05198204,0.05057678
36,0.08777707,0.002778837,0.1469579,0.7760064,0.08401195,0.1413811,0.07539911,0.07059933,0.05409517,0.05324269,0.02961695,0.1916852,0.01645392,0.09084664,0.02290319,0.03202387,0.6000009,0.08704152,0.05200207,0.05057705
37,0.08768357,0.002834283,0.147574,0.7810326,0.08425118,0.1432883,0.07540292,0.07086882,0.05375855,0.05323649,0.02964838,0.1938503,0.01648577,0.0910091,0.02311075,0.03216977,0.6074584,0.08711398,0.0520221,0.05057717
38,0.08758382,0.002892304,0.1483905,0.7856119,0.08444215,0.1459974,0.07540597,0.07111535,0.05348774,0.05322897,0.02967778,0.1959233,0.01651728,0.09129034,0.02325302,0.03228479,0.614848,0.08714764,0.05203495,0.05057747
