frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
25,0.0480792,0.002252209,0.1047822,0.04392567,0.06138619,0.05282022,0.07504828,0.04540335,0.07195179,0.07163758,0.05130689,0.06585982,0.01512769,0.1152647,0.01252553,0.02239156,0.03786961,0.07594378,0.05062575,0.09432141
26,0.0675284,0.002111793,0.1348917,0.04390868,0.06120469,0.05278325,0.07504626,0.04534936,0.0722525,0.07077149,0.05188114,0.0664355,0.01512442,0.1142686,0.01219693,0.02238021,0.03756699,0.07594228,0.05061625,0.09261073
27,0.1256671,0.001980136,0.1888303,0.04386156,0.06119253,0.05274702,0.07504392,0.04525653,0.07152325,0.06972419,0.05278942,0.06694164,0.01512351,0.1149576,0.01191451,0.02225716,0.03734908,0.07593998,0.05061251,0.09029874
28,0.1801809,0.001856686,0.239406,0.04379139,0.06135844,0.05267135,0.07504246,0.04519443,0.07137805,0.06883273,0.05482003,0.06913871,0.01512311,0.114979,0.01164787,0.02221343,0.03685751,0.07594252,0.05060219,0.08794426
29,0.2312958,0.001740934,0.2868283,0.04371593,0.06195425,0.05261034,0.075042,0.04514054,0.07167777,0.06784566,0.06506646,0.07499523,0.01512182,0.1135087,0.01139236,0.02213694,0.03630506,0.07597557,0.05059214,0.08568837
30,0.2792238,0.001632401,0.3312939,0.04363083,0.06294819,0.0526193,0.07504187,0.04512134,0.07379778,0.0668657,0.0756336,0.08116746,0.01511981,0.1109478,0.0111202,0.02206726,0.03577745,0.07598305,0.05058076,0.0835475
31,0.3241635,0.001849718,0.372987,0.04357727,0.06364811,0.05283923,0.07504162,0.04505561,0.07498749,0.06586177,0.09151991,0.09160484,0.01511789,0.1082074,0.01086022,0.02206467,0.0352557,0.07603115,0.05057948,0.0815134
32,0.3663012,0.002294704,0.4120807,0.04359775,0.06428748,0.05303644,0.07504183,0.04501646,0.0756152,0.0648988,0.1251541,0.1020125,0.01511631,0.1053286,0.0106009,0.021997,0.03471654,0.07606416,0.05057652,0.07960071
33,0.4058117,0.003432301,0.4487369,0.04362102,0.06488218,0.05340086,0.07504183,0.04496546,0.07688294,0.06398538,0.1650809,0.1098047,0.0151203,0.1026203,0.01032217,0.02191275,0.03429349,0.07611685,0.05058729,0.07780369
34,0.4428588,0.00409554,0.4831076,0.04367078,0.06507368,0.05371813,0.07504318,0.04493889,0.07751028,0.06312373,0.2073666,0.1177046,0.0151396,0.1000106,0.01008057,0.02181271,0.03398623,0.07612945,0.0505855,0.07610668
