frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
0,0.06245921,9.406358e-08,0.12391,0.69371,0.07639831,0.06368555,0.07526957,0.05239017,0.0550673,0.05150685,0.02840369,0.05600674,0.0151996,0.09447972,0.01780743,0.02261988,0.2126,0.08624415,0.05038033,0.05066793
1,0.06276851,9.359905e-08,0.1242392,0.6793878,0.07610291,0.06413899,0.07527351,0.05234681,0.05460776,0.0515924,0.02848142,0.0571074,0.01520051,0.09638513,0.01823265,0.0226256,0.2084494,0.08640487,0.05038261,0.05065325
2,0.06359543,9.391835e-08,0.1225264,0.6598253,0.07569293,0.06752834,0.07526631,0.0521561,0.05453901,0.05163264,0.02856372,0.05946098,0.01520665,0.09735371,0.01847646,0.02272458,0.2033599,0.08662336,0.05038868,0.05065055
3,0.06458287,9.445e-08,0.1209792,0.659363,0.07538015,0.06791369,0.07526024,0.05197548,0.05462235,0.05165805,0.02858282,0.0622367,0.01520648,0.0969298,0.01852253,0.02279349,0.2020269,0.08688194,0.05039382,0.05064701
4,0.06520565,9.547112e-08,0.1199424,0.6640589,0.07493689,0.06832692,0.07525579,0.05192421,0.05445983,0.05165913,0.02863339,0.06473585,0.01521451,0.09717047,0.01848292,0.02286054,0.2008531,0.08721019,0.05040242,0.05064099
5,0.06584949,9.625437e-08,0.1190731,0.666316,0.07454225,0.06877635,0.07525262,0.05187982,0.05433127,0.05166644,0.02868207,0.06634866,0.01522126,0.09743854,0.01847107,0.02293419,0.1992705,0.08749072,0.05041232,0.05063224
6,0.06722438,9.890499e-08,0.1181801,0.6673052,0.07421392,0.06914064,0.07524844,0.0518084,0.05420943,0.05167029,0.02871113,0.06746688,0.01522799,0.09786822,0.01856083,0.02296014,0.1978464,0.08789267,0.05042208,0.0506206
7,0.06917845,1.02842e-07,0.1181396,0.6642672,0.07388964,0.06973305,0.07524432,0.05175303,0.0540701,0.05167253,0.02875765,0.06831991,0.01523355,0.09829043,0.01859865,0.02298409,0.19491,0.08817463,0.05042859,0.05060747
8,0.07411409,1.101338e-07,0.1180878,0.6575311,0.07362319,0.07069791,0.07523777,0.05166365,0.05389179,0.05167187,0.02881693,0.0693422,0.01523973,0.09916952,0.01858127,0.02299292,0.1922396,0.08844561,0.05043727,0.05059721
9,0.08634734,0.0007516047,0.1211106,0.6430131,0.07356597,0.07350188,0.075232,0.05154207,0.05380653,0.05167309,0.02883593,0.07011745,0.01524341,0.1008274,0.0184955,0.0229316,0.1897207,0.0885735,0.05044415,0.05059444
10,0.1224831,0.00399947,0.1277333,0.6246075,0.07457368,0.07547136,0.07522734,0.05137308,0.05387473,0.0516661,0.02883931,0.07100439,0.01524769,0.1013575,0.01857128,0.02283125,0.1864935,0.0885236,0.0504723,0.05060378
11,0.1725829,0.009102609,0.1337542,0.6057141,0.07546692,0.07676724,0.07522185,0.05130329,0.05386763,0.05165014,0.02886289,0.07434603,0.01525313,0.1024232,0.01872189,0.02273655,0.1834787,0.08841322,0.05049655,0.05061661
12,0.2241715,0.01765735,0.1393042,0.5881569,0.0762677,0.07700513,0.07521698,0.05129728,0.05391335,0.05166104,0.02885039,0.0776009,0.01525761,0.1036388,0.01893579,0.02265242,0.1817985,0.08809028,0.05052034,0.05063196
13,0.2725437,0.03546191,0.1452402,0.5719614,0.07759479,0.07711728,0.07521238,0.05121753,0.05418225,0.05166768,0.02877872,0.07838286,0.01526212,0.1046945,0.01888724,0.02255876,0.1827051,0.08768442,0.05055619,0.05063722
14,0.3178999,0.07627234,0.1530145,0.5663961,0.07967819,0.07767808,0.07520849,0.05115522,0.05450103,0.05172543,0.02869685,0.0784284,0.01526493,0.1051525,0.01889605,0.02252994,0.1831899,0.08728803,0.05057352,0.0506382
15,0.3604281,0.1234929,0.1604344,0.5679631,0.08138916,0.07791825,0.07520434,0.05111597,0.05489658,0.05178551,0.02861674,0.07833936,0.0152673,0.1062914,0.0187963,0.02248766,0.1855554,0.08690695,0.05059267,0.05063634
16,0.4003048,0.1612968,0.1667968,0.5614431,0.08416998,0.07787683,0.07520108,0.05120855,0.05494181,0.05189122,0.02855719,0.08196998,0.01527303,0.1082578,0.01867636,0.0224462,0.1876568,0.08651222,0.05064735,0.05062924
17,0.4376952,0.1911684,0.1724439,0.5496452,0.08675248,0.07776389,0.07519756,0.05129469,0.05548222,0.05205134,0.02850517,0.08325562,0.01527655,0.1102506,0.01857322,0.02243559,0.1901953,0.0861934,0.05070988,0.05061951
