frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0,0.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.136,0.0,0.03,0.008,0.1,0.0,0.0,0.014000000000000002,0.0,0.12,0.128,0.0
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.018,0.0,0.10800000000000001,0.0,0.026000000000000002,0.01,0.088,0.0,0.0,0.016,0.0,0.142,0.13,0.006
2,0.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05,0.014000000000000002,0.0,0.008,0.0,0.098,0.002,0.024,0.01,0.08,0.004,0.0,0.018,0.0,0.152,0.134,0.012
3,0.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.064,0.014000000000000002,0.0,0.008,0.0,0.1,0.002,0.026000000000000002,0.01,0.064,0.01,0.0,0.018,0.0,0.156,0.146,0.006
4,0.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.028000000000000004,0.0,0.004,0.0,0.12,0.01,0.03,0.014000000000000002,0.074,0.02,0.0,0.024,0.0,0.142,0.146,0.022
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.066,0.014000000000000002,0.0,0.0,0.0,0.13,0.016,0.038,0.016,0.074,0.028000000000000004,0.0,0.032,0.0,0.142,0.156,0.032
6,0.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.06,0.012,0.0,0.0,0.0,0.136,0.018,0.038,0.014000000000000002,0.08,0.03,0.0,0.028000000000000004,0.0,0.128,0.154,0.032
7,0.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,0.0,0.0,0.12,0.012,0.032,0.014000000000000002,0.068,0.026000000000000002,0.012,0.018,0.0,0.11000000000000001,0.152,0.018
8,0.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.11599999999999999,0.004,0.02,0.014000000000000002,0.08199999999999999,0.016,0.022,0.008,0.0,0.08,0.13999999999999999,0.0
9,0.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.11200000000000002,0.004,0.01,0.016,0.092,0.024,0.038,0.004,0.0,0.06,0.124,0.014000000000000002
10,0.4,0.98,1,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.0,0.136,0.002,0.004,0.016,0.096,0.024,0.048,0.0,0.0,0.044,0.11200000000000002,0.016
11,0.44,0.98,1,0.0,0.0,0.0,0.0,0.0,0.01,0.006,0.0,0.0,0.0,0.148,0.0,0.0,0.014000000000000002,0.08399999999999999,0.026000000000000002,0.057999999999999996,0.0,0.0,0.034,0.10600000000000001,0.024
12,0.48,0.98,1,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.004,0.0,0.142,0.0,0.0,0.01,0.08,0.01,0.068,0.004,0.0,0.032,0.1,0.01
13,0.52,0.98,1,0.0,0.0,0.0,0.0,0.0,0.006,0.014000000000000002,0.0,0.004,0.0,0.11200000000000002,0.0,0.0,0.004,0.086,0.004,0.076,0.004,0.0,0.041999999999999996,0.09,0.02
14,0.56,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.0,0.004,0.0,0.08,0.0,0.0,0.002,0.086,0.004,0.092,0.004,0.0,0.048,0.08199999999999999,0.016
15,0.6,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.0,0.0,0.0,0.09,0.0,0.0,0.006,0.08,0.004,0.11000000000000001,0.0,0.0,0.052000000000000005,0.072,0.016
16,0.64,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10200000000000001,0.0,0.0,0.012,0.068,0.004,0.11399999999999999,0.0,0.0,0.048,0.066,0.002
17,0.68,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.016,0.068,0.004,0.12,0.002,0.0,0.044,0.048,0.004
18,0.72,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,0.0,0.0,0.016,0.078,0.0,0.124,0.002,0.0,0.03,0.034,0.004
19,0.76,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.002,0.0,0.016,0.08199999999999999,0.0,0.134,0.002,0.0,0.016,0.016,0.006
20,0.8,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.118,0.004,0.0,0.014000000000000002,0.076,0.0,0.13999999999999999,0.0,0.002,0.006,0.014000000000000002,0.01
21,0.84,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.124,0.004,0.0,0.014000000000000002,0.062,0.0,0.13799999999999998,0.0,0.002,0.006,0.01,0.01
22,0.88,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.126,0.002,0.0,0.012,0.05600000000000001,0.0,0.13799999999999998,0.0,0.004,0.004,0.008,0.008
23,0.92,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.13,0.0,0.0,0.02,0.062,0.0,0.13999999999999999,0.002,0.01,0.004,0.004,0.0
24,0.96,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.0,0.0,0.0,0.132,0.002,0.0,0.02,0.054000000000000006,0.0,0.13999999999999999,0.002,0.012,0.0,0.0,0.0
25,1.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.0,0.0,0.0,0.13999999999999999,0.002,0.0,0.022,0.05600000000000001,0.0,0.144,0.0,0.01,0.002,0.002,0.0
26,1.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.0,0.0,0.0,0.136,0.002,0.0,0.02,0.052000000000000005,0.0,0.146,0.0,0.004,0.002,0.002,0.002
