frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
0,0.99999,0.82131,0.66105,0.18255,0.06326017,0.05571426,0.07559827,0.04607753,0.04974146,0.09826688,0.0261594,0.04049151,0.01552995,0.05288401,0.01659486,0.08347925,0.02684243,0.0768073,0.05068141,0.05021318
1,0.99999,0.8273684,0.6598243,0.1841673,0.06306852,0.05558636,0.07559101,0.04604673,0.04975719,0.09796819,0.02615627,0.04061812,0.01553291,0.05289912,0.01653362,0.08319002,0.02688878,0.07679388,0.05069088,0.05021196
2,0.99999,0.8332019,0.6620529,0.1873467,0.06286845,0.05547267,0.07558071,0.04602951,0.04974067,0.0973313,0.02615223,0.04067629,0.01553411,0.0529235,0.01648619,0.08287971,0.02696517,0.07678938,0.05070923,0.0502101
3,0.99999,0.8394123,0.6728185,0.1904805,0.06267544,0.05537632,0.07557289,0.04600602,0.04983261,0.09674428,0.02613393,0.0407612,0.01554428,0.05292809,0.01644183,0.08405562,0.02704991,0.07676683,0.05071887,0.05020916
4,0.99999,0.8415053,0.6846818,0.192876,0.06272671,0.05535278,0.07556935,0.0459706,0.04985799,0.09578104,0.02611161,0.04063044,0.01554878,0.0529145,0.01626709,0.08465949,0.02712051,0.07675187,0.05072733,0.05021072
5,0.99999,0.8447365,0.6972393,0.1956245,0.06268615,0.05537022,0.0755613,0.04599236,0.04993361,0.09488084,0.02608896,0.04046661,0.01555526,0.05292958,0.01621544,0.08552814,0.02721657,0.07674211,0.05073468,0.05021258
6,0.99999,0.8490419,0.7062756,0.1982529,0.06269278,0.0553598,0.07555215,0.04599453,0.04985347,0.09397139,0.0260644,0.0402509,0.0155621,0.05292885,0.01605135,0.0873688,0.02726113,0.07672907,0.05074322,0.05021463
7,0.99999,0.8543515,0.7095436,0.2013465,0.06275797,0.05530121,0.07554084,0.04600151,0.04983399,0.09310662,0.02604225,0.0400586,0.01557064,0.05293344,0.0159301,0.08815634,0.02728928,0.07671238,0.05075689,0.05021849
8,0.99999,0.8591529,0.7099636,0.205438,0.06286083,0.05523952,0.07553035,0.04598947,0.04996534,0.0921704,0.02602505,0.03995034,0.01558714,0.05294108,0.01588769,0.08852775,0.02731641,0.07670954,0.05076115,0.0502187
9,0.99999,0.8639181,0.7118613,0.2102652,0.06298526,0.05516735,0.075519,0.04599002,0.05027685,0.0913306,0.02601619,0.0398765,0.01560869,0.05293199,0.01586644,0.08894079,0.02734324,0.0767191,0.05076605,0.05021636
10,0.99999,0.8680975,0.7126262,0.2149417,0.06306605,0.05505875,0.07550789,0.04600671,0.05075281,0.09047229,0.02601326,0.03996695,0.01562925,0.05293514,0.01586959,0.08954129,0.02736523,0.0767419,0.05077336,0.05021469
11,0.99999,0.8723056,0.7130728,0.2190647,0.06309608,0.05495419,0.07549694,0.04601492,0.05111254,0.08956777,0.02601009,0.04003102,0.01565843,0.05292342,0.01588756,0.09038667,0.02737247,0.07676125,0.05077352,0.05021194
12,0.99999,0.8760692,0.7170929,0.2231552,0.06311714,0.05488292,0.07548546,0.04601789,0.05146544,0.0890182,0.02600953,0.04011125,0.01568237,0.05291134,0.0159129,0.09144431,0.02736127,0.07678782,0.05077869,0.05020928
13,0.99999,0.878923,0.7202725,0.2267723,0.06318229,0.05484749,0.07547919,0.04601935,0.05166373,0.08833975,0.02601408,0.04015663,0.01570835,0.05291424,0.01593508,0.09371605,0.02736131,0.07680012,0.05078316,0.05020653
14,0.99999,0.8811618,0.7250103,0.2302637,0.06326741,0.05479538,0.07547604,0.04602934,0.05204005,0.08781895,0.02601152,0.04026295,0.01573775,0.05291305,0.01600706,0.09625078,0.02736461,0.07679664,0.05078666,0.05020364
15,0.99999,0.8835297,0.7278222,0.2336759,0.06330314,0.05472202,0.07547183,0.04600752,0.05230952,0.08717665,0.02600506,0.0403251,0.01575622,0.05288812,0.01594314,0.09814489,0.02734962,0.07679503,0.05078377,0.05020127
16,0.99999,0.885273,0.7347615,0.2367187,0.06338064,0.05467518,0.07546751,0.04600778,0.0524443,0.08644336,0.02599884,0.04051763,0.01578397,0.05286944,0.01607938,0.09977876,0.02733133,0.07683359,0.05078211,0.05020005
17,0.99999,0.8846194,0.7427284,0.2396424,0.06329272,0.05461443,0.07546099,0.04601897,0.05260748,0.08573142,0.02598795,0.04076945,0.01580941,0.05285265,0.01625206,0.102953,0.02731059,0.07687971,0.05078091,0.05019952
18,0.99999,0.8822789,0.7492034,0.2420851,0.06323485,0.05454476,0.07545328,0.04603516,0.0527481,0.08510074,0.02597637,0.04098004,0.0158343,0.05281756,0.01650487,0.1060528,0.02728749,0.07691284,0.05077812,0.05019931
19,0.99999,0.8783334,0.7577538,0.2445064,0.06324715,0.05448654,0.07544927,0.04602392,0.05270173,0.08438345,0.02597191,0.04096593,0.01584581,0.05278686,0.01665918,0.1066998,0.02727692,0.07693388,0.05077434,0.0501988
20,0.99999,0.871173,0.7667143,0.2472743,0.06337034,0.05441782,0.07544526,0.04597801,0.05245183,0.0839841,0.02596597,0.04085783,0.015843,0.05273682,0.01666138,0.1083789,0.02724604,0.07689206,0.0507678,0.05019943
21,0.99999,0.8617906,0.7650057,0.2505816,0.06361087,0.05438999,0.07543982,0.04594428,0.05213495,0.08397728,0.02595012,0.04065774,0.01583224,0.05270829,0.0164923,0.1082206,0.02723709,0.07685351,0.05075735,0.050199
22,0.99999,0.8521383,0.7514507,0.2551043,0.06346605,0.05429764,0.075429,0.04589251,0.05173528,0.08364369,0.0259324,0.04044526,0.01581649,0.05268831,0.01632803,0.1073729,0.02728948,0.07685061,0.05074542,0.05019977
