frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0,0.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.098,0.0,0.024,0.02,0.124,0.0,0.06,0.0,0.10600000000000001,0.0,0.0,0.0
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,0.0,0.096,0.0,0.04,0.032,0.11000000000000001,0.0,0.032,0.004,0.088,0.0,0.0,0.0
2,0.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.098,0.0,0.032,0.038,0.09,0.0,0.014000000000000002,0.004,0.06999999999999999,0.0,0.0,0.0
3,0.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.09,0.0,0.02,0.036,0.08199999999999999,0.006,0.006,0.002,0.04,0.0,0.0,0.0
4,0.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.08399999999999999,0.0,0.012,0.034,0.076,0.006,0.006,0.0,0.048,0.0,0.0,0.0
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.068,0.0,0.014000000000000002,0.03,0.078,0.008,0.004,0.0,0.04,0.004,0.0,0.0
6,0.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.066,0.0,0.012,0.026000000000000002,0.074,0.01,0.006,0.0,0.048,0.004,0.0,0.0
7,0.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.076,0.0,0.012,0.026000000000000002,0.06999999999999999,0.016,0.01,0.0,0.032,0.004,0.002,0.0
8,0.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.098,0.0,0.012,0.026000000000000002,0.062,0.012,0.018,0.0,0.044,0.0,0.002,0.0
9,0.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.126,0.0,0.018,0.03,0.066,0.012,0.018,0.0,0.026000000000000002,0.0,0.002,0.0
10,0.4,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.018,0.032,0.06999999999999999,0.006,0.016,0.0,0.03,0.0,0.0,0.0
