frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
0,0.03317488,3.911555e-08,0.07794676,0.04864293,0.06651037,0.05542447,0.0754716,0.04365931,0.03623464,0.0538611,0.02835018,0.0350171,0.01524189,0.05215582,0.0227512,0.02456149,0.06109665,0.08664943,0.05078338,0.06488568
1,0.03316203,3.814293e-08,0.07794417,0.04826389,0.06728336,0.05583049,0.07545255,0.04365283,0.03625572,0.05411055,0.028353,0.03507292,0.01523775,0.05211069,0.02242922,0.0244661,0.06145313,0.08612518,0.05083218,0.0664471
2,0.03316416,3.769548e-08,0.0779243,0.0478628,0.06797254,0.05625908,0.07543691,0.04366348,0.03637053,0.05436141,0.02831993,0.03499928,0.01523172,0.05206805,0.02202965,0.02425625,0.06147233,0.0856036,0.05083881,0.06860955
3,0.03317728,3.743562e-08,0.07792402,0.04746016,0.06863429,0.0567215,0.07542217,0.04368822,0.03648281,0.05449648,0.02827119,0.03484677,0.01522607,0.05202648,0.02162909,0.02409665,0.0612876,0.08513069,0.05082643,0.07037189
4,0.03320231,3.73952e-08,0.07793191,0.04707514,0.06923942,0.05719242,0.07540607,0.04369542,0.03664097,0.05462435,0.02820843,0.03459432,0.01522026,0.05198691,0.02128938,0.02394458,0.06099047,0.08473115,0.05080293,0.07208006
5,0.03323648,3.921544e-08,0.07789361,0.04670979,0.07041322,0.05772188,0.07539307,0.04371798,0.03679421,0.05484791,0.02820048,0.03438359,0.0152158,0.05197696,0.02091344,0.02379547,0.06055443,0.08435681,0.05077773,0.07391374
6,0.03330941,4.098025e-08,0.07783249,0.04636521,0.0719668,0.05848126,0.07538337,0.0437621,0.03695848,0.05505379,0.02826092,0.0343525,0.01521324,0.05196476,0.02064895,0.02368981,0.06031955,0.08405774,0.05075274,0.07691187
7,0.03337422,4.176403e-08,0.07779101,0.04603612,0.07375081,0.05953166,0.07537483,0.04380267,0.03710631,0.05518387,0.02835008,0.03432729,0.01520937,0.05195513,0.02037489,0.02355233,0.05977353,0.08378645,0.05072767,0.0819589
8,0.03350571,4.080048e-08,0.07775083,0.04572246,0.08420108,0.06951114,0.07537139,0.04382184,0.0374168,0.0551701,0.0286363,0.03422996,0.01520927,0.05193844,0.02035606,0.02344307,0.05867391,0.08348931,0.05070469,0.0931313
9,0.03361976,3.950505e-08,0.07773344,0.04541907,0.09575491,0.07920634,0.0753692,0.04382738,0.03771596,0.05506534,0.02895832,0.03404683,0.01521119,0.05191856,0.02042839,0.02337387,0.05781799,0.08315416,0.05068136,0.1033097
10,0.03404846,3.815974e-08,0.07776301,0.04516303,0.119302,0.09174994,0.07537227,0.04386087,0.0380106,0.05489033,0.0293646,0.03395129,0.0152226,0.05197781,0.02092245,0.02333872,0.05686007,0.08285619,0.05066919,0.1079921
11,0.03480975,3.756607e-08,0.07788249,0.045042,0.1451081,0.1026878,0.0753817,0.04392547,0.03824835,0.05469005,0.02982018,0.03383053,0.0152468,0.05200999,0.02112991,0.02324475,0.05608937,0.08265638,0.05067862,0.1108307
12,0.03557357,3.731428e-08,0.07818393,0.04494435,0.1726652,0.112213,0.07539176,0.04401051,0.03840514,0.05449333,0.03031599,0.03376947,0.0152786,0.0520811,0.02120746,0.02323098,0.05520655,0.08261987,0.05072541,0.1127885
