frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
0,0.06457709,1.490116e-07,0.17633,0.75058,0.06964959,0.07679521,0.07538114,0.05100426,0.06018153,0.05233737,0.02835796,0.04594498,0.01521446,0.09168906,0.01826926,0.02536327,0.11385,0.08438636,0.05055588,0.05042935
1,0.06549419,1.512182e-07,0.1713938,0.7547007,0.06998227,0.07608666,0.07536767,0.05110026,0.06052296,0.05240492,0.0283938,0.04702354,0.01520935,0.09213623,0.01787443,0.02519538,0.1179245,0.08470693,0.05054265,0.05043291
2,0.06982967,0.000995929,0.1675672,0.7672365,0.07036666,0.07585178,0.07535156,0.05096994,0.05991205,0.05246958,0.02837634,0.04982816,0.01520973,0.09325439,0.01741967,0.02504048,0.1241897,0.08504104,0.05054004,0.05042917
3,0.07143363,0.0009338494,0.1642841,0.7769582,0.07026902,0.07699575,0.07534219,0.05080872,0.05921864,0.05244555,0.02844514,0.05669103,0.01521691,0.09310315,0.01713385,0.02488008,0.1284943,0.08546242,0.05054384,0.05042451
4,0.07213809,0.0008756347,0.1604643,0.7813514,0.07003551,0.07660268,0.07533431,0.05066219,0.05851866,0.05241184,0.02849139,0.0668869,0.01522083,0.09234446,0.01707609,0.02470616,0.1305802,0.08578663,0.05053949,0.0504227
5,0.07220714,0.0008210454,0.1562492,0.7799017,0.06996563,0.07608279,0.07532906,0.05059553,0.0578885,0.05243533,0.02852283,0.07639282,0.01522208,0.09127266,0.01740672,0.0246609,0.1302622,0.08597993,0.05054343,0.05042788
6,0.07233939,0.0007698609,0.152303,0.7819211,0.06976999,0.07546028,0.07532056,0.05067781,0.05735118,0.05256238,0.0285731,0.08632797,0.01522151,0.09009393,0.01787241,0.02467597,0.1279835,0.08600011,0.05054421,0.05043548
7,0.07268258,0.0007218688,0.1488218,0.7825582,0.06950501,0.07537227,0.07530942,0.05089255,0.05692705,0.05264723,0.02858955,0.09606265,0.01522306,0.08881271,0.01832717,0.0246549,0.1260097,0.0858968,0.05055403,0.05044222
8,0.07348296,0.0006768712,0.1455609,0.7831525,0.06940766,0.07529229,0.07529804,0.05103994,0.05678762,0.05269125,0.02858468,0.1055738,0.01522371,0.08735554,0.01843531,0.02462497,0.1231857,0.08562716,0.05056082,0.05044601
9,0.07410854,0.0006346768,0.1421389,0.7830395,0.0691839,0.0752016,0.07528961,0.05143448,0.05691568,0.05270544,0.02852714,0.1143137,0.01526784,0.0860714,0.01857799,0.0246255,0.1210652,0.08531845,0.05056245,0.05044955
10,0.07437315,0.0005951116,0.1400004,0.785246,0.06904883,0.07471391,0.07528699,0.05145803,0.05777429,0.05273833,0.0284157,0.1116305,0.01533119,0.08616809,0.01873953,0.02517602,0.1268933,0.08498225,0.05054472,0.05045322
11,0.07462703,0.0005580148,0.139779,0.7849725,0.06957373,0.07600908,0.07528504,0.05259296,0.05948227,0.05267281,0.02837894,0.1081162,0.01537394,0.08534331,0.01906671,0.02675962,0.1384214,0.08465867,0.05052943,0.05054666
12,0.07520303,0.0005232365,0.1426484,0.7854001,0.07053337,0.07818075,0.07529414,0.05395146,0.06124771,0.05259735,0.02827718,0.1042666,0.0155399,0.08421908,0.01915822,0.02852235,0.1674884,0.08453786,0.05055862,0.05085117
13,0.07748232,0.0004906267,0.1461737,0.7915908,0.07156192,0.0786645,0.07529801,0.05538292,0.06475997,0.05250866,0.02815071,0.1010551,0.01577136,0.08305134,0.01895778,0.03057813,0.2035169,0.0845385,0.05063538,0.05117714
14,0.07884798,0.0004600502,0.1500609,0.7891772,0.07313317,0.07868577,0.07533116,0.05588691,0.06544858,0.05243093,0.02799115,0.09802313,0.01666953,0.08156479,0.01880636,0.03103887,0.2367815,0.08447636,0.05071423,0.05135267
15,0.07848652,0.0004313756,0.1491007,0.7679756,0.07414112,0.07802662,0.07535395,0.05718182,0.0684408,0.05238168,0.02785224,0.09474179,0.01751047,0.08046968,0.01873268,0.03128099,0.2543389,0.08424404,0.05071944,0.051497
