frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0,0.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.041999999999999996,0.0,0.0,0.0,0.1,0.0,0.018,0.016,0.072,0.078,0.05,0.0,0.06,0.0,0.0,0.0
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.012,0.014000000000000002,0.0,0.0,0.0,0.122,0.0,0.026000000000000002,0.01,0.06999999999999999,0.09,0.024,0.012,0.038,0.0,0.0,0.0
2,0.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.13,0.0,0.02,0.006,0.062,0.098,0.016,0.012,0.02,0.0,0.0,0.0
3,0.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.012,0.0,0.0,0.0,0.10800000000000001,0.002,0.012,0.006,0.052000000000000005,0.11399999999999999,0.012,0.008,0.002,0.006,0.0,0.0
4,0.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.012,0.022,0.0,0.0,0.0,0.1,0.002,0.006,0.012,0.052000000000000005,0.118,0.012,0.008,0.004,0.006,0.0,0.0
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.024,0.04,0.0,0.0,0.0,0.08399999999999999,0.004,0.01,0.018,0.062,0.124,0.004,0.012,0.004,0.006,0.002,0.0
6,0.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.028000000000000004,0.044,0.0,0.0,0.0,0.088,0.004,0.008,0.022,0.068,0.11599999999999999,0.012,0.012,0.004,0.002,0.006,0.0
7,0.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.034,0.05,0.0,0.0,0.0,0.086,0.006,0.016,0.022,0.06999999999999999,0.10800000000000001,0.026000000000000002,0.004,0.0,0.0,0.01,0.0
8,0.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03,0.034,0.0,0.0,0.0,0.10600000000000001,0.004,0.014000000000000002,0.02,0.072,0.1,0.034,0.0,0.0,0.0,0.008,0.0
9,0.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.028000000000000004,0.0,0.0,0.0,0.10200000000000001,0.002,0.014000000000000002,0.018,0.057999999999999996,0.09,0.024,0.0,0.0,0.002,0.004,0.0
10,0.4,0.98,1,0.0,0.0,0.0,0.0,0.0,0.016,0.018,0.0,0.0,0.0,0.11399999999999999,0.008,0.004,0.02,0.078,0.086,0.018,0.0,0.004,0.002,0.0,0.0
11,0.44,0.98,1,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.03,0.0,0.0,0.0,0.10400000000000001,0.012,0.006,0.022,0.086,0.08399999999999999,0.016,0.0,0.002,0.002,0.0,0.0
12,0.48,0.98,1,0.0,0.0,0.0,0.0,0.0,0.008,0.024,0.0,0.0,0.0,0.11200000000000002,0.012,0.006,0.024,0.10200000000000001,0.08399999999999999,0.016,0.006,0.004,0.002,0.0,0.002
13,0.52,0.98,1,0.0,0.0,0.0,0.0,0.0,0.01,0.016,0.0,0.0,0.0,0.11000000000000001,0.004,0.008,0.022,0.074,0.06999999999999999,0.01,0.004,0.002,0.004,0.0,0.002
14,0.56,0.98,1,0.0,0.0,0.0,0.0,0.0,0.01,0.016,0.0,0.0,0.0,0.122,0.002,0.004,0.022,0.068,0.05600000000000001,0.004,0.004,0.008,0.004,0.0,0.006
15,0.6,0.98,1,0.0,0.0,0.0,0.0,0.0,0.01,0.012,0.0,0.0,0.0,0.12,0.002,0.002,0.018,0.057999999999999996,0.04,0.004,0.004,0.006,0.008,0.0,0.002
16,0.64,0.98,1,0.0,0.0,0.0,0.0,0.0,0.004,0.01,0.0,0.0,0.0,0.12,0.004,0.0,0.012,0.062,0.03,0.004,0.004,0.01,0.006,0.0,0.002
17,0.68,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.002,0.0,0.004,0.057999999999999996,0.016,0.008,0.004,0.008,0.008,0.0,0.006
18,0.72,0.98,1,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.0,0.0,0.0,0.12,0.002,0.0,0.0,0.054000000000000006,0.006,0.008,0.0,0.016,0.006,0.0,0.008
19,0.76,0.98,1,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.012,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.068,0.0,0.018,0.0,0.014000000000000002,0.008,0.0,0.008
20,0.8,0.98,1,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.012,0.0,0.0,0.0,0.11200000000000002,0.0,0.0,0.0,0.05,0.0,0.014000000000000002,0.004,0.018,0.012,0.0,0.002
21,0.84,0.98,1,0.0,0.0,0.0,0.0,0.0,0.004,0.01,0.0,0.0,0.0,0.10600000000000001,0.0,0.0,0.0,0.06,0.0,0.022,0.01,0.012,0.026000000000000002,0.004,0.006
22,0.88,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.046,0.0,0.012,0.018,0.012,0.03,0.004,0.014000000000000002
23,0.92,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.05600000000000001,0.0,0.014000000000000002,0.012,0.004,0.036,0.01,0.014000000000000002
24,0.96,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,0.0,0.0,0.0,0.046,0.0,0.01,0.008,0.004,0.03,0.01,0.014000000000000002
25,1.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.044,0.0,0.014000000000000002,0.0,0.002,0.036,0.018,0.014000000000000002
26,1.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.04,0.0,0.014000000000000002,0.0,0.002,0.028000000000000004,0.016,0.014000000000000002
27,1.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.04,0.0,0.012,0.0,0.0,0.026000000000000002,0.022,0.008
28,1.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.041999999999999996,0.0,0.012,0.0,0.002,0.018,0.024,0.002
29,1.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.092,0.0,0.0,0.0,0.036,0.0,0.01,0.0,0.0,0.024,0.028000000000000004,0.002
30,1.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.092,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.024,0.024,0.002
31,1.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.10200000000000001,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.028000000000000004,0.02,0.0
32,1.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.1,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.002,0.026000000000000002,0.016,0.0
33,1.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.10400000000000001,0.0,0.0,0.0,0.034,0.0,0.008,0.0,0.002,0.032,0.016,0.0
34,1.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.094,0.0,0.0,0.0,0.034,0.0,0.01,0.0,0.002,0.032,0.018,0.006
