frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
0,0.07823571,1.527369e-07,0.12074,0.93377,0.07644244,0.06311528,0.07535457,0.05499395,0.05351474,0.05135896,0.02871024,0.04903609,0.01525819,0.08803448,0.01582764,0.02287091,0.22472,0.08542195,0.05066112,0.05073895
1,0.07748531,1.496594e-07,0.1207113,0.9225845,0.07635873,0.06353553,0.07535182,0.05490595,0.05334985,0.05145039,0.02867901,0.04943687,0.01525501,0.09208252,0.01624747,0.02288505,0.2241875,0.08560774,0.05065761,0.05072074
2,0.07736652,1.495028e-07,0.1187226,0.9156111,0.0765535,0.06400152,0.07533546,0.05470372,0.05351042,0.0515513,0.02872297,0.05413756,0.01525374,0.09352637,0.01600688,0.02298077,0.224136,0.08582301,0.05064585,0.05071406
3,0.07803632,1.493561e-07,0.1170876,0.9080986,0.07671484,0.06460492,0.07532138,0.05439028,0.05367918,0.05158355,0.0287792,0.05960074,0.01525256,0.09450299,0.01592407,0.0230423,0.224274,0.08617204,0.0506351,0.05070322
4,0.0777536,1.468377e-07,0.1158463,0.8985949,0.07643083,0.06657973,0.07531396,0.0540624,0.05358903,0.05160768,0.02880127,0.0613634,0.0152529,0.09521171,0.01605452,0.02304197,0.2235474,0.08665507,0.05062493,0.05069055
5,0.07714733,1.419505e-07,0.1147393,0.8726536,0.0760017,0.0673819,0.0753137,0.05385567,0.05386241,0.05161447,0.02882027,0.06303289,0.01525578,0.09538833,0.01636694,0.02306657,0.2209308,0.08694004,0.05061302,0.05067952
6,0.07670562,1.373099e-07,0.113404,0.8412308,0.07587487,0.06800215,0.07531268,0.05362178,0.05459367,0.0516692,0.02879276,0.0647407,0.01525455,0.09527628,0.016657,0.0230992,0.2201383,0.08717455,0.05060009,0.05067441
7,0.07653422,1.344393e-07,0.1118511,0.8210302,0.07592835,0.06897132,0.07531162,0.05348372,0.05581466,0.05181142,0.02877352,0.06762492,0.01525211,0.09490249,0.01680885,0.02316978,0.2201371,0.08745285,0.05058873,0.05068056
8,0.07635599,1.326187e-07,0.1104131,0.8160379,0.07615744,0.06959164,0.0753087,0.05345299,0.05736234,0.05220398,0.02872034,0.0700849,0.01524802,0.09429086,0.01683208,0.02321229,0.2200001,0.08733281,0.05058071,0.05070275
9,0.07618529,1.291116e-07,0.1090918,0.8137049,0.07658034,0.07073497,0.07530308,0.05330269,0.06088367,0.05326875,0.0286478,0.07556507,0.01524351,0.09435413,0.01663433,0.0231744,0.2216399,0.08696806,0.0505869,0.05073272
10,0.07629438,1.245456e-07,0.1078969,0.7999218,0.07752442,0.0717063,0.07529426,0.05300559,0.06581213,0.05410963,0.02854892,0.07781681,0.01524206,0.09794268,0.0164815,0.02319437,0.2219292,0.08667997,0.05062608,0.05076123
11,0.07675742,1.209031e-07,0.1067933,0.7876837,0.07869094,0.07226656,0.0752904,0.05284584,0.0745577,0.05538042,0.0284422,0.08014512,0.01524142,0.1013686,0.01627925,0.0233287,0.2234044,0.08624268,0.05064123,0.05078425
12,0.07713842,1.174006e-07,0.1056148,0.7737691,0.08041171,0.0727981,0.0752909,0.05283596,0.0869759,0.0565834,0.0283298,0.08120415,0.01524187,0.103372,0.01607687,0.02360532,0.2250876,0.08582923,0.05064535,0.05080488
13,0.07757979,1.144067e-07,0.104424,0.7620525,0.08247473,0.0729731,0.07529021,0.05303779,0.1010963,0.05791958,0.02822754,0.08177727,0.0152401,0.1044692,0.01591286,0.02391726,0.2292146,0.08553039,0.05064105,0.05082346
14,0.07810788,1.122674e-07,0.1033079,0.7500283,0.0850563,0.07260532,0.07529227,0.05353626,0.1193916,0.05923789,0.02811556,0.08186872,0.01523839,0.1041974,0.0157401,0.02420683,0.2310755,0.0852884,0.05062711,0.05085051
15,0.07874162,1.112485e-07,0.1022296,0.7406075,0.08671689,0.07183123,0.07529422,0.0542649,0.1431054,0.06056949,0.02800532,0.08167499,0.01524154,0.1033126,0.01556199,0.02463765,0.2313501,0.08511665,0.05060855,0.0508754
16,0.07886147,1.097706e-07,0.1011208,0.7298468,0.0888862,0.07095006,0.07529226,0.05527072,0.1744834,0.06176066,0.02788758,0.08091111,0.01524802,0.1031921,0.01539055,0.02494758,0.2337025,0.08502752,0.05059183,0.05089581
17,0.07854028,1.076589e-07,0.09995347,0.7173729,0.09131493,0.07000384,0.075292,0.05646809,0.205836,0.06244288,0.02777394,0.08017273,0.01525354,0.1030062,0.01514792,0.0252474,0.2364719,0.08491172,0.05057798,0.05091536
18,0.07802433,1.05679e-07,0.09879389,0.7000278,0.09359971,0.06913131,0.0752909,0.05757873,0.2423547,0.06299977,0.02766209,0.08021919,0.01527458,0.1026582,0.01496036,0.02562654,0.238129,0.08490091,0.05056015,0.05093019
19,0.07713261,1.033579e-07,0.09756247,0.6770836,0.09629009,0.0683258,0.07529098,0.05868552,0.2843421,0.0633897,0.02754439,0.07993433,0.01529909,0.1019878,0.0148264,0.02626551,0.2392794,0.0849558,0.05053514,0.05093082
20,0.0761389,1.011816e-07,0.09636901,0.6540185,0.1011689,0.06752325,0.07528923,0.05982184,0.3275399,0.06462093,0.02743548,0.07963564,0.01533865,0.1011171,0.01472155,0.02672875,0.2389565,0.08517252,0.05051129,0.05093283
21,0.0753157,9.951837e-08,0.095202,0.6303229,0.1074562,0.06674899,0.07528818,0.06105924,0.3694671,0.06744404,0.02733633,0.08005743,0.01537693,0.1018655,0.01466035,0.02702492,0.2384111,0.08543271,0.05049005,0.05093206
