frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
0,0.06616653,1.44355e-07,0.12526,0.5672,0.07522319,0.07885529,0.07550398,0.05084416,0.06013189,0.05241061,0.0276507,0.04661657,0.01517529,0.09043796,0.01815158,0.02669368,0.08797434,0.08225588,0.05044376,0.05038289
1,0.06651846,1.433098e-07,0.1245629,0.5769844,0.07518633,0.07776912,0.07548437,0.05107608,0.0607365,0.05244543,0.02767794,0.04859574,0.015175,0.09099554,0.01803442,0.02651164,0.0905204,0.0825365,0.05043235,0.05038794
2,0.06708273,1.444782e-07,0.1226386,0.5960368,0.07505633,0.07711958,0.07546071,0.05092777,0.06054983,0.05253141,0.0277235,0.05057575,0.01517433,0.0906508,0.01774801,0.0263325,0.09494029,0.08308399,0.05042521,0.05039569
3,0.06761298,1.446447e-07,0.1211968,0.6093915,0.07513098,0.07661311,0.07544059,0.05076036,0.06043929,0.05251788,0.02775331,0.05316891,0.01517536,0.09214339,0.01760403,0.02617046,0.1021728,0.08370271,0.05042089,0.05040091
4,0.06785132,1.407362e-07,0.1204606,0.6163253,0.07469042,0.07754138,0.07543109,0.05072993,0.06001081,0.05246822,0.02783376,0.0591682,0.01518383,0.09228787,0.01779504,0.02595588,0.1059135,0.08417758,0.05041923,0.05040642
5,0.06807777,1.3771e-07,0.1188803,0.6238853,0.07462437,0.07730177,0.07542124,0.05063982,0.05959184,0.05247502,0.02788717,0.06699748,0.01518709,0.09223707,0.01791506,0.0258232,0.1097952,0.08447871,0.05043091,0.0504204
6,0.06856438,1.356855e-07,0.1175926,0.6331183,0.07466919,0.07737105,0.0754137,0.05060304,0.05892491,0.05248017,0.02794315,0.07683942,0.0151904,0.09204213,0.0179367,0.02572016,0.1122009,0.08466408,0.05045043,0.05043878
7,0.06937679,1.331485e-07,0.1166042,0.6445457,0.07475761,0.07751416,0.07540916,0.05060853,0.05827798,0.05248386,0.0279828,0.08508574,0.01519177,0.09177515,0.01781706,0.02562506,0.1145832,0.08484022,0.05046834,0.05045694
8,0.07010818,1.317568e-07,0.1161301,0.661485,0.07482873,0.07756191,0.07540439,0.05058717,0.05763214,0.05251525,0.028014,0.0903439,0.01519289,0.09160724,0.01758035,0.02555225,0.1176063,0.08504061,0.05049242,0.05047734
9,0.07095223,1.306842e-07,0.1159754,0.6779853,0.07486379,0.07738306,0.07539774,0.05054243,0.05710395,0.05256264,0.02804782,0.09210876,0.01519541,0.09143314,0.01737183,0.02555199,0.1216224,0.08531299,0.05052672,0.05049828
