frame,Timestamp,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0.0,40,0.8861061389247263,0.8978836202042197,0.22401287440025278,0.8045026550653034,0.11093956310557405,0.28580051910029874,0.0004866722843912284,0.024076016489025895,0.041855948543434794,0.08805144087590491,0.037447625412722445,0.03967689835270224,0.019962059841711854,0.32442579583082237,0.007046344280598742,0.04735574170148596,0.01421842675986658,0.016317998168931893,0.07316930101890531,0.9850919430254594
1.0,80,0.9044945353693864,0.9233705290021341,0.2447101393709783,0.8490520365298971,0.09087198492671618,0.28669138913441955,0.00045568640722442103,0.027065762004454413,0.04052458618332041,0.0925552841248931,0.03719949441212138,0.04155417113863942,0.020337487400552152,0.32220187602907874,0.0061991054434756086,0.05083581301689522,0.01764065983260425,0.020898331983466887,0.09156032521189705,0.9862189796526157
2.0,120,0.9075988205889747,0.9265692737123931,0.24646999990791404,0.857976748816254,0.09241193011238204,0.2964240003869107,0.0004583436330213586,0.026066095722113575,0.039717602996176826,0.09105756036121739,0.036286975374275256,0.040790691679695325,0.019480206356333046,0.3249836157770211,0.006101782148831513,0.04819329410387165,0.01815430640155515,0.021033870626080836,0.08932008087386602,0.985280152174509
3.0,160,0.914223312299812,0.9353540519271746,0.25921708765445994,0.8656324621926281,0.08783547972404232,0.2875373697863872,0.0004805683469705772,0.025942643779107724,0.03944985685381127,0.09078186241171972,0.036983003701614885,0.04042138890310174,0.021228946465732704,0.30960975400480284,0.0058943269653867385,0.04808870760745867,0.01941306869442233,0.022230288882016197,0.086654915632782,0.9858496825975951
4.0,200,0.909425796924267,0.9298594237904575,0.2565056775809603,0.8588779140171663,0.09932885877752944,0.304237162659485,0.000513049597631818,0.02303891204882799,0.039212953227427357,0.08645070429810922,0.03984096526062658,0.04288262537309307,0.022406148561610124,0.3012497805213148,0.006732218906588419,0.04760633470036957,0.017050878914607995,0.019441634750879146,0.0738378315755073,0.9839222118079657
5.0,240,0.8778263506829886,0.8797504533354732,0.21677031038136502,0.7724358913879182,0.12015076493465504,0.26692237246228095,0.0004302186206366683,0.023980870201153776,0.04345980172584771,0.08706117962966525,0.03950050114950268,0.03989357317482096,0.015183962305947705,0.3431495914976245,0.006794165134916155,0.041424871947493905,0.012527752190744177,0.013480686226651464,0.0668516828320815,0.9859074704202596
6.0,280,0.9268494789527029,0.9594861172774943,0.285663171239511,0.9049286386527194,0.06002606471889622,0.2129627336892643,0.0004322041286006261,0.028821981047715738,0.03691041693528118,0.1069988764683067,0.04513486222558887,0.04501102369299691,0.023495822264234353,0.3087483259826251,0.005993029514553518,0.044987313773630404,0.021554786229409723,0.025718125292074227,0.07637968765547588,0.974223651939218
7.0,320,0.9288956483211548,0.9615410628081024,0.29886828368997964,0.9079529525827352,0.060653789037879526,0.19134865044189692,0.000478313519482122,0.027935166945420142,0.03934539336933824,0.11627115669753513,0.04290216498528791,0.04729068627692331,0.021576308777333658,0.31173181968210406,0.005680724891131189,0.04375756637191981,0.021827748017290143,0.025305536646215515,0.09005547408430643,0.9748224717604269
8.0,360,0.9410151864678656,0.9650537762583965,0.2842148345759187,0.9189796158516875,0.06741350475721117,0.20253503747703952,0.0002995322583967182,0.02790103433172095,0.03742062399539721,0.10990832012650283,0.0403932376097814,0.04257831741143654,0.01580408366127729,0.33528909476787566,0.004028785834068823,0.03702693285941757,0.02161811643329536,0.02529231078901451,0.08671450330907023,0.9777167879426863
9.0,400,0.9236415714033572,0.9597636706797222,0.34436903157965526,0.9280361869931996,0.051552912850924545,0.1872929671476858,0.0006320848046642719,0.03251707456615808,0.034604826865190515,0.09404866174591331,0.039893615228918024,0.047367358397867015,0.019949841393581497,0.3599282180148356,0.008114205611830905,0.036511141207798796,0.038578974715844455,0.03989906159353384,0.07657105013712548,0.9661648847573798
