frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0,0.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.044,0.08,0.052000000000000005,0.0,0.252,0.0,0.0,0.078,0.21000000000000002,0.0,0.02,0.0,0.0,0.08,0.008,0.0
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.10400000000000001,0.057999999999999996,0.068,0.04,0.0,0.27799999999999997,0.0,0.0,0.076,0.22000000000000003,0.0,0.02,0.0,0.0,0.086,0.016,0.0
2,0.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.10200000000000001,0.064,0.057999999999999996,0.04,0.0,0.29,0.0,0.0,0.078,0.22799999999999998,0.0,0.022,0.0,0.0,0.088,0.02,0.0
3,0.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.098,0.068,0.05600000000000001,0.05,0.0,0.27599999999999997,0.0,0.0,0.078,0.22400000000000003,0.0,0.018,0.0,0.0,0.086,0.016,0.0
4,0.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.11000000000000001,0.076,0.062,0.052000000000000005,0.0,0.274,0.0,0.0,0.078,0.22000000000000003,0.0,0.016,0.0,0.0,0.08,0.008,0.0
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.118,0.078,0.076,0.036,0.0,0.286,0.0,0.0,0.08,0.21400000000000002,0.0,0.008,0.006,0.0,0.092,0.002,0.0
6,0.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.124,0.074,0.086,0.016,0.0,0.308,0.0,0.0,0.08199999999999999,0.21200000000000002,0.0,0.004,0.006,0.0,0.1,0.002,0.0
7,0.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.118,0.046,0.098,0.0,0.014000000000000002,0.32599999999999996,0.0,0.0,0.08399999999999999,0.202,0.0,0.0,0.01,0.0,0.10600000000000001,0.002,0.024
8,0.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.098,0.024,0.10600000000000001,0.012,0.038,0.362,0.0,0.0,0.086,0.2,0.0,0.0,0.018,0.0,0.092,0.006,0.041999999999999996
9,0.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.072,0.008,0.124,0.016,0.066,0.40199999999999997,0.0,0.0,0.08199999999999999,0.20400000000000001,0.0,0.004,0.018,0.0,0.072,0.012,0.05600000000000001
10,0.4,0.98,1,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.122,0.016,0.08399999999999999,0.42800000000000005,0.0,0.0,0.076,0.21400000000000002,0.0,0.008,0.014000000000000002,0.0,0.054000000000000006,0.034,0.048
11,0.44,0.98,1,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.128,0.004,0.096,0.43600000000000005,0.0,0.0,0.066,0.21800000000000003,0.0,0.008,0.002,0.0,0.046,0.046,0.04
12,0.48,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.10600000000000001,0.426,0.0,0.0,0.066,0.20600000000000002,0.0,0.004,0.008,0.0,0.05,0.057999999999999996,0.03
13,0.52,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.11000000000000001,0.434,0.0,0.0,0.064,0.20800000000000002,0.0,0.006,0.012,0.0,0.044,0.052000000000000005,0.016
14,0.56,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.11200000000000002,0.43600000000000005,0.0,0.0,0.064,0.21200000000000002,0.0,0.016,0.018,0.0,0.04,0.054000000000000006,0.004
