frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
0,0.03494648,1.052395e-07,0.07643184,0.04487167,0.0623527,0.05123064,0.07523534,0.04360895,0.03647641,0.05918651,0.02669135,0.03046585,0.0154966,0.05149402,0.01252609,0.02477952,0.04232422,0.08218627,0.05028504,0.05083388
1,0.03487932,1.072137e-07,0.07640164,0.04479675,0.06230757,0.0512661,0.07522757,0.04360764,0.03635456,0.05966314,0.0266849,0.03051968,0.01549239,0.05151453,0.01259685,0.02497457,0.04217678,0.08199819,0.05029509,0.0508337
2,0.03481396,1.121425e-07,0.07636502,0.04468052,0.06211494,0.05133156,0.07521889,0.04358433,0.03625487,0.06095918,0.02666742,0.0305442,0.01549484,0.05151688,0.0127388,0.02539939,0.04187692,0.08171985,0.05030036,0.05083159
3,0.03474713,1.18622e-07,0.07633723,0.04454933,0.06185634,0.05137185,0.07520988,0.04355583,0.03620687,0.06259406,0.02663563,0.03055896,0.01550443,0.05150891,0.01292509,0.02578574,0.04174819,0.08146808,0.05029499,0.05082884
4,0.03468348,1.255106e-07,0.07631192,0.04443547,0.06159089,0.05141509,0.07520083,0.04353005,0.03619286,0.06447332,0.02660055,0.03062629,0.01551097,0.05150831,0.01309616,0.02627107,0.04167894,0.08125332,0.05028792,0.05082481
5,0.03465461,0.0003226244,0.0762843,0.04438919,0.06133387,0.05137298,0.07519225,0.04349837,0.03611021,0.06589758,0.02656971,0.03058551,0.01552258,0.05154341,0.01317151,0.02695099,0.04166054,0.08112616,0.05027836,0.05081555
6,0.03464497,0.0007817831,0.0762672,0.0443412,0.06111745,0.05130695,0.07518402,0.04348531,0.03622855,0.06733607,0.02653352,0.03063014,0.0155402,0.05158806,0.01337411,0.0279791,0.04165899,0.08098654,0.05026808,0.05081235
7,0.03463018,0.0007330542,0.07626402,0.04426663,0.06109513,0.05125085,0.07517685,0.04350186,0.03697596,0.06920021,0.02649602,0.03075109,0.01558221,0.05164471,0.01387845,0.02961894,0.04175077,0.08086219,0.05025778,0.05080786
8,0.03461222,0.000687361,0.07631223,0.04422531,0.06152724,0.05143609,0.07517122,0.04347337,0.03728251,0.07109921,0.02704634,0.03118905,0.0157048,0.05179683,0.01696306,0.05456486,0.04095846,0.08092912,0.0502598,0.05081587
9,0.03461311,0.0007548654,0.07636261,0.04421403,0.06190186,0.0516465,0.07516497,0.04352918,0.03743912,0.07254036,0.02769967,0.03144228,0.01583201,0.05214365,0.01922973,0.08139396,0.04019741,0.08127447,0.05026828,0.05084508
10,0.03461616,0.0007078138,0.07640328,0.04423073,0.06242196,0.05195368,0.07515967,0.04366028,0.03775851,0.07372621,0.02853421,0.03176293,0.01602225,0.05247188,0.02221855,0.1074363,0.03947297,0.08191609,0.05027794,0.05086033
11,0.03460328,0.0006636959,0.0764463,0.044247,0.06312339,0.05220027,0.07515383,0.04382074,0.03805054,0.07459499,0.0293108,0.03188464,0.01618883,0.05277685,0.0249727,0.1263838,0.03883407,0.08250616,0.0502893,0.05086641
12,0.03460995,0.0006223295,0.07647851,0.04428069,0.06364846,0.05244881,0.07514828,0.04397991,0.0384531,0.07512502,0.02995072,0.03191206,0.01632551,0.05295676,0.02888648,0.1418629,0.03824164,0.08317267,0.05029316,0.05086978
13,0.03464554,0.0005835424,0.07650698,0.04434006,0.06399532,0.05272941,0.07514299,0.04422108,0.03895099,0.07551105,0.03032441,0.03189772,0.01642829,0.05306475,0.03392325,0.1548363,0.03763786,0.08430227,0.05029358,0.05087626
14,0.03469213,0.0006513011,0.0765434,0.04439806,0.06413049,0.05311774,0.07513799,0.04450519,0.03937959,0.07581685,0.03062618,0.03186024,0.01651403,0.05312399,0.04013114,0.1657071,0.03706463,0.08616886,0.05029421,0.05088211
15,0.03474509,0.0007196504,0.07659127,0.04447176,0.06416688,0.05342558,0.07513448,0.04480346,0.04003936,0.07657234,0.03086976,0.03181808,0.01654109,0.05320864,0.04775324,0.1738787,0.03658113,0.08802569,0.05029662,0.05089222
16,0.03480531,0.000982366,0.07665613,0.04460369,0.06404792,0.05368266,0.07513141,0.04516332,0.040683,0.07767287,0.03118793,0.03173831,0.01653386,0.05329262,0.05225152,0.1799965,0.03615358,0.0897948,0.05029666,0.05089807
17,0.03485133,0.001329211,0.07669519,0.04478399,0.06394321,0.05389558,0.07512899,0.04543192,0.04120664,0.07891793,0.03135484,0.03167832,0.01651821,0.05337297,0.05368663,0.1856624,0.03570956,0.0912996,0.05029672,0.05090082
18,0.03491575,0.001813633,0.07673402,0.04498489,0.06386475,0.05407357,0.07512738,0.04563532,0.04158463,0.08063079,0.03166874,0.03168966,0.01650262,0.05345561,0.05486678,0.1914071,0.03527254,0.09267193,0.05029605,0.05090632
19,0.03500534,0.001963641,0.07676387,0.0452092,0.06376137,0.0542782,0.07512657,0.04577161,0.04197501,0.08200429,0.03198149,0.03166555,0.01648604,0.05350528,0.05560082,0.1963877,0.03491043,0.09357899,0.05029484,0.05090733
20,0.03506456,0.001898452,0.07679448,0.04546016,0.0636547,0.05442557,0.07512634,0.04589051,0.04239701,0.08348481,0.03239378,0.03166526,0.01646339,0.05356851,0.0559778,0.1998975,0.03456885,0.09437338,0.05029403,0.0509103
21,0.03510795,0.0017801,0.07682072,0.04572808,0.06353931,0.05457137,0.07512576,0.04602367,0.04278525,0.08461489,0.03270424,0.03169946,0.0164523,0.0536176,0.05623389,0.202689,0.03426252,0.0948651,0.05029304,0.05091532
22,0.03516829,0.001669128,0.07684197,0.04592016,0.06334318,0.0547283,0.0751248,0.04611499,0.04312756,0.08544763,0.03299683,0.03171578,0.01644482,0.05365139,0.05689012,0.2056282,0.03399498,0.09547081,0.05029168,0.05091348
23,0.035253,0.001565073,0.07686517,0.04610284,0.06314279,0.05489987,0.07512362,0.04615284,0.04353736,0.0863587,0.03320933,0.03171771,0.01643818,0.05366893,0.05780478,0.2090307,0.03373051,0.09612854,0.05028953,0.05090842
24,0.03532913,0.001467506,0.0768841,0.04627554,0.0629552,0.05508267,0.07512261,0.04620104,0.04385817,0.08714879,0.03345629,0.03172079,0.01643284,0.05372248,0.05876951,0.2125004,0.03351228,0.09692109,0.05028488,0.05090403
25,0.0353943,0.001376021,0.07689978,0.04634706,0.06273355,0.05519247,0.07512164,0.04621396,0.04425019,0.08779932,0.03363694,0.03176319,0.0164225,0.05375926,0.0596945,0.2160056,0.03328275,0.09775774,0.0502778,0.05090211
26,0.03540963,0.001290239,0.07691478,0.04645761,0.06248219,0.0552449,0.07512013,0.04618127,0.04472214,0.08816665,0.03374271,0.03177016,0.01643129,0.05376086,0.0609314,0.2193434,0.03304165,0.09844372,0.05027103,0.05090145
27,0.03541221,0.001209803,0.07692343,0.04653974,0.0622617,0.05529008,0.07511834,0.04616003,0.04514953,0.08835167,0.03403999,0.031779,0.01645431,0.05375213,0.06236206,0.2222069,0.03279135,0.09925652,0.05026585,0.05089089
28,0.03539781,0.001134383,0.07693715,0.04659958,0.06200959,0.05526354,0.07511603,0.04611682,0.04576454,0.08853549,0.03424442,0.03176339,0.01648374,0.05372625,0.06404603,0.2252223,0.03257096,0.1002044,0.05026091,0.05087708
29,0.03540578,0.001063664,0.07694438,0.04670123,0.06184739,0.05526487,0.07511432,0.04606557,0.04661858,0.08866249,0.03426329,0.03174772,0.0165063,0.05369684,0.06703592,0.2278888,0.0323694,0.1008782,0.05025497,0.05087226
30,0.03543193,0.0009973553,0.07694732,0.04683143,0.06168322,0.05529461,0.07511201,0.04604437,0.04746068,0.08860949,0.03432398,0.03176804,0.01652488,0.05365232,0.07239819,0.2308467,0.03219369,0.1014475,0.0502494,0.05086893
31,0.03544629,0.0009351801,0.07695153,0.04696083,0.0615071,0.05531852,0.07510921,0.046018,0.04834234,0.08855328,0.03433213,0.0318037,0.01654855,0.05360067,0.08097503,0.2341533,0.0320416,0.101866,0.05024437,0.05086465
32,0.03543132,0.0008768805,0.07696643,0.04708289,0.06132127,0.05536379,0.07510798,0.04598659,0.04927537,0.08851896,0.0343695,0.03191249,0.01657583,0.05354064,0.08848465,0.236677,0.03194515,0.1024985,0.05024061,0.05086885
33,0.03543578,0.0008222162,0.07697659,0.04717042,0.06106585,0.05542123,0.07510716,0.04599795,0.05035636,0.08881017,0.03458387,0.03216524,0.01660672,0.05352149,0.08948195,0.2399468,0.03180298,0.1026065,0.0502372,0.05087159
34,0.03545854,0.0007988854,0.07697612,0.04715893,0.06078068,0.05540451,0.07510522,0.04591661,0.05076949,0.08916125,0.03460198,0.03288649,0.01662834,0.05341955,0.08838132,0.2376837,0.03161697,0.1021541,0.05023309,0.0508978
35,0.03545482,0.001149064,0.07698506,0.04716019,0.06044076,0.05525823,0.07510276,0.04576969,0.05056284,0.08960046,0.03542738,0.03310997,0.01658947,0.05326597,0.08657739,0.2269759,0.03142558,0.1007908,0.05022861,0.05090913
36,0.0354529,0.001077435,0.07697875,0.04713562,0.06011578,0.05507405,0.07509997,0.04566236,0.05010224,0.09019625,0.03558556,0.03371065,0.01666592,0.05316645,0.08559855,0.2165715,0.03152493,0.09936219,0.05022882,0.05090884
37,0.03544294,0.001010272,0.07696149,0.04700724,0.05970359,0.05528063,0.07509781,0.04560138,0.04946477,0.09104756,0.03513086,0.03517253,0.01789755,0.0530908,0.08586352,0.2076393,0.03194242,0.0979805,0.05027496,0.0509126
38,0.03542059,0.001143029,0.07694325,0.04680614,0.05934226,0.0552969,0.07509677,0.04567107,0.0482496,0.08936747,0.03496548,0.04079189,0.02147115,0.05308046,0.08968779,0.2007767,0.03281149,0.09684375,0.05028365,0.05092151
39,0.03541635,0.001071778,0.0769118,0.04661201,0.05901357,0.05522572,0.07509574,0.04567566,0.04709287,0.08768036,0.03487224,0.04626041,0.02428523,0.05310169,0.09545397,0.1940625,0.03370409,0.09569846,0.05029504,0.05093661
40,0.03540057,0.001878766,0.07687008,0.0464562,0.05875905,0.05509605,0.07509484,0.04559223,0.04604029,0.086145,0.0345805,0.04714505,0.02463117,0.05307832,0.09385802,0.1862373,0.03379837,0.0945989,0.05030895,0.05093867
41,0.03540802,0.003840339,0.07686593,0.04630587,0.05864492,0.05492704,0.07509413,0.04562242,0.04520034,0.08443615,0.03411291,0.04722259,0.02475219,0.05303899,0.09072045,0.1776517,0.0339403,0.09407172,0.05033448,0.05095607
42,0.03541078,0.005603412,0.07685762,0.04615543,0.05870691,0.05486787,0.07509372,0.04569488,0.04441887,0.08301579,0.03370063,0.04712424,0.02450738,0.0529514,0.08739402,0.1691934,0.03406465,0.09381114,0.05034757,0.05095877
43,0.03542892,0.006906073,0.07687451,0.04601796,0.05875845,0.05480442,0.07509395,0.04579814,0.04367215,0.08164038,0.03331189,0.04697752,0.02426365,0.05287502,0.08435033,0.161255,0.03427192,0.09350481,0.05035945,0.05096212
44,0.0355407,0.007945847,0.07688077,0.04589535,0.05891032,0.05473007,0.07509412,0.04588349,0.04296067,0.08029988,0.03292696,0.04692263,0.02403859,0.05280091,0.08187546,0.1536205,0.03458321,0.09337325,0.05036809,0.05095967
45,0.03556506,0.00837664,0.07689473,0.04574902,0.0588401,0.05465078,0.07509421,0.04601174,0.04232528,0.07910499,0.03256787,0.04657912,0.02382135,0.05271316,0.07918901,0.1462987,0.03497471,0.09304862,0.05037156,0.05095166
46,0.0355961,0.008870224,0.07692111,0.04566182,0.05894339,0.05455276,0.07509559,0.0461501,0.04172076,0.07795241,0.03221478,0.04630119,0.02366289,0.0526316,0.07660073,0.1393257,0.03548191,0.09289638,0.05037285,0.05094565
47,0.03566826,0.009541176,0.07692388,0.04562916,0.05899473,0.05451761,0.07509685,0.04623113,0.04117446,0.07684564,0.03188979,0.0459704,0.02355228,0.0525507,0.07447056,0.1329151,0.03603969,0.09290013,0.05038194,0.0509323
48,0.03566209,0.01015582,0.07692528,0.04557708,0.05908157,0.05445964,0.07509866,0.04635397,0.04067757,0.07580793,0.03161426,0.04583728,0.023404,0.05247457,0.07251456,0.126828,0.03656281,0.09285234,0.05038711,0.05092527
49,0.03565466,0.01056513,0.07693854,0.04551613,0.05934748,0.05439733,0.07510051,0.04648013,0.04019541,0.07481246,0.03136822,0.04596618,0.02324994,0.05240284,0.07088622,0.1211063,0.03693974,0.0928366,0.05039337,0.05093069
50,0.03565582,0.01114251,0.07694229,0.04541626,0.05961641,0.0543335,0.07510146,0.04658553,0.03975534,0.07382799,0.03113831,0.04606681,0.02308619,0.05233116,0.06926742,0.1157916,0.03712903,0.09295964,0.05039769,0.05094326
51,0.03570412,0.01160556,0.07697375,0.04530228,0.05979119,0.05429476,0.07510118,0.04668482,0.03935381,0.07290745,0.03090281,0.04598082,0.02292832,0.05226086,0.06758599,0.1106018,0.03752274,0.09296498,0.05039851,0.05095924
52,0.03573355,0.01202891,0.07702158,0.04517638,0.06002769,0.05421979,0.07510114,0.04681189,0.03899596,0.07209203,0.03067535,0.04606856,0.02273392,0.05219726,0.06602634,0.1058304,0.03796126,0.09300826,0.05039989,0.05097771
53,0.03575262,0.01270345,0.07707121,0.04507124,0.0603796,0.05415923,0.07510174,0.04684516,0.03863113,0.07139523,0.03050342,0.04623691,0.02252116,0.05215189,0.06447749,0.1013315,0.03852898,0.09318437,0.05040146,0.05099017
54,0.03581116,0.01342879,0.07710651,0.04498554,0.06066199,0.05410554,0.07510205,0.04684922,0.03830136,0.07074883,0.03034765,0.04643377,0.02233434,0.05211299,0.06302651,0.09717175,0.03908245,0.09340852,0.05040285,0.05100213
55,0.03584642,0.01406879,0.07712293,0.04492356,0.0609194,0.05404323,0.07510248,0.04683067,0.03798809,0.07016762,0.03019126,0.04673467,0.022167,0.0520754,0.06166206,0.09333707,0.03960402,0.09367232,0.05040482,0.05101401
56,0.03589995,0.01441185,0.07715223,0.0448562,0.0611021,0.05399321,0.07510279,0.04689132,0.0377326,0.06961434,0.03003208,0.04678842,0.02199778,0.05203621,0.06020327,0.08964035,0.04028052,0.09379228,0.05040545,0.05102622
57,0.03587236,0.0139651,0.0771732,0.04475318,0.06113119,0.05391559,0.07510339,0.04692925,0.03750332,0.06903342,0.02985036,0.04665985,0.02183753,0.05198551,0.05896819,0.08614062,0.04088296,0.0939382,0.05040661,0.05103665
58,0.0358157,0.01321923,0.07718089,0.04467431,0.06106129,0.05383341,0.07510421,0.04698373,0.03726112,0.06855956,0.02967004,0.0464775,0.02162656,0.05194619,0.05756159,0.08287916,0.04151181,0.09393737,0.05040329,0.05103492
59,0.03576223,0.01261262,0.0771627,0.04458212,0.06112452,0.05376277,0.07510629,0.04701988,0.03704957,0.06824751,0.02953717,0.04624677,0.02139158,0.05192131,0.05591137,0.07974993,0.04192573,0.09375671,0.05039996,0.05102475
60,0.03572368,0.01202128,0.07713176,0.04447189,0.0614225,0.05373514,0.07510839,0.04704918,0.03687058,0.06807949,0.02939481,0.0460538,0.02116053,0.05189315,0.05433245,0.07676549,0.04222808,0.09362074,0.05039576,0.05101676
61,0.03567984,0.01127178,0.07708347,0.04440604,0.06174781,0.05368244,0.07510965,0.04706262,0.03666521,0.0678691,0.02924467,0.04605792,0.02097795,0.05187142,0.05291727,0.07400832,0.0423656,0.0934369,0.0503953,0.05100519
62,0.03563419,0.01056901,0.07703301,0.04434443,0.06223068,0.05363192,0.07511116,0.04706291,0.03649365,0.06774128,0.02909034,0.04606746,0.02081759,0.05184823,0.05161421,0.07146364,0.04265485,0.09325954,0.05039511,0.05099016
63,0.03558691,0.00991006,0.07699858,0.04428478,0.06261328,0.05354737,0.07511324,0.04704646,0.03631179,0.0676235,0.02894438,0.04629356,0.02068844,0.05182824,0.05071222,0.06908519,0.04304899,0.09299397,0.05039176,0.05097381
64,0.03552622,0.009292193,0.07695087,0.04424307,0.06289986,0.05346977,0.07511427,0.0469731,0.03613659,0.0675367,0.02879953,0.04658686,0.02059677,0.05181555,0.05008242,0.06698877,0.04351516,0.09266808,0.05038647,0.0509578
65,0.03545957,0.008712848,0.07703077,0.04420195,0.06264737,0.05328625,0.07511578,0.04675888,0.03605036,0.06789315,0.02872586,0.0462813,0.020621,0.05188206,0.05061061,0.06804093,0.04318152,0.09210662,0.05039355,0.05095097
