frame,Timestamp,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0.0,160.0,0.10782343173150946,0.13759612990352219,0.0855262724412525,0.039683728497245475,0.03559914216366781,0.2227954791936761,0.0006327922885380461,0.003571144313258708,0.0014338940934497545,0.07219046583637184,0.04746292102131302,0.05858938462823233,0.10655224488089568,0.03181164261035007,0.11307547201965183,0.06912241747622429,0.0004069058054674699,0.0045924792765061825,0.003192397070754435,0.034838335065307036
1.0,200.0,0.11172746846193968,0.13779891754805512,0.08932854336878593,0.0427236840926556,0.03986833786889691,0.24394681682032895,0.0006187252664939377,0.004433230607595376,0.0014811822689223908,0.06701495042956788,0.056577779338853294,0.06287204939931143,0.12788600167402187,0.032202756982044806,0.11825782080707907,0.07465427813790272,0.0004604058245478916,0.004517478936908499,0.0023719962292397894,0.03844241545383787
2.0,240.0,0.11248137195159208,0.13691473233288334,0.09208592712357144,0.04283116895663277,0.03989903004883001,0.24314665334268562,0.000647402293946571,0.004452196633519026,0.001498054485041731,0.06755869351516691,0.056312371021844776,0.06358757928996552,0.12980820488358905,0.032437722952415524,0.1186883689188952,0.07580757583156217,0.00046903436979689087,0.004599463745790356,0.0024607461070061177,0.04027221525664095
3.0,280.0,0.1138488945409774,0.1385540893414422,0.09626917960805753,0.03858886167469368,0.025004572090486222,0.19016009319198784,0.0004801468832146025,0.0028882356907864513,0.0012215093541265577,0.06859370043607702,0.05189282694966392,0.057732524331837724,0.1482201202069838,0.03969451468030729,0.10900410507805744,0.06450045749246562,0.0005003653801143639,0.004724234584131609,0.0038860226955982785,0.038121399049800386
4.0,320.0,0.11186823495681188,0.1350679012557632,0.09943228976263632,0.03402432912557788,0.018469974920178853,0.16885538525634508,0.00039853980938428654,0.0019712914547274137,0.0010878946016654714,0.07493022600082641,0.04942913705157497,0.058082824261686386,0.15645294423582826,0.044968071489430564,0.10102238013818088,0.06158037021780436,0.0004881622552794545,0.005005059728386761,0.00648015751896805,0.03521843790091799
5.0,360.0,0.1012426473394908,0.12032255314433535,0.09057309519944372,0.030845229068471217,0.0162135616676191,0.14807381637593608,0.00028373198682082754,0.0018113074426822308,0.0014095327885617862,0.09976836281638198,0.04573239789869795,0.06291705684795985,0.17165102832372825,0.05850960277251624,0.11081209778115046,0.0804071812142342,0.0005631395815198005,0.00595116812068893,0.010153724338453648,0.0327846632276662
6.0,400.0,0.09869531239690264,0.12293317805316718,0.07299817490825018,0.04554108030756188,0.038080324816643654,0.19382839749524378,0.00060981643913474,0.0037891075957518896,0.004290542984674724,0.19799611420914584,0.029591847497689654,0.08547986950813521,0.11556262693950144,0.04852879011475353,0.15112618035304548,0.12474691220267461,0.0006839423936634808,0.007967594582209516,0.0213375480629797,0.0355856310024919
7.0,440.0,0.06285249945172064,0.07508707834443179,0.04562066831316048,0.040946953093970374,0.028232199581527503,0.13432367660573588,0.0004886076416159777,0.003744961431198437,0.029548242328945446,0.6222377865075871,0.0132438280885671,0.17359491050136713,0.11316778004934898,0.08391387876317478,0.2948167577399354,0.3580933565977918,0.0010159777370803065,0.02289281217454235,0.3113540572918234,0.03474943424949596
8.0,480.0,0.056750722821339805,0.0734381036087348,0.035966853863408865,0.03619286002001956,0.023125727403687502,0.09873129682256153,0.0004934847659904476,0.005632755190406755,0.08048677851534203,0.7950654409947271,0.013649319903781874,0.25494938904793313,0.06510871097470311,0.11591630892649024,0.37373861771151035,0.43592445744805175,0.0014682150516344592,0.05088342173803325,0.7670303068056366,0.04013495627068891
9.0,520.0,0.05587510488384183,0.06567704089591217,0.041473675429106974,0.03665224548490301,0.024220318602921596,0.09586898711598658,0.0006442011758173799,0.00837584013251109,0.11302154135804943,0.8402905422347013,0.0132411451707486,0.3494398252509157,0.0797242352118076,0.1580201395914967,0.45435335385796816,0.5182625710354339,0.0019065266423227535,0.06405302577670768,0.8327804057288759,0.054847357453693
10.0,560.0,0.050751405730835426,0.057339207370595065,0.03956333617771247,0.0343011627417833,0.02358199810191592,0.08965457486355764,0.0008701203529257514,0.011713537158486899,0.13415694535624445,0.8562520364483698,0.015335175829836695,0.47973825070111603,0.10963307176737597,0.18038105948589178,0.5362265934866518,0.6173746193583978,0.002392600179309398,0.09504320406997124,0.8948520346363306,0.06689243081299413
11.0,600.0,0.05017736575430232,0.057603482421843044,0.03622202720349523,0.03342313075671958,0.025175271454205627,0.08504579598610554,0.000870181444632785,0.012389203986361084,0.1580059152714222,0.8655696979347638,0.01825800813833919,0.4904022082844364,0.07815902911234304,0.20914641633787676,0.5053934275625139,0.6109752074293634,0.00247651710327417,0.10143117573514718,0.9198758816026967,0.07388774090909259
12.0,640.0,0.048190398250225516,0.0566578435901681,0.03452217244208218,0.033979060961629885,0.025979514602513427,0.08812817397481701,0.0008575835847989114,0.012735748250630416,0.16790432100951025,0.859247935569673,0.019889961242401933,0.4658417678050174,0.074351470952196,0.2245967760349887,0.47789248847824983,0.5865777382111742,0.0027515434997241704,0.10108698763425594,0.9250675478764016,0.07086678574748145
13.0,680.0,0.04643299102364585,0.05562068471316251,0.03512182996712538,0.03401123225580837,0.02712167028498561,0.08883557965489045,0.000890014051485093,0.014082098998248707,0.18040453710824275,0.8703710892136324,0.01962491694523611,0.4957252183786748,0.07428005568043983,0.23441922501670115,0.49902336828754984,0.613641693011669,0.0028996968504567413,0.10324345671092908,0.9269992989122248,0.07109865918602584
14.0,720.0,0.04581861604423082,0.0561851642004221,0.03471492489088877,0.03490408190772818,0.028361501458973388,0.08946746279869766,0.000934635468971272,0.014343154214881694,0.1981225910727155,0.8772469014146107,0.017684933116570482,0.49182653655154157,0.06391040415418701,0.2403140665162549,0.499043563095936,0.6087700539411469,0.0027940890947810537,0.09906500397292411,0.922862480825482,0.0660750785105242
15.0,760.0,0.03550315438117213,0.042468413898003585,0.034109875884310005,0.03594898438358534,0.026765965474085274,0.08690866994318468,0.001086073568921876,0.014755069094996293,0.17727135667208768,0.8804074250486318,0.013572869578596419,0.5429018294250929,0.0723834704323919,0.21157573298580226,0.5940151220059412,0.6586640195454424,0.0032784079560566745,0.13164552761422904,0.9245518927411177,0.054142388636888424
16.0,800.0,0.03877186697505577,0.04841161209664745,0.03501922499707673,0.04328364093386588,0.03579018193308337,0.09731478206195243,0.0013924724473078885,0.01902654511276435,0.193965236433539,0.8810646005844107,0.011921912210524063,0.5121157242178495,0.05434485447102154,0.17151924857376863,0.6013022776855385,0.6287184740147213,0.0037003338317344197,0.14891757727369356,0.8984210489669967,0.053217874752397615
17.0,840.0,0.04223053060116416,0.053470774940051945,0.03658350468769117,0.048545573522562564,0.040950715230345,0.1062571281885415,0.0015124019527220486,0.02178167186087951,0.20255197361850844,0.8768724390361672,0.011985116023826526,0.4858203414169624,0.05150850669752421,0.15354113569375621,0.601679957517916,0.6180712054865937,0.003970882708122208,0.15413032912638533,0.8724144346886258,0.0578597127919252
18.0,880.0,0.04023531172655151,0.05093093997308584,0.03393505671730057,0.05118439625596985,0.040368720323595605,0.1039389887367808,0.0013463810578322967,0.019767063883521962,0.18164385739423383,0.8746608444314183,0.013369058328762902,0.4704406069524431,0.04116890106016263,0.16718437322635343,0.5692194009682877,0.6050687036003581,0.003524510151795188,0.14422592653904012,0.8731220197388821,0.052822172940281284
19.0,920.0,0.037685479224119925,0.0488813668359281,0.03865498651671925,0.05045205289969243,0.04350981997113522,0.10838765783012722,0.001733714084939275,0.025946951536594074,0.2086407057708116,0.8704413888978934,0.012150661142170683,0.49756310738614606,0.054553469970801405,0.15344054310089167,0.6230409374642046,0.6295894119177489,0.004100942600074245,0.14976654171891118,0.8428673825107568,0.057219949130686655
20.0,960.0,0.04126635476918016,0.053282984137866696,0.03859064382602681,0.049442667903706494,0.04653976731744323,0.10830655287432656,0.0017581283734313638,0.025776906396540174,0.21708639923544035,0.8798864740938734,0.012449557848834879,0.5042297865523215,0.04477495249385412,0.15507792589420985,0.6195135504196982,0.6227804961121401,0.0037408386065639954,0.1412692531691738,0.852930273069254,0.06412392059502339
21.0,1000.0,0.04297267510885645,0.054803192244895306,0.03822025984599773,0.04514251676936304,0.04831636924413605,0.10271218338485061,0.001899961891248295,0.02683215687333594,0.23264313162950168,0.8856501733611982,0.012553054656757167,0.5146049801559632,0.03825473242340902,0.16373065110969415,0.6104519539053335,0.6093571917437653,0.003700202281283605,0.13692379849714714,0.8605630269949764,0.06999413251096458
22.0,1040.0,0.0383788683307107,0.04873026224602153,0.03921707968412466,0.03734407354490363,0.03818604897145895,0.09894724078258252,0.0013684980243808139,0.021617715845975344,0.21843340934570432,0.8827415249611074,0.012545982975681979,0.5322596224358158,0.040943751765732776,0.20530465459061847,0.596018231138214,0.6145735513451361,0.003667986033908932,0.13480459053333468,0.9020624077826437,0.06925979426515753
23.0,1080.0,0.03830060749814453,0.048283879127812596,0.03893933802287534,0.03589974961912553,0.03582989259695867,0.09829547321345611,0.0012654457483195225,0.019576631896813503,0.2198626698698074,0.8870191222900183,0.012799703654212862,0.5303620714271764,0.039261504233189956,0.2258064700712685,0.5867123259496181,0.6123035855847504,0.003608210555354241,0.1301385566265451,0.9110726162689836,0.06431026415063112
24.0,1120.0,0.04074873008954604,0.04994407842442773,0.0373354895423703,0.03406353152418202,0.031122379542835945,0.08947864380399947,0.0010224650155597644,0.01904030070804459,0.21226368981078783,0.880393349518933,0.016377307725748174,0.5155456177416328,0.05173861573708197,0.2705000319772904,0.542540658234708,0.6066532756289014,0.0034890278796790904,0.11299439874424197,0.9218170966827016,0.06306400093888294
25.0,1160.0,0.04685101782900702,0.05566959678017469,0.03734888931009978,0.032446580336766194,0.03934137845149245,0.10167825507009626,0.0012316120462794267,0.015582102607248098,0.24190153846078163,0.8684000583088589,0.023488782326133793,0.40588775527882265,0.03740714018858416,0.2947059470511222,0.4026150964751286,0.49541021306196925,0.0031316807770240124,0.08839341129039104,0.9343484052855091,0.07554757972597308
