frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0,0.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.057999999999999996,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.146,0.296,0.186,0.0,0.0,0.0,0.024,0.0,0.128
1,0.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.044,0.0,0.0,0.0,0.076,0.0,0.0,0.132,0.272,0.16999999999999998,0.008,0.0,0.0,0.008,0.0,0.142
2,0.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05,0.046,0.0,0.0,0.0,0.068,0.0,0.0,0.13,0.266,0.16999999999999998,0.018,0.0,0.0,0.0,0.0,0.142
3,0.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.044,0.024,0.0,0.0,0.0,0.062,0.0,0.0,0.13799999999999998,0.266,0.18,0.03,0.0,0.0,0.0,0.0,0.13
4,0.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.032,0.002,0.0,0.0,0.0,0.062,0.0,0.0,0.146,0.282,0.182,0.024,0.0,0.0,0.002,0.0,0.118
5,0.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.162,0.31,0.16799999999999998,0.024,0.0,0.0,0.01,0.0,0.1
6,0.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.08399999999999999,0.004,0.0,0.186,0.324,0.126,0.022,0.01,0.0,0.034,0.0,0.074
7,0.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.002,0.10200000000000001,0.004,0.0,0.22400000000000003,0.32799999999999996,0.06999999999999999,0.038,0.016,0.0,0.054000000000000006,0.0,0.036
8,0.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.132,0.004,0.0,0.268,0.32799999999999996,0.024,0.052000000000000005,0.026000000000000002,0.006,0.057999999999999996,0.004,0.012
9,0.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.142,0.0,0.0,0.3,0.32999999999999996,0.0,0.057999999999999996,0.028000000000000004,0.01,0.057999999999999996,0.004,0.0
10,0.4,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.026000000000000002,0.16,0.0,0.0,0.318,0.322,0.0,0.057999999999999996,0.022,0.016,0.05600000000000001,0.004,0.0
11,0.44,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.026000000000000002,0.158,0.002,0.0,0.322,0.312,0.0,0.054000000000000006,0.014000000000000002,0.02,0.068,0.0,0.0
12,0.48,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.0,0.024,0.176,0.006,0.0,0.32799999999999996,0.306,0.0,0.054000000000000006,0.01,0.022,0.068,0.0,0.0
13,0.52,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.028000000000000004,0.18,0.008,0.0,0.32999999999999996,0.32,0.0,0.054000000000000006,0.018,0.024,0.074,0.0,0.0
14,0.56,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.026000000000000002,0.186,0.01,0.0,0.33199999999999996,0.316,0.0,0.041999999999999996,0.014000000000000002,0.022,0.076,0.0,0.0
15,0.6,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.028000000000000004,0.16999999999999998,0.006,0.0,0.33199999999999996,0.32599999999999996,0.0,0.038,0.018,0.02,0.076,0.0,0.0
16,0.64,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.028000000000000004,0.144,0.004,0.0,0.33599999999999997,0.318,0.0,0.036,0.024,0.022,0.078,0.0,0.0
17,0.68,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.028000000000000004,0.13,0.002,0.0,0.33799999999999997,0.31,0.0,0.036,0.04,0.022,0.078,0.0,0.0
18,0.72,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.034,0.126,0.002,0.0,0.33999999999999997,0.302,0.0,0.04,0.05,0.02,0.08399999999999999,0.0,0.0
19,0.76,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.036,0.136,0.012,0.0,0.33599999999999997,0.286,0.0,0.041999999999999996,0.041999999999999996,0.016,0.086,0.0,0.0
20,0.8,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.04,0.13999999999999999,0.02,0.0,0.33399999999999996,0.288,0.0,0.046,0.036,0.01,0.09,0.004,0.0
21,0.84,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.04,0.134,0.02,0.0,0.32999999999999996,0.27799999999999997,0.0,0.04,0.036,0.014000000000000002,0.09,0.008,0.0
22,0.88,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.034,0.13799999999999998,0.014000000000000002,0.0,0.33199999999999996,0.288,0.0,0.032,0.041999999999999996,0.01,0.1,0.026000000000000002,0.0
23,0.92,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.032,0.136,0.008,0.0,0.33599999999999997,0.29,0.0,0.02,0.036,0.012,0.10800000000000001,0.022,0.0
24,0.96,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.028000000000000004,0.144,0.006,0.0,0.33999999999999997,0.29,0.0,0.02,0.032,0.012,0.11599999999999999,0.032,0.0
25,1.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.136,0.006,0.0,0.34199999999999997,0.29,0.0,0.02,0.036,0.012,0.124,0.028000000000000004,0.0
26,1.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.144,0.012,0.0,0.33999999999999997,0.29,0.0,0.02,0.038,0.01,0.126,0.041999999999999996,0.0
27,1.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.152,0.014000000000000002,0.0,0.33799999999999997,0.296,0.0,0.02,0.024,0.008,0.124,0.038,0.0
28,1.12,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.158,0.02,0.0,0.33799999999999997,0.3,0.0,0.018,0.006,0.006,0.11599999999999999,0.034,0.0
29,1.16,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.03,0.16599999999999998,0.02,0.0,0.33599999999999997,0.302,0.0,0.018,0.008,0.004,0.11000000000000001,0.03,0.0
30,1.2,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.03,0.156,0.02,0.0,0.33399999999999996,0.304,0.0,0.02,0.008,0.002,0.09,0.026000000000000002,0.0
31,1.24,0.98,1,0.0,0.0,0.0,0.0,0.0,0.008,0.038,0.0,0.0,0.02,0.146,0.022,0.0,0.314,0.322,0.01,0.024,0.012,0.002,0.06999999999999999,0.024,0.0
32,1.28,0.98,1,0.0,0.0,0.0,0.0,0.0,0.016,0.036,0.0,0.0,0.01,0.12,0.022,0.0,0.274,0.33999999999999997,0.046,0.03,0.004,0.0,0.036,0.014000000000000002,0.0
33,1.32,0.98,1,0.0,0.0,0.0,0.0,0.0,0.024,0.026000000000000002,0.0,0.0,0.0,0.118,0.018,0.0,0.22599999999999998,0.366,0.11200000000000002,0.02,0.004,0.0,0.016,0.01,0.0
34,1.36,0.98,1,0.0,0.0,0.0,0.0,0.0,0.024,0.004,0.0,0.0,0.0,0.10400000000000001,0.008,0.0,0.188,0.362,0.16399999999999998,0.018,0.0,0.0,0.0,0.0,0.0
35,1.4,0.98,1,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.094,0.002,0.0,0.172,0.358,0.198,0.008,0.0,0.0,0.0,0.0,0.002
36,1.44,0.98,1,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.16599999999999998,0.33799999999999997,0.2,0.006,0.0,0.0,0.002,0.0,0.01
37,1.48,0.98,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.16399999999999998,0.324,0.21200000000000002,0.0,0.0,0.0,0.002,0.0,0.02
38,1.52,0.98,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.162,0.306,0.20800000000000002,0.0,0.0,0.0,0.004,0.0,0.016
39,1.56,0.98,1,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.0,0.002,0.0,0.06999999999999999,0.0,0.0,0.158,0.298,0.21200000000000002,0.0,0.0,0.0,0.002,0.0,0.03
40,1.6,0.98,1,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.004,0.0,0.064,0.0,0.0,0.158,0.29,0.22400000000000003,0.0,0.0,0.0,0.008,0.0,0.036
41,1.64,0.98,1,0.0,0.0,0.0,0.0,0.0,0.02,0.008,0.0,0.016,0.0,0.064,0.0,0.0,0.154,0.284,0.238,0.0,0.0,0.0,0.01,0.0,0.057999999999999996
42,1.68,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03,0.008,0.0,0.018,0.0,0.066,0.0,0.0,0.152,0.27,0.242,0.004,0.0,0.0,0.014000000000000002,0.0,0.057999999999999996
43,1.72,0.98,1,0.0,0.0,0.0,0.0,0.0,0.032,0.008,0.0,0.03,0.0,0.08,0.0,0.0,0.154,0.266,0.22599999999999998,0.004,0.0,0.0,0.006,0.0,0.066
44,1.76,0.98,1,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.032,0.0,0.094,0.0,0.0,0.156,0.262,0.21400000000000002,0.004,0.0,0.0,0.002,0.0,0.066
45,1.8,0.98,1,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.034,0.0,0.088,0.0,0.0,0.156,0.262,0.20600000000000002,0.002,0.0,0.0,0.0,0.0,0.06999999999999999
46,1.84,0.98,1,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.024,0.0,0.092,0.0,0.0,0.152,0.262,0.20600000000000002,0.004,0.0,0.0,0.0,0.0,0.068
47,1.88,0.98,1,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.01,0.0,0.08399999999999999,0.0,0.0,0.144,0.262,0.21200000000000002,0.006,0.0,0.0,0.0,0.0,0.064
48,1.92,0.98,1,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.004,0.0,0.08,0.0,0.0,0.148,0.272,0.22000000000000003,0.006,0.0,0.0,0.0,0.0,0.06
49,1.96,0.98,1,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.004,0.0,0.068,0.0,0.0,0.154,0.284,0.21600000000000003,0.006,0.0,0.0,0.008,0.0,0.062
50,2.0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.0,0.004,0.0,0.066,0.0,0.0,0.172,0.324,0.176,0.008,0.0,0.0,0.014000000000000002,0.0,0.048
51,2.04,0.98,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.004,0.0,0.08399999999999999,0.0,0.0,0.198,0.344,0.11000000000000001,0.006,0.0,0.0,0.024,0.0,0.026000000000000002
52,2.08,0.98,1,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.002,0.10400000000000001,0.0,0.0,0.238,0.354,0.041999999999999996,0.004,0.0,0.0,0.057999999999999996,0.008,0.004
